Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2933.33,0.001,1.173
0.2,2933.33,0.001,1.173
0.3,2933.33,0.002,1.173
0.4,2933.33,0.003,1.173
0.5,2933.33,0.003,1.173
0.6,2926.66,0.004,1.171
0.7,2926.66,0.005,1.171
0.8,2960.0,0.005,1.184
0.9,2960.0,0.006,1.184
1.0,2913.33,0.007,1.165
1.1,2913.33,0.007,1.165
1.2,2913.33,0.008,1.165
1.3,3013.33,0.009,1.205
1.4,3013.33,0.009,1.205
1.5,2960.0,0.01,1.184
1.6,2960.0,0.011,1.184
1.7,2860.0,0.011,1.144
1.8,2860.0,0.012,1.144
1.9,2746.67,0.013,1.099
2.0,2587.62,0.013,1.035
2.1,2587.62,0.014,1.035
2.2,2587.62,0.015,1.035
2.3,2587.62,0.015,1.035
2.4,2587.62,0.016,1.035
2.5,2587.62,0.017,1.035
2.6,2587.62,0.017,1.035
2.7,2587.62,0.018,1.035
2.8,2587.62,0.019,1.035
2.9,2507.62,0.019,1.003
3.0,2387.62,0.02,0.955
3.1,2327.14,0.021,0.931
3.2,2327.14,0.021,0.931
3.3,2313.81,0.022,0.926
3.4,2280.48,0.023,0.912
3.5,2320.95,0.023,0.928
3.6,2320.95,0.024,0.928
3.7,2267.62,0.025,0.907
3.8,2267.62,0.025,0.907
3.9,2231.43,0.026,0.893
4.0,2155.24,0.027,0.862
4.1,2132.38,0.027,0.853
4.2,2065.24,0.028,0.826
4.3,2039.05,0.029,0.816
4.4,2053.34,0.029,0.821
4.5,2079.53,0.03,0.832
4.6,2079.53,0.031,0.832
4.7,2023.49,0.031,0.809
4.8,1994.13,0.032,0.798
4.9,1968.73,0.033,0.787
5.0,1957.62,0.033,0.783
5.1,2149.37,0.034,0.86
5.2,2125.4,0.035,0.85
5.3,2098.73,0.035,0.839
5.4,2073.98,0.036,0.83
5.5,2046.54,0.037,0.819
5.6,2030.35,0.037,0.812
5.7,2017.78,0.038,0.807
5.8,2004.75,0.039,0.802
5.9,2297.27,0.039,0.919
6.0,2247.26,0.04,0.899
6.1,2232.04,0.041,0.893
6.2,2193.15,0.041,0.877
6.3,2247.62,0.042,0.899
6.4,2229.46,0.043,0.892
6.5,2222.82,0.043,0.889
6.6,2222.95,0.044,0.889
6.7,2191.99,0.045,0.877
6.8,2249.8,0.045,0.9
6.9,2453.58,0.046,0.981
7.0,2422.34,0.047,0.969
7.1,2407.58,0.047,0.963
7.2,2396.78,0.048,0.959
7.3,2383.81,0.049,0.954
7.4,2383.81,0.049,0.954
7.5,2383.81,0.05,0.954
7.6,2363.11,0.051,0.945
7.7,2363.54,0.051,0.945
7.8,2307.73,0.052,0.923
7.9,2269.36,0.053,0.908
8.0,2451.46,0.053,0.981
8.1,2448.32,0.054,0.979
8.2,2448.32,0.055,0.979
8.3,2439.7,0.055,0.976
8.4,2439.7,0.056,0.976
8.5,2439.7,0.057,0.976
8.6,2439.7,0.057,0.976
8.7,2439.7,0.058,0.976
8.8,2439.7,0.059,0.976
8.9,2439.7,0.059,0.976
9.0,2439.7,0.06,0.976
9.1,2432.68,0.061,0.973
9.2,2426.76,0.061,0.971
9.3,2417.15,0.062,0.967
9.4,2417.15,0.063,0.967
9.5,2417.15,0.063,0.967
9.6,2417.15,0.064,0.967
9.7,2413.12,0.065,0.965
9.8,2415.68,0.065,0.966
9.9,2409.45,0.066,0.964
10.0,2409.45,0.067,0.964
10.1,2406.07,0.067,0.962
10.2,2406.07,0.068,0.962
10.3,2406.07,0.069,0.962
10.4,2436.27,0.069,0.975
10.5,2402.94,0.07,0.961
10.6,2402.94,0.071,0.961
10.7,2436.27,0.071,0.975
10.8,2469.6,0.072,0.988
10.9,2469.6,0.073,0.988
11.0,2469.6,0.073,0.988
11.1,2469.6,0.074,0.988
11.2,2469.6,0.075,0.988
11.3,2334.96,0.075,0.934
11.4,2597.38,0.076,1.039
11.5,2160.12,0.077,0.864
11.6,2460.12,0.077,0.984
11.7,2449.29,0.078,0.98
11.8,2208.82,0.079,0.884
11.9,2476.07,0.079,0.99
12.0,2217.27,0.08,0.887
12.1,2449.29,0.081,0.98
12.2,2433.98,0.081,0.974
12.3,2433.98,0.082,0.974
12.4,2098.47,0.083,0.839
12.5,2215.08,0.083,0.886
12.6,2415.08,0.084,0.966
12.7,2415.08,0.085,0.966
12.8,2415.08,0.085,0.966
12.9,2415.08,0.086,0.966
13.0,2411.57,0.087,0.965
13.1,2411.57,0.087,0.965
13.2,2208.36,0.088,0.883
13.3,2103.05,0.089,0.841
13.4,2035.9,0.089,0.814
13.5,2029.92,0.09,0.812
13.6,2021.99,0.091,0.809
13.7,1996.59,0.091,0.799
13.8,1994.87,0.092,0.798
13.9,1993.7,0.093,0.797
14.0,1926.89,0.093,0.771
14.1,1913.58,0.094,0.765
14.2,1911.11,0.095,0.764
14.3,1908.47,0.095,0.763
14.4,1908.47,0.096,0.763
14.5,1903.91,0.097,0.762
14.6,1903.91,0.097,0.762
14.7,1903.91,0.098,0.762
14.8,1903.91,0.099,0.762
14.9,1903.91,0.099,0.762
15.0,1903.91,0.1,0.762
15.1,1903.91,0.101,0.762
15.2,1903.91,0.101,0.762
15.3,1903.91,0.102,0.762
15.4,1901.29,0.103,0.761
15.5,1901.29,0.103,0.761
15.6,1901.29,0.104,0.761
15.7,1901.29,0.105,0.761
15.8,1901.29,0.105,0.761
15.9,1901.29,0.106,0.761
16.0,1901.29,0.107,0.761
16.1,1901.29,0.107,0.761
16.2,1901.29,0.108,0.761
16.3,1901.29,0.109,0.761
16.4,1901.29,0.109,0.761
16.5,1901.29,0.11,0.761
16.6,1901.29,0.111,0.761
16.7,1901.29,0.111,0.761
16.8,1901.29,0.112,0.761
16.9,1880.24,0.113,0.752
17.0,1840.47,0.113,0.736
17.1,1777.16,0.114,0.711
17.2,1476.36,0.115,0.591
17.3,1440.04,0.115,0.576
17.4,1432.79,0.116,0.573
17.5,1426.18,0.117,0.57
17.6,1420.97,0.117,0.568
17.7,1421.27,0.118,0.569
17.8,1421.89,0.119,0.569
17.9,1418.91,0.119,0.568
18.0,1421.45,0.12,0.569
18.1,1435.05,0.121,0.574
18.2,1445.73,0.121,0.578
18.3,1459.29,0.122,0.584
18.4,1459.29,0.123,0.584
18.5,1483.44,0.123,0.593
18.6,1483.44,0.124,0.593
18.7,1470.97,0.125,0.588
18.8,1538.5,0.125,0.615
18.9,1738.5,0.126,0.695
19.0,1460.41,0.127,0.584
19.1,1651.98,0.127,0.661
19.2,1635.66,0.128,0.654
19.3,1635.66,0.129,0.654
19.4,1625.27,0.129,0.65
19.5,1622.5,0.13,0.649
19.6,1416.32,0.131,0.567
19.7,1419.52,0.131,0.568
19.8,1423.96,0.132,0.57
19.9,1423.96,0.133,0.57
20.0,1631.76,0.133,0.653
20.1,1641.63,0.134,0.657
20.2,1643.3,0.135,0.657
20.3,1643.3,0.135,0.657
20.4,1657.73,0.136,0.663
20.5,1668.12,0.137,0.667
20.6,1683.27,0.137,0.673
20.7,1699.23,0.138,0.68
20.8,1731.61,0.139,0.693
20.9,1799.14,0.139,0.72
21.0,1999.14,0.14,0.8
21.1,2000.01,0.141,0.8
21.2,2000.01,0.141,0.8
21.3,2000.01,0.142,0.8
21.4,2000.01,0.143,0.8
21.5,2000.01,0.143,0.8
21.6,2000.01,0.144,0.8
21.7,2000.01,0.145,0.8
21.8,2000.01,0.145,0.8
21.9,2000.01,0.146,0.8
22.0,2000.01,0.147,0.8
22.1,2000.01,0.147,0.8
22.2,2000.01,0.148,0.8
22.3,2000.01,0.149,0.8
22.4,2000.01,0.149,0.8
22.5,2000.01,0.15,0.8
22.6,2000.01,0.151,0.8
22.7,2000.01,0.151,0.8
22.8,2000.01,0.152,0.8
22.9,2000.01,0.153,0.8
23.0,2000.01,0.153,0.8
23.1,2000.01,0.154,0.8
23.2,2000.01,0.155,0.8
23.3,2000.01,0.155,0.8
23.4,2000.01,0.156,0.8
23.5,2000.01,0.157,0.8
23.6,2000.01,0.157,0.8
23.7,2000.01,0.158,0.8
23.8,2000.01,0.159,0.8
23.9,2000.01,0.159,0.8
24.0,2000.01,0.16,0.8
