Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,-0.77,-0.71,-24.3,-22.15,23.53,21.44,31.833,0.0,0.363,660.0,1.0
0.1,-0.74,-0.68,-24.8,-22.12,24.06,21.44,32.227,0.001,0.355,659.38443,0.999
0.2,-0.92,-0.73,-25.27,-21.74,24.35,21.01,32.161,0.001,0.357,658.83736,0.998
0.3,-1.77,-0.76,-24.94,-21.92,23.17,21.16,31.378,0.002,0.372,658.39183,0.998
0.4,-2.25,-1.02,-25.4,-21.53,23.15,20.51,30.929,0.003,0.381,657.97957,0.997
0.5,-0.69,-0.72,-24.76,-21.16,24.07,20.44,31.578,0.003,0.368,657.52407,0.996
0.6,-1.56,-0.81,-25.23,-21.17,23.67,20.36,31.222,0.004,0.376,657.02627,0.995
0.7,-2.33,-1.14,-24.62,-20.75,22.29,19.61,29.688,0.005,0.406,656.71799,0.995
0.8,-3.02,-1.61,-24.93,-20.23,21.91,18.62,28.753,0.005,0.425,656.29387,0.994
0.9,-3.02,-2.92,-25.45,-20.09,22.43,17.17,28.247,0.006,0.435,655.99903,0.994
1.0,-0.75,-0.7,-25.41,-20.11,24.66,19.41,31.383,0.007,0.372,655.66462,0.993
1.1,-1.5,-0.95,-24.77,-19.72,23.27,18.77,29.897,0.007,0.402,655.36469,0.993
1.2,-2.2,-1.94,-24.56,-19.55,22.36,17.61,28.462,0.008,0.431,654.97622,0.992
1.3,-2.8,-2.97,-24.63,-19.0,21.83,16.03,27.083,0.009,0.458,654.65547,0.992
1.4,-3.65,-4.48,-24.82,-18.45,21.17,13.97,25.364,0.009,0.493,654.3744,0.991
1.5,-0.79,-1.23,-24.85,-18.6,24.06,17.37,29.675,0.01,0.406,654.03219,0.991
1.6,-1.8,-3.12,-24.63,-18.37,22.83,15.25,27.455,0.011,0.451,653.73518,0.991
1.7,-3.19,-5.24,-24.55,-18.46,21.36,13.22,25.12,0.011,0.498,653.48718,0.99
1.8,-4.84,-5.43,-25.06,-18.26,20.22,12.83,23.947,0.012,0.521,653.18641,0.99
1.9,-5.75,-5.51,-24.51,-18.36,18.76,12.85,22.739,0.013,0.545,652.93101,0.989
2.0,-0.89,-0.74,-25.01,-18.27,24.12,17.53,29.817,0.013,0.404,652.5982,0.989
2.1,-2.11,-1.62,-24.46,-18.38,22.35,16.76,27.936,0.014,0.441,652.29921,0.988
2.2,-3.94,-3.37,-24.44,-18.5,20.5,15.13,25.479,0.015,0.49,651.9721,0.988
2.3,-6.1,-5.36,-24.29,-18.09,18.19,12.73,22.202,0.015,0.556,651.71598,0.987
2.4,-7.8,-6.2,-24.8,-17.92,17.0,11.72,20.648,0.016,0.587,651.45763,0.987
2.5,-1.44,-1.76,-25.05,-17.38,23.61,15.62,28.309,0.017,0.434,651.10742,0.987
2.6,-4.55,-5.21,-24.92,-16.88,20.37,11.67,23.476,0.017,0.53,650.78587,0.986
2.7,-8.47,-8.11,-25.32,-16.43,16.85,8.32,18.792,0.018,0.624,650.53568,0.986
2.8,-10.36,-8.73,-25.06,-16.58,14.7,7.85,16.665,0.019,0.667,650.19614,0.985
2.9,-11.69,-8.94,-25.02,-16.56,13.33,7.62,15.354,0.019,0.693,649.90349,0.985
3.0,-1.02,-0.89,-24.99,-16.54,23.97,15.65,28.627,0.02,0.427,649.59274,0.984
3.1,-3.46,-2.05,-25.12,-16.7,21.66,14.65,26.149,0.021,0.477,649.2881,0.984
3.2,-5.03,-4.17,-25.13,-16.45,20.1,12.28,23.554,0.021,0.529,648.99104,0.983
3.3,-6.85,-6.24,-25.03,-16.51,18.18,10.27,20.88,0.022,0.582,648.6385,0.983
3.4,-8.16,-7.64,-24.76,-16.67,16.6,9.03,18.897,0.023,0.622,648.27766,0.982
3.5,-1.51,-1.58,-24.66,-16.74,23.15,15.16,27.672,0.023,0.447,648.01588,0.982
3.6,-4.75,-3.61,-24.77,-16.9,20.02,13.29,24.03,0.024,0.519,647.71029,0.981
3.7,-6.16,-6.11,-25.13,-16.98,18.97,10.87,21.864,0.025,0.563,647.37641,0.981
3.8,-7.12,-6.86,-25.06,-17.01,17.94,10.15,20.612,0.025,0.588,647.11467,0.98
3.9,-8.35,-7.94,-24.44,-17.05,16.09,9.11,18.49,0.026,0.63,646.78546,0.98
