Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.276,0.0,0.0,21.8,14.4,-23.4,-24.1,167.4,0.0
0.1,0.276,157.98,0.001,21.9,14.5,-23.4,-24.1,167.8,0.941
0.2,0.276,157.98,0.001,21.9,14.4,-23.4,-24.2,167.8,0.941
0.3,0.276,157.98,0.002,21.9,14.3,-23.4,-24.3,167.8,0.941
0.4,0.276,157.98,0.003,22.0,14.3,-23.4,-24.3,168.0,0.94
0.5,0.275,157.98,0.003,21.9,14.2,-23.4,-24.3,167.6,0.943
0.6,0.274,157.98,0.004,21.9,14.1,-23.4,-24.3,167.4,0.944
0.7,0.273,157.98,0.005,21.9,14.0,-23.4,-24.2,167.0,0.946
0.8,0.272,157.98,0.005,22.0,13.9,-23.4,-24.1,166.8,0.947
0.9,0.271,169.26,0.006,22.0,13.8,-23.4,-24.0,166.4,1.017
1.0,0.269,180.54,0.007,22.0,13.7,-23.4,-24.0,166.2,1.086
1.1,0.268,180.54,0.007,22.0,13.7,-23.4,-24.0,166.2,1.086
1.2,0.267,180.54,0.008,22.0,13.8,-23.4,-24.0,166.4,1.085
1.3,0.266,180.54,0.009,21.9,13.8,-23.4,-24.0,166.2,1.086
1.4,0.264,180.54,0.009,21.8,13.9,-23.4,-24.0,166.2,1.086
1.5,0.262,180.54,0.01,21.9,13.8,-23.3,-24.0,166.0,1.088
1.6,0.261,180.54,0.011,22.0,13.9,-23.3,-24.0,166.4,1.085
1.7,0.259,180.54,0.011,22.1,13.9,-23.3,-24.0,166.6,1.084
1.8,0.258,180.54,0.012,22.1,13.8,-23.2,-23.9,166.0,1.088
1.9,0.256,180.54,0.013,22.2,13.8,-23.2,-24.0,166.4,1.085
2.0,0.254,180.54,0.013,22.2,13.8,-23.1,-23.9,166.0,1.088
2.1,0.252,180.54,0.014,22.2,13.9,-23.0,-24.0,166.2,1.086
2.2,0.249,180.54,0.015,22.2,13.9,-23.0,-24.0,166.2,1.086
2.3,0.246,180.54,0.015,22.2,14.0,-22.9,-24.0,166.2,1.086
2.4,0.242,180.54,0.016,22.2,14.1,-22.9,-23.9,166.2,1.086
2.5,0.241,180.54,0.017,22.3,14.1,-22.8,-23.9,166.2,1.086
2.6,0.239,157.98,0.017,22.4,14.1,-22.7,-23.8,166.0,0.952
2.7,0.237,157.98,0.018,22.5,14.0,-22.7,-23.9,166.2,0.951
2.8,0.234,157.98,0.019,22.4,14.0,-22.6,-23.9,165.8,0.953
2.9,0.232,157.98,0.019,22.2,14.0,-22.5,-23.9,165.2,0.956
3.0,0.23,157.98,0.02,22.0,13.9,-22.4,-23.9,164.4,0.961
3.1,0.227,157.98,0.021,21.8,14.0,-22.3,-23.8,163.8,0.964
3.2,0.224,157.98,0.021,21.6,14.1,-22.1,-23.8,163.2,0.968
3.3,0.221,157.98,0.022,21.3,14.2,-22.0,-23.9,162.8,0.97
3.4,0.217,157.98,0.023,21.2,14.2,-21.9,-23.9,162.4,0.973
3.5,0.213,157.98,0.023,20.9,14.2,-21.9,-23.9,161.8,0.976
3.6,0.21,157.98,0.024,20.7,14.1,-21.8,-23.8,160.8,0.982
3.7,0.206,157.98,0.025,20.6,13.9,-21.8,-23.7,160.0,0.987
3.8,0.201,157.98,0.025,20.3,13.8,-21.7,-23.6,158.8,0.995
3.9,0.197,157.98,0.026,20.1,13.8,-21.7,-23.6,158.4,0.997
4.0,0.195,157.98,0.027,19.9,13.7,-21.5,-23.6,157.4,1.004
