Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.023,41.666666666667076,5.2083333333333846,10.416666666666769,0.36,12,9,4
