Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2914.28,0.001,1.166
0.2,2947.62,0.001,1.179
0.3,2954.28,0.002,1.182
0.4,2983.81,0.003,1.194
0.5,2983.81,0.003,1.194
0.6,3017.14,0.004,1.207
0.7,3280.0,0.005,1.312
0.8,3280.0,0.005,1.312
0.9,3360.0,0.006,1.344
1.0,3293.33,0.007,1.317
1.1,3186.67,0.007,1.275
1.2,3100.0,0.008,1.24
1.3,3140.0,0.009,1.256
1.4,3166.67,0.009,1.267
1.5,3166.67,0.01,1.267
1.6,3166.67,0.011,1.267
1.7,3220.0,0.011,1.288
1.8,3260.0,0.012,1.304
1.9,3346.67,0.013,1.339
2.0,3346.66,0.013,1.339
2.1,3433.33,0.014,1.373
2.2,3346.66,0.015,1.339
2.3,3280.0,0.015,1.312
2.4,3226.67,0.016,1.291
2.5,3260.0,0.017,1.304
2.6,3293.33,0.017,1.317
2.7,2980.0,0.018,1.192
2.8,2957.14,0.019,1.183
2.9,2937.14,0.019,1.175
3.0,2837.14,0.02,1.135
3.1,2850.48,0.021,1.14
3.2,2837.14,0.021,1.135
3.3,2837.14,0.022,1.135
3.4,2883.81,0.023,1.154
3.5,2883.81,0.023,1.154
3.6,2883.81,0.024,1.154
3.7,2883.81,0.025,1.154
3.8,2883.81,0.025,1.154
3.9,2843.81,0.026,1.138
4.0,2843.81,0.027,1.138
4.1,2843.81,0.027,1.138
4.2,2843.81,0.028,1.138
4.3,2850.48,0.029,1.14
4.4,2780.95,0.029,1.112
4.5,2864.76,0.03,1.146
4.6,2904.28,0.031,1.162
4.7,2957.62,0.031,1.183
4.8,2957.62,0.032,1.183
4.9,2898.09,0.033,1.159
5.0,3031.43,0.033,1.213
5.1,3031.43,0.034,1.213
5.2,3031.43,0.035,1.213
5.3,2844.76,0.035,1.138
5.4,2891.43,0.036,1.157
5.5,2776.35,0.037,1.111
5.6,2776.35,0.037,1.111
5.7,2785.87,0.038,1.114
5.8,2738.73,0.039,1.095
5.9,2938.73,0.039,1.175
6.0,3014.92,0.04,1.206
6.1,3027.62,0.041,1.211
6.2,3020.48,0.041,1.208
6.3,3014.92,0.042,1.206
6.4,3014.92,0.043,1.206
6.5,3054.92,0.043,1.222
6.6,2982.7,0.044,1.193
6.7,3054.92,0.045,1.222
6.8,2954.92,0.045,1.182
6.9,2954.92,0.046,1.182
7.0,2938.25,0.047,1.175
7.1,2974.92,0.047,1.19
7.2,3028.25,0.048,1.211
7.3,3028.25,0.049,1.211
7.4,3028.25,0.049,1.211
7.5,3028.25,0.05,1.211
7.6,2818.73,0.051,1.127
7.7,2988.25,0.051,1.195
7.8,2987.62,0.052,1.195
7.9,3000.95,0.053,1.2
8.0,3063.81,0.053,1.226
8.1,3084.28,0.054,1.234
8.2,3044.28,0.055,1.218
8.3,3084.28,0.055,1.234
8.4,2997.62,0.056,1.199
8.5,3014.29,0.057,1.206
8.6,3054.29,0.057,1.222
8.7,3014.29,0.058,1.206
8.8,3021.43,0.059,1.209
8.9,3155.24,0.059,1.262
9.0,3098.57,0.06,1.239
9.1,2994.29,0.061,1.198
9.2,3088.1,0.061,1.235
9.3,3128.1,0.062,1.251
9.4,3047.14,0.063,1.219
9.5,3061.43,0.063,1.225
9.6,3100.95,0.064,1.24
9.7,3114.29,0.065,1.246
9.8,3080.95,0.065,1.232
9.9,3004.76,0.066,1.202
10.0,3080.95,0.067,1.232
10.1,3104.76,0.067,1.242
10.2,3095.24,0.068,1.238
10.3,3095.24,0.069,1.238
10.4,3019.05,0.069,1.208
10.5,3019.05,0.07,1.208
10.6,2995.24,0.071,1.198
10.7,2995.24,0.071,1.198
10.8,2972.38,0.072,1.189
10.9,2991.43,0.073,1.197
11.0,2984.29,0.073,1.194
11.1,2991.43,0.074,1.197
11.2,2991.43,0.075,1.197
11.3,2991.43,0.075,1.197
11.4,2991.43,0.076,1.197
11.5,2991.43,0.077,1.197
11.6,2951.43,0.077,1.181
11.7,2951.43,0.078,1.181
11.8,2918.1,0.079,1.167
11.9,2918.1,0.079,1.167
12.0,2918.1,0.08,1.167
12.1,2983.81,0.081,1.194
12.2,2998.1,0.081,1.199
12.3,2998.1,0.082,1.199
