,Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,Seekers,Explorers
0,0.1,0.0,143.06666666666138,4.291999999999842,8.583999999999683,50,0
0,0.1,0.01,19.93333333333344,0.6102040816326563,1.2204081632653123,49,1
0,0.1,0.0,27.33333333333354,0.8541666666666732,1.7083333333333464,48,2
0,0.1,0.0,17.66666666666674,0.5638297872340449,1.1276595744680895,47,3
0,0.1,0.0,37.46666666666702,1.2217391304347942,2.4434782608695884,46,4
0,0.1,0.0,35.46666666666699,1.182222222222233,2.364444444444466,45,5
0,0.1,0.0,13.800000000000017,0.470454545454546,0.940909090909092,44,6
0,0.1,0.0,214.86666666666983,7.495348837209414,14.990697674418827,43,7
0,0.1,0.0,36.800000000000345,1.3142857142857265,2.628571428571453,42,8
0,0.1,0.001,38.93333333333371,1.4243902439024527,2.848780487804905,41,9
0,0.1,0.0,45.0000000000003,1.687500000000011,3.375000000000022,40,10
0,0.1,0.0,64.9333333333325,2.497435897435865,4.99487179487173,39,11
0,0.1,0.0,11.399999999999984,0.4499999999999993,0.8999999999999986,38,12
0,0.1,0.0,487.8000000000652,19.77567567567832,39.55135135135664,37,13
0,0.1,0.0,128.59999999999553,5.358333333333148,10.716666666666296,36,14
0,0.1,0.0,54.26666666666643,2.325714285714276,4.651428571428552,35,15
0,0.1,0.015,11.46666666666665,0.5058823529411757,1.0117647058823511,34,16
0,0.1,0.0,52.5333333333332,2.387878787878782,4.775757575757564,33,17
0,0.1,0.007,83.19999999999811,3.899999999999912,7.799999999999824,32,18
0,0.1,0.0,40.73333333333373,1.9709677419355032,3.9419354838710063,31,19
0,0.1,0.0,156.5333333333273,7.826666666666365,15.65333333333273,30,20
0,0.1,0.0,63.46666666666591,3.282758620689616,6.565517241379232,29,21
0,0.1,0.011,62.66666666666596,3.357142857142819,6.714285714285638,28,22
0,0.1,0.009,124.33333333332912,6.907407407407174,13.814814814814348,27,23
0,0.1,0.006,68.39999999999897,3.9461538461537855,7.892307692307573,26,24
0,0.1,0.0,212.00000000000253,12.720000000000152,25.440000000000303,25,25
0,0.1,0.014,107.73333333333008,6.733333333333129,13.466666666666258,24,26
0,0.1,0.0,12.733333333333336,0.8304347826086957,1.6608695652173917,23,27
0,0.1,0.011,32.93333333333362,2.245454545454565,4.49090909090913,22,28
0,0.1,0.0,61.19999999999938,4.371428571428527,8.742857142857053,21,29
0,0.1,0.0,147.3333333333278,11.049999999999589,22.099999999999174,20,30
0,0.1,0.001,108.3999999999967,8.557894736841845,17.11578947368369,19,31
0,0.1,0.014,52.13333333333322,4.344444444444435,8.68888888888887,18,32
0,0.1,0.013,51.2666666666666,4.5235294117647005,9.0470588235294,17,33
0,0.1,0.0,129.0666666666622,12.09999999999958,24.19999999999916,16,34
0,0.1,0.0,102.73333333333036,10.273333333333037,20.54666666666607,15,35
0,0.1,0.0,178.53333333332827,19.128571428570886,38.25714285714177,14,36
0,0.1,0.007,225.6666666666723,26.03846153846219,52.07692307692438,13,37
0,0.1,0.019,36.800000000000345,4.600000000000043,9.200000000000086,12,38
0,0.1,0.0,98.13333333333064,13.381818181817811,26.763636363635623,11,39
0,0.1,0.004,172.99999999999366,25.94999999999905,51.8999999999981,10,40
0,0.1,0.037,49.6666666666667,8.277777777777782,16.555555555555564,9,41
0,0.1,0.045,37.66666666666702,7.062500000000067,14.125000000000131,8,42
0,0.1,0.003,105.39999999999688,22.58571428571361,45.17142857142723,7,43
0,0.1,0.006,181.3333333333289,45.33333333333223,90.66666666666444,6,44
0,0.1,0.0,50.39999999999999,15.119999999999996,30.23999999999999,5,45
0,0.1,0.0,18.80000000000009,7.050000000000033,14.100000000000064,4,46
0,0.1,0.044,8.333333333333314,4.166666666666657,8.333333333333314,3,47
0,0.1,0.465,2.6000000000000014,1.950000000000001,3.900000000000002,2,48
0,0.1,0.566,7.466666666666651,11.199999999999976,22.399999999999952,1,49
