Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,-1.53,0.78,8.65,-7.05,-10.18,7.83,12.843,0.0,0.743,330.0,1.0
0.1,-1.56,0.78,8.73,-7.51,-10.29,8.29,13.214,0.001,0.736,329.96426,1.0
0.2,-1.56,0.79,8.91,-7.55,-10.47,8.34,13.386,0.001,0.732,329.94769,1.0
0.3,-1.56,0.77,8.55,-8.04,-10.11,8.81,13.41,0.002,0.732,329.8998,1.0
0.4,-1.54,0.77,8.58,-7.91,-10.12,8.68,13.333,0.003,0.733,329.86521,1.0
0.5,-1.59,0.78,8.05,-8.11,-9.64,8.89,13.113,0.003,0.738,329.79844,0.999
0.6,-1.59,0.76,7.96,-7.92,-9.55,8.68,12.905,0.004,0.742,329.7329,0.999
0.7,-1.15,1.94,8.14,-7.99,-9.29,9.93,13.598,0.005,0.728,329.65708,0.999
0.8,-0.12,1.96,8.15,-8.48,-8.27,10.44,13.319,0.005,0.734,329.57644,0.999
0.9,2.62,0.3,8.34,-8.68,-5.72,8.98,10.647,0.006,0.787,329.49545,0.998
1.0,-1.53,0.81,8.34,-8.53,-9.87,9.34,13.589,0.007,0.728,329.4026,0.998
1.1,0.14,0.82,7.91,-8.44,-7.77,9.26,12.088,0.007,0.758,329.33969,0.998
1.2,2.76,-1.68,8.02,-8.83,-5.26,7.15,8.876,0.008,0.822,329.25711,0.998
1.3,4.24,-5.26,8.03,-8.69,-3.79,3.43,5.112,0.009,0.898,329.12171,0.997
1.4,5.87,-6.21,8.02,-8.53,-2.15,2.32,3.163,0.009,0.937,328.97527,0.997
1.5,4.61,-5.75,7.89,-9.06,-3.28,3.31,4.66,0.01,0.907,328.83166,0.996
1.6,6.02,-6.35,8.07,-9.24,-2.05,2.89,3.543,0.011,0.929,328.67833,0.996
1.7,6.03,-5.66,7.88,-9.04,-1.85,3.38,3.853,0.011,0.923,328.5325,0.996
1.8,5.8,-6.68,8.03,-9.34,-2.23,2.66,3.471,0.012,0.931,328.38791,0.995
1.9,6.08,-6.97,7.48,-9.56,-1.4,2.59,2.944,0.013,0.941,328.23329,0.995
2.0,-0.82,0.06,7.64,-9.82,-8.46,9.88,13.007,0.013,0.74,328.04023,0.994
2.1,2.53,-3.46,7.72,-9.73,-5.19,6.27,8.139,0.014,0.837,327.8357,0.993
2.2,3.81,-6.53,7.17,-9.88,-3.36,3.35,4.745,0.015,0.905,327.63605,0.993
2.3,6.13,-8.12,7.3,-9.87,-1.17,1.75,2.105,0.015,0.958,327.51483,0.992
2.4,7.66,-8.81,7.26,-10.34,0.4,1.53,1.581,0.016,0.968,327.31182,0.992
2.5,6.31,-7.83,6.8,-10.24,-0.49,2.41,2.459,0.017,0.951,327.18052,0.991
2.6,7.28,-8.11,6.41,-10.69,0.87,2.58,2.723,0.017,0.946,327.05532,0.991
2.7,7.94,-8.7,6.56,-10.91,1.38,2.21,2.605,0.018,0.948,326.89366,0.991
2.8,7.68,-8.47,6.0,-10.92,1.68,2.45,2.971,0.019,0.941,326.71995,0.99
2.9,7.02,-7.84,5.52,-10.79,1.5,2.95,3.309,0.019,0.934,326.55542,0.99
3.0,0.12,-0.97,5.33,-10.54,-5.21,9.57,10.896,0.02,0.782,326.4071,0.989
3.1,2.5,-4.05,4.87,-10.38,-2.37,6.33,6.759,0.021,0.865,326.2511,0.989
3.2,4.46,-6.52,4.83,-10.16,-0.37,3.64,3.659,0.021,0.927,326.06625,0.988
3.3,5.89,-7.58,4.88,-10.51,1.01,2.93,3.099,0.022,0.938,325.89091,0.988
3.4,6.9,-7.94,4.69,-10.25,2.21,2.31,3.197,0.023,0.936,325.73465,0.987
3.5,5.45,-7.54,4.53,-10.71,0.92,3.17,3.301,0.023,0.934,325.56135,0.987
3.6,6.76,-8.11,4.48,-10.48,2.28,2.37,3.289,0.024,0.934,325.36958,0.986
3.7,6.6,-7.92,3.98,-10.33,2.62,2.41,3.56,0.025,0.929,325.19022,0.985
3.8,6.6,-7.85,3.5,-10.68,3.1,2.83,4.197,0.025,0.916,325.00505,0.985
3.9,6.56,-7.76,3.24,-10.39,3.32,2.63,4.235,0.026,0.915,324.82593,0.984
4.0,0.89,-1.8,2.67,-10.6,-1.78,8.8,8.978,0.027,0.82,324.64541,0.984
4.1,3.78,-3.77,2.31,-11.0,1.47,7.23,7.378,0.027,0.852,324.49972,0.983
4.2,6.09,-4.77,2.4,-10.89,3.69,6.12,7.146,0.028,0.857,324.33124,0.983
4.3,6.64,-6.83,1.99,-10.63,4.65,3.8,6.005,0.029,0.88,324.12709,0.982
4.4,6.67,-7.34,1.46,-10.45,5.21,3.11,6.068,0.029,0.879,323.98961,0.982
4.5,5.35,-6.86,1.47,-10.22,3.88,3.36,5.133,0.03,0.897,323.83046,0.981
4.6,6.7,-7.4,1.59,-10.21,5.11,2.81,5.832,0.031,0.883,323.68585,0.981
4.7,6.7,-7.43,0.99,-10.19,5.71,2.76,6.342,0.031,0.873,323.47917,0.98
4.8,6.7,-7.45,0.58,-9.89,6.12,2.44,6.588,0.032,0.868,323.29894,0.98
