Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,3.77,1.78,22.83,-8.72,-19.06,10.5,21.761,0.0,0.565,660.0,1.0
0.1,3.76,1.77,22.81,-8.58,-19.05,10.35,21.68,0.001,0.566,659.9475,1.0
0.2,3.97,1.91,22.47,-9.08,-18.5,10.99,21.518,0.001,0.57,659.83419,1.0
0.3,4.5,1.95,22.42,-8.94,-17.92,10.89,20.969,0.002,0.581,659.75968,1.0
0.4,5.92,1.62,22.65,-9.34,-16.73,10.96,20.0,0.003,0.6,659.65019,0.999
0.5,6.78,0.74,22.32,-9.29,-15.54,10.03,18.496,0.003,0.63,659.54089,0.999
0.6,7.21,0.26,22.47,-9.24,-15.26,9.5,17.975,0.004,0.64,659.42644,0.999
0.7,8.22,-0.5,22.12,-9.2,-13.9,8.7,16.398,0.005,0.672,659.31039,0.999
0.8,9.31,-1.64,22.04,-9.06,-12.73,7.42,14.735,0.005,0.705,659.17317,0.999
0.9,11.2,-4.05,21.6,-9.2,-10.4,5.15,11.605,0.006,0.768,659.00975,0.998
1.0,4.13,1.72,21.14,-9.36,-17.01,11.08,20.3,0.007,0.594,658.80142,0.998
1.1,5.05,1.5,20.71,-9.72,-15.66,11.22,19.265,0.007,0.615,658.61435,0.998
1.2,5.97,0.79,20.8,-9.64,-14.83,10.43,18.13,0.008,0.637,658.4762,0.998
1.3,6.64,0.11,20.82,-10.2,-14.18,10.31,17.532,0.009,0.649,658.32949,0.997
1.4,7.06,0.12,20.97,-10.16,-13.91,10.28,17.296,0.009,0.654,658.19585,0.997
1.5,6.68,-0.13,20.63,-10.66,-13.95,10.53,17.478,0.01,0.65,658.02962,0.997
1.6,6.24,-0.11,20.3,-10.59,-14.06,10.48,17.536,0.011,0.649,657.83601,0.997
1.7,6.26,-0.6,20.0,-11.12,-13.74,10.52,17.305,0.011,0.654,657.62415,0.996
1.8,6.99,-1.14,19.67,-11.63,-12.68,10.49,16.457,0.012,0.671,657.41891,0.996
1.9,7.5,-1.24,19.87,-12.0,-12.37,10.76,16.395,0.013,0.672,657.17581,0.996
2.0,4.59,1.33,19.73,-12.57,-15.14,13.9,20.553,0.013,0.589,656.95119,0.995
2.1,5.94,0.02,19.27,-12.94,-13.33,12.96,18.592,0.014,0.628,656.71119,0.995
2.2,7.36,-1.01,19.47,-13.29,-12.11,12.28,17.247,0.015,0.655,656.49172,0.995
2.3,8.09,-1.21,19.28,-13.14,-11.19,11.93,16.357,0.015,0.673,656.24307,0.994
2.4,8.21,-1.42,19.35,-13.63,-11.14,12.21,16.528,0.016,0.669,655.99769,0.994
2.5,7.59,-1.35,19.0,-13.53,-11.41,12.18,16.69,0.017,0.666,655.74936,0.994
2.6,7.91,-1.55,19.19,-13.89,-11.28,12.34,16.719,0.017,0.666,655.47795,0.993
2.7,7.76,-1.78,19.12,-13.73,-11.36,11.95,16.488,0.018,0.67,655.22112,0.993
2.8,7.78,-2.05,19.06,-13.57,-11.28,11.52,16.123,0.019,0.678,654.97853,0.992
2.9,7.93,-2.06,18.61,-13.95,-10.68,11.89,15.982,0.019,0.68,654.68426,0.992
3.0,5.17,0.51,18.12,-14.28,-12.95,14.79,19.658,0.02,0.607,654.41842,0.992
3.1,6.62,-1.61,18.26,-14.7,-11.64,13.09,17.517,0.021,0.65,654.15568,0.991
3.2,8.18,-2.04,18.06,-15.25,-9.88,13.21,16.496,0.021,0.67,653.87472,0.991
3.3,8.59,-2.2,18.23,-15.26,-9.64,13.06,16.232,0.022,0.675,653.58863,0.99
3.4,8.73,-2.38,17.83,-15.17,-9.1,12.79,15.697,0.023,0.686,653.27994,0.99
3.5,8.3,-2.46,18.01,-15.23,-9.71,12.77,16.042,0.023,0.679,653.00993,0.989
3.6,8.99,-2.7,17.76,-15.06,-8.77,12.36,15.155,0.024,0.697,652.74482,0.989
3.7,9.38,-2.31,17.4,-14.94,-8.02,12.63,14.961,0.025,0.701,652.45647,0.989
3.8,9.15,-2.58,17.27,-15.49,-8.12,12.91,15.251,0.025,0.695,652.14591,0.988
3.9,9.17,-2.67,16.81,-15.88,-7.64,13.21,15.26,0.026,0.695,651.84294,0.988
4.0,6.06,-0.67,16.42,-15.77,-10.36,15.1,18.312,0.027,0.634,651.52141,0.987
4.1,7.5,-2.53,16.04,-16.24,-8.54,13.71,16.152,0.027,0.677,651.2259,0.987
4.2,7.88,-3.37,15.59,-16.16,-7.71,12.79,14.934,0.028,0.701,650.94323,0.986
4.3,8.21,-3.57,15.35,-15.97,-7.14,12.4,14.309,0.029,0.714,650.64692,0.986
4.4,8.13,-4.13,15.11,-15.78,-6.98,11.65,13.581,0.029,0.728,650.36607,0.985
4.5,8.38,-4.49,14.69,-16.22,-6.31,11.73,13.319,0.03,0.734,650.0772,0.985
4.6,8.3,-4.8,14.35,-16.71,-6.05,11.91,13.359,0.031,0.733,649.73715,0.984
4.7,8.31,-4.87,13.8,-16.82,-5.49,11.95,13.151,0.031,0.737,649.45202,0.984
4.8,8.4,-4.79,13.86,-16.7,-5.46,11.91,13.102,0.032,0.738,649.18894,0.984
4.9,8.54,-4.62,13.45,-16.57,-4.91,11.95,12.919,0.033,0.742,648.93741,0.983
5.0,6.82,-2.04,13.63,-16.73,-6.81,14.69,16.192,0.033,0.676,648.69849,0.983
5.1,7.99,-3.97,13.32,-17.23,-5.33,13.26,14.291,0.034,0.714,648.40832,0.982
5.2,8.44,-4.63,13.3,-17.06,-4.86,12.43,13.346,0.035,0.733,648.00382,0.982
5.3,8.73,-4.88,13.19,-17.56,-4.46,12.68,13.442,0.035,0.731,647.72835,0.981
5.4,8.81,-5.12,13.07,-17.35,-4.26,12.23,12.951,0.036,0.741,647.45157,0.981
5.5,8.92,-4.99,12.8,-17.85,-3.88,12.86,13.433,0.037,0.731,647.16274,0.981
5.6,8.9,-5.27,12.86,-18.25,-3.96,12.98,13.571,0.037,0.729,646.87825,0.98
5.7,9.12,-5.12,12.97,-18.2,-3.85,13.08,13.635,0.038,0.727,646.61861,0.98
5.8,9.15,-5.17,13.12,-18.43,-3.97,13.26,13.842,0.039,0.723,646.41181,0.979
5.9,9.05,-5.41,13.15,-18.85,-4.1,13.44,14.051,0.039,0.719,646.15485,0.979
6.0,7.62,-3.38,12.59,-18.95,-4.97,15.57,16.344,0.04,0.673,645.91137,0.979
6.1,8.62,-4.78,12.16,-19.38,-3.54,14.6,15.023,0.041,0.7,645.5283,0.978
6.2,8.95,-5.16,12.15,-19.82,-3.2,14.66,15.005,0.041,0.7,645.19298,0.978
6.3,9.14,-5.36,11.64,-19.73,-2.5,14.37,14.586,0.042,0.708,644.88769,0.977
6.4,9.15,-5.65,11.68,-20.12,-2.53,14.47,14.69,0.043,0.706,644.50973,0.977
6.5,9.1,-5.73,11.29,-20.56,-2.19,14.83,14.991,0.043,0.7,644.12304,0.976
6.6,9.11,-5.95,10.74,-20.82,-1.63,14.87,14.959,0.044,0.701,643.80591,0.975
6.7,9.11,-6.0,10.72,-21.24,-1.61,15.24,15.325,0.045,0.694,643.475,0.975
6.8,9.08,-6.12,10.85,-21.24,-1.77,15.12,15.223,0.045,0.696,643.09154,0.974
6.9,9.02,-6.23,10.98,-21.46,-1.96,15.23,15.356,0.046,0.693,642.69573,0.974
7.0,8.0,-4.62,10.89,-21.92,-2.89,17.3,17.54,0.047,0.649,642.30268,0.973
7.1,8.54,-6.03,10.99,-22.2,-2.45,16.17,16.355,0.047,0.673,642.00365,0.973
7.2,8.94,-6.34,11.13,-22.29,-2.19,15.95,16.1,0.048,0.678,641.57625,0.972
7.3,9.96,-6.5,11.22,-22.19,-1.26,15.69,15.741,0.049,0.685,641.20568,0.972
7.4,10.0,-6.55,11.24,-22.58,-1.24,16.03,16.078,0.049,0.678,640.81536,0.971
7.5,10.01,-6.48,11.38,-22.62,-1.37,16.14,16.198,0.05,0.676,640.45014,0.97
7.6,10.08,-6.61,10.94,-23.02,-0.86,16.41,16.433,0.051,0.671,640.16364,0.97
7.7,10.13,-6.62,10.8,-23.48,-0.67,16.86,16.873,0.051,0.663,639.93324,0.97
7.8,10.19,-6.64,10.93,-23.48,-0.74,16.84,16.856,0.052,0.663,639.72995,0.969
7.9,10.1,-6.68,10.41,-23.78,-0.31,17.1,17.103,0.053,0.658,639.40476,0.969
8.0,8.4,-5.64,10.44,-24.14,-2.04,18.5,18.612,0.053,0.628,638.967,0.968
8.1,6.83,-7.13,10.37,-23.9,-3.54,16.77,17.14,0.054,0.657,638.47831,0.967
8.2,6.75,-7.42,9.83,-23.81,-3.08,16.39,16.677,0.055,0.666,638.01741,0.967
8.3,6.86,-7.61,9.68,-23.54,-2.82,15.93,16.178,0.055,0.676,637.59204,0.966
8.4,6.89,-7.64,9.68,-23.92,-2.79,16.28,16.517,0.056,0.67,637.22889,0.965
8.5,6.96,-7.51,9.8,-24.13,-2.84,16.62,16.861,0.057,0.663,636.88546,0.965
8.6,6.93,-7.77,9.56,-24.58,-2.63,16.81,17.014,0.057,0.66,636.52519,0.964
8.7,6.97,-7.83,9.55,-24.38,-2.58,16.55,16.75,0.058,0.665,636.17641,0.964
8.8,6.99,-7.87,9.01,-24.28,-2.02,16.41,16.534,0.059,0.669,635.90169,0.963
8.9,7.03,-7.94,8.42,-24.3,-1.39,16.36,16.419,0.059,0.672,635.60694,0.963
9.0,7.99,-6.65,8.49,-24.59,-0.5,17.94,17.947,0.06,0.641,635.29194,0.963
9.1,6.99,-8.05,8.1,-24.34,-1.11,16.29,16.328,0.061,0.673,634.94208,0.962
9.2,7.04,-8.31,7.56,-24.61,-0.52,16.3,16.308,0.061,0.674,634.60388,0.962
9.3,7.13,-8.48,7.21,-25.02,-0.08,16.54,16.54,0.062,0.669,634.24761,0.961
9.4,7.22,-8.6,6.81,-24.93,0.41,16.33,16.335,0.063,0.673,633.90571,0.96
9.5,7.35,-8.53,6.86,-24.77,0.49,16.24,16.247,0.063,0.675,633.50933,0.96
9.6,7.4,-8.88,6.51,-24.49,0.89,15.61,15.635,0.064,0.687,633.17416,0.959
9.7,7.46,-9.05,5.96,-24.36,1.5,15.31,15.383,0.065,0.692,632.82595,0.959
9.8,7.47,-9.17,5.5,-24.13,1.97,14.96,15.089,0.065,0.698,632.41346,0.958
9.9,7.44,-9.28,5.53,-23.94,1.91,14.66,14.784,0.066,0.704,632.01769,0.958
10.0,7.62,-8.05,5.45,-23.67,2.17,15.62,15.77,0.067,0.685,631.72344,0.957
10.1,7.29,-9.54,4.93,-23.95,2.36,14.41,14.602,0.067,0.708,631.23327,0.956
10.2,7.41,-9.76,4.93,-24.27,2.48,14.51,14.72,0.068,0.706,630.8926,0.956
10.3,7.42,-9.88,4.42,-24.56,3.0,14.68,14.983,0.069,0.7,630.43444,0.955
10.4,7.39,-10.03,4.41,-24.33,2.98,14.3,14.607,0.069,0.708,629.92123,0.954
10.5,7.37,-9.91,4.44,-24.61,2.93,14.7,14.989,0.07,0.7,629.55268,0.954
10.6,7.19,-10.26,4.23,-25.02,2.96,14.76,15.054,0.071,0.699,629.21612,0.953
10.7,7.09,-10.34,3.99,-24.94,3.1,14.6,14.925,0.071,0.702,628.89198,0.953
10.8,6.99,-10.42,4.11,-25.06,2.88,14.64,14.921,0.072,0.702,628.56384,0.952
10.9,6.96,-10.49,3.58,-24.39,3.38,13.9,14.305,0.073,0.714,628.15528,0.952
11.0,7.26,-9.5,2.99,-24.34,4.27,14.84,15.442,0.073,0.691,627.86925,0.951
11.1,6.93,-10.85,2.85,-24.02,4.08,13.17,13.788,0.074,0.724,627.47611,0.951
11.2,6.95,-10.87,2.26,-23.94,4.69,13.07,13.886,0.075,0.722,627.18762,0.95
11.3,6.97,-10.89,2.34,-24.13,4.63,13.24,14.026,0.075,0.719,626.83142,0.95
11.4,6.99,-10.91,1.77,-24.0,5.22,13.09,14.092,0.076,0.718,626.52133,0.949
11.5,7.07,-10.69,1.63,-23.67,5.44,12.98,14.074,0.077,0.719,626.21962,0.949
11.6,7.02,-10.94,1.74,-23.6,5.28,12.66,13.717,0.077,0.726,626.02466,0.949
11.7,7.04,-10.97,1.54,-23.25,5.5,12.28,13.455,0.078,0.731,625.86263,0.948
