Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,-13.6,3.0,,,-8.24,9.25,5.36,6.25,8.234,0.0,0.165,0.651,0.759,
0.0,2,-18.4,8.5,,,-8.24,9.25,10.16,0.75,10.188,0.0,0.204,0.997,0.074,
0.0,3,-11.4,-6.8,,,-8.24,9.25,3.16,16.05,16.358,0.0,0.327,0.193,0.981,
0.0,4,17.5,9.2,,,-8.24,9.25,-25.74,0.05,25.74,0.0,0.515,-1.0,0.002,
0.0,5,-10.7,-19.7,,,-8.24,9.25,2.46,28.95,29.054,0.0,0.581,0.085,0.996,
0.0,6,2.1,-9.9,,,-8.24,9.25,-10.34,19.15,21.763,0.0,0.435,-0.475,0.88,
0.0,7,3.7,-8.2,,,-8.24,9.25,-11.94,17.45,21.144,0.0,0.423,-0.565,0.825,
0.0,8,-0.9,14.5,,,-8.24,9.25,-7.34,-5.25,9.024,0.0,0.18,-0.813,-0.582,
0.0,9,17.0,-22.6,,,-8.24,9.25,-25.24,31.85,40.638,0.0,0.813,-0.621,0.784,
0.1,1,-13.5,3.0,0.2,-0.5,-7.81,9.14,5.69,6.14,8.371,0.001,0.167,0.68,0.733,-0.4276437847866419
0.1,2,-18.5,8.5,-0.7,-0.2,-7.81,9.14,10.69,0.64,10.709,0.001,0.214,0.998,0.06,-0.9760989010989012
0.1,3,-11.4,-6.8,0.4,-0.6,-7.81,9.14,3.59,15.94,16.339,0.001,0.327,0.22,0.976,-0.6901525658807213
0.1,4,17.5,9.1,-0.2,-0.8,-7.81,9.14,-25.31,0.04,25.31,0.001,0.506,-1.0,0.002,0.24048484848484852
0.1,5,-10.7,-19.7,0.1,-0.3,-7.81,9.14,2.89,28.84,28.984,0.001,0.58,0.1,0.995,-0.9129746835443037
0.1,6,2.2,-9.9,0.2,0.7,-7.81,9.14,-10.01,19.04,21.511,0.001,0.43,-0.465,0.885,0.7232142857142857
0.1,7,3.8,-8.2,0.5,0.7,-7.81,9.14,-11.61,17.34,20.868,0.001,0.417,-0.556,0.831,0.3531395348837208
0.1,8,-0.9,14.5,0.4,0.4,-7.81,9.14,-6.91,-5.36,8.745,0.001,0.175,-0.79,-0.613,-0.9915194346289754
0.1,9,16.9,-22.6,-0.3,0.1,-7.81,9.14,-24.71,31.74,40.225,0.001,0.804,-0.614,0.789,0.8325949367088608
0.2,1,-13.5,3.0,-0.1,-0.3,-7.98,9.19,5.52,6.19,8.294,0.001,0.166,0.666,0.746,-0.9189873417721519
0.2,2,-18.5,8.4,-0.8,-0.2,-7.98,9.19,10.52,0.79,10.55,0.001,0.211,0.997,0.075,-0.9849696969696972
0.2,3,-11.3,-6.9,0.9,-0.5,-7.98,9.19,3.32,16.09,16.429,0.001,0.329,0.202,0.979,-0.2987378640776699
0.2,4,17.4,9.1,-0.6,-0.4,-7.98,9.19,-25.38,0.09,25.38,0.001,0.508,-1.0,0.004,0.8299583911234396
0.2,5,-10.7,-19.8,-0.1,-0.5,-7.98,9.19,2.72,28.99,29.117,0.001,0.582,0.093,0.996,-0.9947058823529411
0.2,6,2.1,-9.8,-0.4,0.8,-7.98,9.19,-10.08,18.99,21.499,0.001,0.43,-0.469,0.883,1.0
0.2,7,3.8,-8.1,-0.3,0.8,-7.98,9.19,-11.78,17.29,20.922,0.001,0.418,-0.563,0.826,0.9715456674473069
0.2,8,-0.8,14.6,1.0,0.2,-7.98,9.19,-7.18,-5.41,8.99,0.001,0.18,-0.799,-0.602,-0.9013725490196078
0.2,9,16.9,-22.7,-0.5,-0.3,-7.98,9.19,-24.88,31.89,40.447,0.001,0.809,-0.615,0.788,0.12195540308747856
0.3,1,-13.6,2.9,-0.1,-0.3,-7.52,9.58,6.08,6.68,9.033,0.002,0.181,0.673,0.74,-0.915506329113924
0.3,2,-18.6,8.4,-0.6,-0.3,-7.52,9.58,11.08,1.18,11.143,0.002,0.223,0.994,0.106,-0.9362146050670639
0.3,3,-11.2,-6.9,0.5,0.1,-7.52,9.58,3.68,16.48,16.886,0.002,0.338,0.218,0.976,0.40509803921568627
0.3,4,17.3,9.0,-0.6,-0.3,-7.52,9.58,-24.82,0.58,24.827,0.002,0.497,-1.0,0.023,0.8839046199701937
0.3,5,-10.7,-19.8,-0.1,-0.6,-7.52,9.58,3.18,29.38,29.552,0.002,0.591,0.108,0.994,-0.9986842105263157
0.3,6,2.1,-9.8,-0.4,0.5,-7.52,9.58,-9.62,19.38,21.636,0.002,0.433,-0.445,0.896,0.978125
0.3,7,3.7,-8.0,-0.3,0.5,-7.52,9.58,-11.22,17.58,20.855,0.002,0.417,-0.538,0.843,0.9998284734133791
0.3,8,-0.7,14.6,0.5,0.5,-7.52,9.58,-6.82,-5.02,8.468,0.002,0.169,-0.805,-0.593,-0.9886845827439888
0.3,9,16.9,-22.7,-0.4,0.2,-7.52,9.58,-24.42,32.28,40.476,0.002,0.81,-0.603,0.798,0.8966442953020135
0.4,1,-13.5,3.2,0.8,2.9,-6.96,9.77,6.54,6.57,9.27,0.003,0.185,0.706,0.709,0.8713098404255318
0.4,2,-18.4,8.5,2.1,1.0,-6.96,9.77,11.44,1.27,11.51,0.003,0.23,0.994,0.11,0.9447119518486672
0.4,3,-11.2,-6.8,0.7,0.7,-6.96,9.77,4.24,16.57,17.104,0.003,0.342,0.248,0.969,0.8605050505050504
