Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,1.95,0.36,0.0,0.0,1.95,0.36,1.983,0.0,0.96,660.0,1.0
0.1,1.98,0.38,0.0,0.0,1.98,0.38,2.016,0.001,0.96,659.76122,1.0
0.2,2.01,0.38,0.0,0.0,2.01,0.38,2.046,0.001,0.959,659.46754,0.999
0.3,2.03,0.36,0.0,0.0,2.03,0.36,2.062,0.002,0.959,659.2425,0.999
0.4,2.41,0.1,0.0,0.0,2.41,0.1,2.412,0.003,0.952,658.99328,0.998
0.5,2.11,-0.12,0.0,0.0,2.11,-0.12,2.113,0.003,0.958,658.79132,0.998
0.6,1.87,-0.82,0.0,0.0,1.87,-0.82,2.042,0.004,0.959,658.55798,0.998
0.7,1.88,-0.62,0.0,0.0,1.88,-0.62,1.98,0.005,0.96,658.24108,0.997
0.8,2.31,-0.41,0.0,0.0,2.31,-0.41,2.346,0.005,0.953,658.05255,0.997
0.9,2.19,0.34,0.0,0.0,2.19,0.34,2.216,0.006,0.956,657.84719,0.997
1.0,2.01,0.31,0.0,0.0,2.01,0.31,2.034,0.007,0.959,657.62632,0.996
1.1,1.82,0.7,0.0,0.0,1.82,0.7,1.95,0.007,0.961,657.37217,0.996
1.2,1.87,1.01,0.0,0.0,1.87,1.01,2.125,0.008,0.958,657.11946,0.996
1.3,2.25,1.78,0.0,0.0,2.25,1.78,2.869,0.009,0.943,656.83891,0.995
1.4,1.97,1.47,0.0,0.0,1.97,1.47,2.458,0.009,0.951,656.61115,0.995
1.5,2.29,0.33,0.0,0.0,2.29,0.33,2.314,0.01,0.954,656.33762,0.994
1.6,1.63,1.17,0.0,0.0,1.63,1.17,2.006,0.011,0.96,656.00383,0.994
1.7,1.69,1.3,0.0,0.0,1.69,1.3,2.132,0.011,0.957,655.74235,0.994
1.8,1.74,1.32,0.0,0.0,1.74,1.32,2.184,0.012,0.956,655.45293,0.993
1.9,1.47,1.13,0.0,0.0,1.47,1.13,1.854,0.013,0.963,655.11923,0.993
2.0,2.19,0.37,0.0,0.0,2.19,0.37,2.221,0.013,0.956,654.79912,0.992
2.1,1.5,0.0,0.0,0.0,1.5,0.0,1.5,0.014,0.97,654.50022,0.992
2.2,1.47,0.79,0.0,0.0,1.47,0.79,1.669,0.015,0.967,654.23505,0.991
