Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,21,0.0,-22.7,21.8,,,0.279
0.0,22,0.0,12.0,21.5,,,0.279
0.0,23,0.0,-7.1,9.9,,,0.279
0.0,24,0.0,-10.8,17.6,,,0.279
0.0,25,0.0,-16.1,-22.9,,,0.279
0.1,21,0.0,-22.7,21.8,0.0,22.568,0.279
0.1,22,0.0,12.0,21.5,0.0,22.568,0.279
0.1,23,0.0,-7.2,9.9,1.0,11.284,0.279
0.1,24,0.0,-10.8,17.6,1.0,11.284,0.279
0.1,25,0.0,-16.1,-22.9,0.0,22.568,0.279
0.2,21,0.0,-22.8,21.9,0.0,22.568,0.279
0.2,22,0.0,12.0,21.5,0.0,22.568,0.279
0.2,23,0.0,-7.3,9.8,1.0,11.284,0.279
0.2,24,0.0,-10.7,17.6,1.0,11.284,0.279
0.2,25,0.0,-16.0,-22.8,0.0,22.568,0.279
0.3,21,0.0,-22.8,21.9,0.0,22.568,0.279
0.3,22,0.0,12.1,21.4,0.0,22.568,0.279
0.3,23,0.0,-7.4,9.7,1.0,11.284,0.279
0.3,24,0.0,-10.7,17.7,1.0,11.284,0.279
0.3,25,0.0,-16.1,-22.9,0.0,22.568,0.279
0.4,21,0.0,-22.9,21.9,0.0,22.568,0.279
0.4,22,0.0,12.1,21.5,0.0,22.568,0.279
0.4,23,0.0,-7.3,9.7,1.0,11.284,0.279
0.4,24,0.0,-10.6,17.7,1.0,11.284,0.279
0.4,25,0.0,-16.0,-22.8,0.0,22.568,0.279
0.5,21,0.0,-22.9,21.8,0.0,22.568,0.279
0.5,22,0.0,12.2,21.6,0.0,22.568,0.279
0.5,23,0.0,-7.4,9.6,1.0,11.284,0.279
0.5,24,0.0,-10.5,17.7,1.0,11.284,0.279
0.5,25,0.0,-16.1,-22.9,0.0,22.568,0.279
0.6,21,0.0,-22.9,21.8,0.0,22.568,0.279
0.6,22,0.0,12.3,21.6,0.0,22.568,0.279
0.6,23,0.0,-7.3,9.7,1.0,11.284,0.279
0.6,24,0.0,-10.5,17.6,1.0,11.284,0.279
0.6,25,0.0,-16.0,-22.9,0.0,22.568,0.279
0.7,21,0.0,-22.9,21.7,0.0,22.568,0.279
0.7,22,0.0,12.4,21.5,0.0,22.568,0.279
0.7,23,0.0,-7.2,9.7,1.0,11.284,0.279
0.7,24,0.0,-10.4,17.6,1.0,11.284,0.279
0.7,25,0.0,-15.9,-22.9,0.0,22.568,0.279
0.8,21,0.0,-22.8,21.7,0.0,22.568,0.279
0.8,22,0.0,12.3,21.5,0.0,22.568,0.279
0.8,23,0.0,-7.3,9.6,1.0,11.284,0.279
0.8,24,0.0,-10.5,17.6,1.0,11.284,0.279
0.8,25,0.0,-16.0,-23.0,0.0,22.568,0.279
0.9,21,0.0,-22.7,21.8,0.0,22.568,0.279
0.9,22,0.0,12.2,21.3,0.0,22.568,0.279
0.9,23,0.001,-7.2,9.6,1.0,11.284,0.279
0.9,24,0.0,-10.5,17.7,1.0,11.284,0.279
0.9,25,0.0,-15.9,-23.0,0.0,22.568,0.279
1.0,21,0.0,-22.8,21.8,0.0,22.568,0.279
1.0,22,0.0,12.2,21.1,0.0,22.568,0.279
1.0,23,0.003,-7.1,9.7,1.0,11.284,0.278
1.0,24,0.0,-10.4,17.6,1.0,11.284,0.279
1.0,25,0.0,-16.0,-23.0,0.0,22.568,0.279
1.1,21,0.0,-22.8,21.7,0.0,22.568,0.279
1.1,22,0.0,12.2,20.9,0.0,22.568,0.279
1.1,23,0.007,-6.9,9.8,1.0,11.284,0.277
1.1,24,0.0,-10.2,17.4,1.0,11.284,0.279
1.1,25,0.0,-15.9,-23.0,0.0,22.568,0.279
1.2,21,0.0,-22.8,21.7,0.0,22.568,0.279
1.2,22,0.0,12.0,20.7,0.0,22.568,0.279
1.2,23,0.014,-6.7,9.8,1.0,11.284,0.275
1.2,24,0.0,-10.0,17.2,1.0,11.284,0.279
1.2,25,0.0,-15.9,-23.1,0.0,22.568,0.279
1.3,21,0.0,-22.8,21.7,0.0,22.568,0.279
1.3,22,0.001,11.8,20.5,0.0,22.568,0.279
1.3,23,0.024,-6.5,9.8,1.0,11.284,0.272
1.3,24,0.001,-9.9,17.0,1.0,11.284,0.279
1.3,25,0.0,-16.0,-23.1,0.0,22.568,0.279
1.4,21,0.0,-22.7,21.6,0.0,22.568,0.279
1.4,22,0.003,11.7,20.3,0.0,22.568,0.278
1.4,23,0.037,-6.2,9.9,1.0,11.284,0.269
1.4,24,0.002,-9.7,16.9,1.0,11.284,0.279
1.4,25,0.0,-15.9,-23.2,0.0,22.568,0.279
1.5,21,0.0,-22.7,21.5,0.0,22.568,0.279
1.5,22,0.005,11.7,20.2,0.0,22.568,0.278
1.5,23,0.053,-6.0,10.0,1.0,11.284,0.264
1.5,24,0.004,-9.7,16.7,1.0,11.284,0.278
1.5,25,0.0,-15.9,-23.2,0.0,22.568,0.279
1.6,21,0.0,-22.7,21.6,0.0,22.568,0.279
1.6,22,0.009,11.6,20.0,0.0,22.568,0.277
1.6,23,0.071,-5.9,10.0,1.0,11.284,0.259
1.6,24,0.007,-9.5,16.5,1.0,11.284,0.277
1.6,25,0.0,-15.8,-23.2,0.0,22.568,0.279
1.7,21,0.0,-22.6,21.3,0.0,22.568,0.279
1.7,22,0.014,11.6,19.9,0.0,22.568,0.275
1.7,23,0.09,-5.8,10.0,1.0,11.284,0.254
1.7,24,0.012,-9.4,16.3,1.0,11.284,0.276
1.7,25,0.0,-15.8,-23.2,0.0,22.568,0.279
1.8,21,0.0,-22.4,21.1,0.0,22.568,0.279
1.8,22,0.022,11.5,19.6,0.0,22.568,0.273
1.8,23,0.114,-5.5,10.1,1.0,11.284,0.247
1.8,24,0.018,-9.3,16.1,1.0,11.284,0.274
1.8,25,0.001,-15.8,-23.0,0.0,22.568,0.279
1.9,21,0.0,-22.1,21.0,0.0,22.568,0.279
1.9,22,0.03,11.5,19.5,0.0,22.568,0.271
1.9,23,0.141,-5.2,10.1,1.0,11.284,0.24
1.9,24,0.026,-9.2,16.0,1.0,11.284,0.272
1.9,25,0.001,-15.8,-22.7,0.0,22.568,0.279
2.0,21,0.001,-22.0,20.8,0.0,22.568,0.279
2.0,22,0.041,11.5,19.3,0.0,22.568,0.268
2.0,23,0.165,-5.1,10.2,1.0,11.284,0.233
