Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.249,0.0,0.0,23.5,23.9,-23.4,-20.5,182.6,0.0
0.1,0.249,174.74,0.001,23.4,23.9,-23.4,-20.5,182.4,0.958
0.2,0.249,176.07,0.001,23.3,23.9,-23.5,-20.4,182.2,0.966
0.3,0.249,184.05,0.002,23.3,24.0,-23.5,-20.4,182.4,1.009
0.4,0.249,184.05,0.003,23.3,24.0,-23.5,-20.4,182.4,1.009
0.5,0.249,184.05,0.003,23.4,24.0,-23.5,-20.5,182.8,1.007
0.6,0.249,184.05,0.004,23.3,24.0,-23.5,-20.5,182.6,1.008
0.7,0.249,184.05,0.005,23.3,24.0,-23.5,-20.5,182.6,1.008
0.8,0.248,184.05,0.005,23.2,24.0,-23.5,-20.4,182.2,1.01
0.9,0.248,184.05,0.006,23.1,24.0,-23.5,-20.5,182.2,1.01
1.0,0.247,185.38,0.007,23.1,23.9,-23.4,-20.6,182.0,1.019
1.1,0.246,184.05,0.007,23.1,24.0,-23.3,-20.6,182.0,1.011
1.2,0.244,178.73,0.008,23.0,24.0,-23.1,-20.5,181.2,0.986
1.3,0.242,178.73,0.009,23.1,24.0,-22.8,-20.4,180.6,0.99
1.4,0.239,176.6,0.009,22.9,24.0,-22.7,-20.4,180.0,0.981
1.5,0.236,164.63,0.01,22.8,24.0,-22.5,-20.2,179.0,0.92
1.6,0.233,165.43,0.011,22.7,23.8,-22.2,-20.1,177.6,0.931
1.7,0.229,165.43,0.011,22.5,23.7,-22.0,-20.0,176.4,0.938
1.8,0.224,165.43,0.012,22.4,23.6,-21.8,-19.8,175.2,0.944
1.9,0.22,165.43,0.013,22.3,23.5,-21.6,-19.7,174.2,0.95
2.0,0.215,165.43,0.013,22.1,23.4,-21.4,-19.6,173.0,0.956
2.1,0.209,161.97,0.014,22.0,23.3,-21.2,-19.5,172.0,0.942
2.2,0.204,153.99,0.015,21.8,23.2,-21.0,-19.5,171.0,0.901
2.3,0.198,153.19,0.015,21.7,23.0,-20.8,-19.4,169.8,0.902
2.4,0.193,151.33,0.016,21.4,22.9,-20.6,-19.2,168.2,0.9
2.5,0.187,151.33,0.017,21.2,22.8,-20.4,-19.0,166.8,0.907
2.6,0.181,151.33,0.017,21.0,22.7,-20.2,-18.9,165.6,0.914
2.7,0.174,151.33,0.018,20.9,22.5,-20.0,-18.9,164.6,0.919
2.8,0.168,149.21,0.019,20.8,22.4,-19.8,-18.9,163.8,0.911
2.9,0.16,147.34,0.019,20.5,22.3,-19.6,-19.0,162.8,0.905
3.0,0.153,147.34,0.02,20.3,22.2,-19.4,-18.9,161.6,0.912
3.1,0.145,145.48,0.021,20.2,22.1,-19.2,-18.9,160.8,0.905
3.2,0.138,143.89,0.021,20.0,21.8,-19.0,-18.9,159.4,0.903
3.3,0.13,143.89,0.022,19.8,21.8,-18.8,-19.0,158.8,0.906
3.4,0.124,143.89,0.023,19.8,21.6,-18.6,-19.0,158.0,0.911
3.5,0.118,142.98,0.023,19.8,21.5,-18.4,-19.0,157.4,0.908
3.6,0.112,142.98,0.024,19.7,21.3,-18.2,-19.1,156.6,0.913
3.7,0.107,139.52,0.025,19.6,21.2,-18.0,-19.1,155.8,0.896
3.8,0.101,137.39,0.025,19.5,21.1,-17.8,-19.1,155.0,0.886
3.9,0.096,137.39,0.026,19.5,21.0,-17.5,-19.1,154.2,0.891
4.0,0.091,137.39,0.027,19.5,20.8,-17.3,-19.1,153.4,0.896
4.1,0.087,137.39,0.027,19.4,20.7,-17.1,-19.2,152.8,0.899
4.2,0.084,129.83,0.028,19.3,20.6,-16.9,-19.2,152.0,0.854
4.3,0.08,129.01,0.029,19.1,20.5,-16.7,-19.2,151.0,0.854
4.4,0.076,127.17,0.029,19.0,20.4,-16.6,-19.2,150.4,0.846
4.5,0.072,126.51,0.03,18.9,20.3,-16.3,-19.1,149.2,0.848
4.6,0.068,126.28,0.031,18.8,20.2,-16.1,-19.1,148.4,0.851
4.7,0.065,128.94,0.031,18.7,20.0,-15.9,-19.1,147.4,0.875
4.8,0.062,128.28,0.032,18.6,19.8,-15.8,-19.1,146.6,0.875
4.9,0.059,127.71,0.033,18.6,19.7,-15.6,-19.0,145.8,0.876
5.0,0.057,118.22,0.033,18.6,19.5,-15.5,-19.0,145.2,0.814
