Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,-2.2,-18.3,,,-5.55,-6.25,-3.35,12.05,12.507,0.0,0.25,-0.268,0.963,
0.0,2,11.2,1.4,,,-5.55,-6.25,-16.75,-7.65,18.414,0.0,0.368,-0.91,-0.415,
0.0,3,-4.5,-6.0,,,-5.55,-6.25,-1.05,-0.25,1.079,0.0,0.022,-0.973,-0.232,
0.0,4,8.5,21.3,,,-5.55,-6.25,-14.05,-27.55,30.926,0.0,0.619,-0.454,-0.891,
0.0,5,-7.8,-10.1,,,-5.55,-6.25,2.25,3.85,4.459,0.0,0.089,0.505,0.863,
0.0,6,3.0,-6.4,,,-5.55,-6.25,-8.55,0.15,8.551,0.0,0.171,-1.0,0.018,
0.0,7,-21.6,-4.7,,,-5.55,-6.25,16.05,-1.55,16.125,0.0,0.322,0.995,-0.096,
0.0,8,21.2,-20.1,,,-5.55,-6.25,-26.75,13.85,30.123,0.0,0.602,-0.888,0.46,
0.0,9,-7.8,8.8,,,-5.55,-6.25,2.25,-15.05,15.217,0.0,0.304,0.148,-0.989,
0.0,10,9.5,-1.7,,,-5.55,-6.25,-15.05,-4.55,15.723,0.0,0.314,-0.957,-0.289,
0.0,11,-1.3,13.9,,,-5.55,-6.25,-4.25,-20.15,20.593,0.0,0.412,-0.206,-0.978,
0.0,12,-20.9,-10.3,,,-5.55,-6.25,15.35,4.05,15.875,0.0,0.318,0.967,0.255,
0.0,13,-18.3,23.5,,,-5.55,-6.25,12.75,-29.75,32.367,0.0,0.647,0.394,-0.919,
0.0,14,0.5,-2.0,,,-5.55,-6.25,-6.05,-4.25,7.394,0.0,0.148,-0.818,-0.575,
0.0,15,-12.8,5.5,,,-5.55,-6.25,7.25,-11.75,13.807,0.0,0.276,0.525,-0.851,
0.1,1,-2.3,-18.4,-0.8,-0.5,-5.48,-6.35,-3.18,12.05,12.463,0.001,0.249,-0.255,0.967,-0.29639448568398724
0.1,2,11.3,1.5,0.7,0.5,-5.48,-6.35,-16.78,-7.85,18.525,0.001,0.37,-0.906,-0.424,-0.983953488372093
0.1,3,-4.5,-6.0,-0.3,0.3,-5.48,-6.35,-0.98,-0.35,1.041,0.001,0.021,-0.941,-0.336,0.42806603773584906
0.1,4,8.5,21.3,-0.3,0.2,-5.48,-6.35,-13.98,-27.65,30.983,0.001,0.62,-0.451,-0.892,-0.11939058171745152
0.1,5,-7.9,-10.1,-0.5,-0.1,-5.48,-6.35,2.42,3.75,4.463,0.001,0.089,0.542,0.84,-0.6960784313725491
0.1,6,2.9,-6.4,-0.4,-0.4,-5.48,-6.35,-8.38,0.05,8.38,0.001,0.168,-1.0,0.006,0.7024734982332156
0.1,7,-21.7,-4.8,-0.6,-0.1,-5.48,-6.35,16.22,-1.55,16.294,0.001,0.326,0.995,-0.095,-0.9662828947368421
0.1,8,21.2,-20.0,-0.6,0.8,-5.48,-6.35,-26.68,13.65,29.969,0.001,0.599,-0.89,0.455,0.8980000000000001
0.1,9,-7.8,8.8,0.2,-0.3,-5.48,-6.35,2.32,-15.15,15.327,0.001,0.307,0.151,-0.988,0.9047091412742383
0.1,10,9.5,-1.7,0.7,0.5,-5.48,-6.35,-14.98,-4.65,15.685,0.001,0.314,-0.955,-0.296,-0.9494186046511628
0.1,11,-1.3,13.9,0.3,0.3,-5.48,-6.35,-4.18,-20.25,20.677,0.001,0.414,-0.202,-0.979,-0.8356132075471697
