Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,seeker,11.283791670955125,47520,100.0,-2.2,-18.3,0.0,,,,-2.2,-18.3,0.0,1,,,,
0.0,2,seeker,11.283791670955125,47520,100.0,11.2,1.4,0.0,,,,11.2,1.4,0.0,2,,,,
0.0,3,seeker,11.283791670955125,47520,100.0,-4.5,-6.0,0.0,,,,-4.5,-6.0,0.0,3,,,,
0.0,4,seeker,11.283791670955125,47520,100.0,8.5,21.3,0.0,,,,8.5,21.3,0.0,4,,,,
0.0,5,seeker,11.283791670955125,47520,100.0,-7.8,-10.1,0.0,,,,-7.8,-10.1,0.0,5,,,,
0.0,6,seeker,11.283791670955125,47520,100.0,3.0,-6.4,0.0,,,,3.0,-6.4,0.0,6,,,,
0.0,7,seeker,11.283791670955125,47520,100.0,-21.6,-4.7,0.0,,,,-21.6,-4.7,0.0,7,,,,
0.0,8,seeker,11.283791670955125,47520,100.0,21.2,-20.1,0.0,,,,21.2,-20.1,0.0,8,,,,
0.0,9,seeker,11.283791670955125,47520,100.0,-7.8,8.8,0.0,,,,-7.8,8.8,0.0,9,,,,
0.0,10,seeker,11.283791670955125,47520,100.0,9.5,-1.7,0.0,,,,9.5,-1.7,0.0,10,,,,
0.0,11,seeker,11.283791670955125,47520,100.0,-1.3,13.9,0.0,,,,-1.3,13.9,0.0,11,,,,
0.0,12,seeker,11.283791670955125,47520,100.0,-20.9,-10.3,0.0,,,,-20.9,-10.3,0.0,12,,,,
0.0,13,seeker,11.283791670955125,47520,100.0,-18.3,23.5,0.0,,,,-18.3,23.5,0.0,13,,,,
0.0,14,seeker,11.283791670955125,47520,100.0,0.5,-2.0,0.0,,,,0.5,-2.0,0.0,14,,,,
0.0,15,seeker,11.283791670955125,47520,100.0,-12.8,5.5,0.0,,,,-12.8,5.5,0.0,15,,,,
0.0,16,explorer,11.283791670955125,47520,100.0,-15.6,-20.3,0.0,,,,-15.6,-20.3,0.0,16,,,,
0.0,17,explorer,11.283791670955125,47520,100.0,-21.2,-0.8,0.0,,,,-21.2,-0.8,0.0,17,,,,
0.0,18,explorer,11.283791670955125,47520,100.0,-11.9,12.8,0.0,,,,-11.9,12.8,0.0,18,,,,
0.0,19,explorer,11.283791670955125,47520,100.0,5.6,-23.8,0.0,,,,5.6,-23.8,0.0,19,,,,
0.0,20,explorer,11.283791670955125,47520,100.0,23.3,-23.0,0.0,,,,23.3,-23.0,0.0,20,,,,
0.0,21,explorer,11.283791670955125,47520,100.0,5.0,-11.8,0.0,,,,5.0,-11.8,0.0,21,,,,
0.0,22,explorer,11.283791670955125,47520,100.0,-18.7,-4.6,0.0,,,,-18.7,-4.6,0.0,22,,,,
0.0,23,explorer,11.283791670955125,47520,100.0,-18.0,14.0,0.0,,,,-18.0,14.0,0.0,23,,,,
0.0,24,explorer,11.283791670955125,47520,100.0,22.9,14.0,0.0,,,,22.9,14.0,0.0,24,,,,
0.0,25,explorer,11.283791670955125,47520,100.0,7.4,3.4,0.0,,,,7.4,3.4,0.0,25,,,,
0.0,Target,,,,,-5.55,-6.25,0.0,-0.01,5.5,,,,,,,,,
0.1,1,seeker,11.283791670955125,47518.83,100.0,-2.3,-18.4,0.0,-0.8,-0.5,0.9,-2.3,-18.4,0.0,1,3,1,2,0
0.1,2,seeker,11.283791670955125,47519.09,100.0,11.3,1.5,0.0,0.7,0.5,0.9,11.3,1.5,0.0,2,3,2,1,0
0.1,3,seeker,11.283791670955125,47519.88,100.0,-4.5,-6.0,0.037,-0.3,0.3,0.4,-4.5,-6.0,0.0,3,4,3,1,0
0.1,4,seeker,11.283791670955125,47519.95,100.0,8.5,21.3,0.0,-0.3,0.2,0.4,8.5,21.3,0.0,4,0,0,0,0
0.1,5,seeker,11.283791670955125,47519.78,100.0,-7.9,-10.1,0.0,-0.5,-0.1,0.5,-7.9,-10.1,0.0,5,2,2,0,0
0.1,6,seeker,11.283791670955125,47519.78,100.0,2.9,-6.4,0.0,-0.4,-0.4,0.6,2.9,-6.4,0.0,6,5,3,2,0
0.1,7,seeker,11.283791670955125,47519.72,100.0,-21.7,-4.8,0.0,-0.6,-0.1,0.6,-21.7,-4.8,0.0,7,3,1,2,0
