Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,3623.81,0.001,1.45
0.2,3626.67,0.001,1.451
0.3,3617.14,0.002,1.447
0.4,3617.14,0.003,1.447
0.5,3350.48,0.003,1.34
0.6,3597.14,0.004,1.439
0.7,3530.48,0.005,1.412
0.8,3397.14,0.005,1.359
0.9,3397.14,0.006,1.359
1.0,3440.95,0.007,1.376
1.1,3378.1,0.007,1.351
1.2,3238.1,0.008,1.295
1.3,3238.1,0.009,1.295
1.4,3278.1,0.009,1.311
1.5,3511.43,0.01,1.405
1.6,3304.29,0.011,1.322
1.7,3298.1,0.011,1.319
1.8,3224.76,0.012,1.29
1.9,3212.06,0.013,1.285
2.0,3215.87,0.013,1.286
2.1,3203.17,0.014,1.281
2.2,3387.62,0.015,1.355
2.3,3392.22,0.015,1.357
2.4,3296.03,0.016,1.318
2.5,3296.03,0.017,1.318
2.6,3197.14,0.017,1.279
2.7,3158.43,0.018,1.263
2.8,3098.46,0.019,1.239
2.9,3063.07,0.019,1.225
3.0,3082.12,0.02,1.233
3.1,3082.12,0.021,1.233
3.2,3003.54,0.021,1.201
3.3,2997.98,0.022,1.199
3.4,2981.62,0.023,1.193
3.5,3007.17,0.023,1.203
3.6,2999.9,0.024,1.2
3.7,2990.38,0.025,1.196
3.8,2955.12,0.025,1.182
3.9,2955.12,0.026,1.182
4.0,2919.48,0.027,1.168
4.1,2897.11,0.027,1.159
4.2,2868.54,0.028,1.147
4.3,2893.75,0.029,1.158
4.4,2893.75,0.029,1.158
4.5,2910.12,0.03,1.164
4.6,2910.12,0.031,1.164
4.7,2904.06,0.031,1.162
4.8,2904.06,0.032,1.162
4.9,2934.82,0.033,1.174
5.0,2901.49,0.033,1.161
5.1,2895.25,0.034,1.158
5.2,2895.25,0.035,1.158
5.3,2863.33,0.035,1.145
5.4,2861.14,0.036,1.144
5.5,2847.84,0.037,1.139
5.6,2837.68,0.037,1.135
5.7,2832.92,0.038,1.133
5.8,2794.03,0.039,1.118
5.9,2758.02,0.039,1.103
6.0,2764.37,0.04,1.106
6.1,2749.13,0.041,1.1
6.2,2727.47,0.041,1.091
6.3,2693.1,0.042,1.077
6.4,2705.32,0.043,1.082
6.5,2706.78,0.043,1.083
6.6,2703.14,0.044,1.081
6.7,2685.59,0.045,1.074
6.8,2663.79,0.045,1.066
6.9,2665.46,0.046,1.066
7.0,2665.46,0.047,1.066
7.1,2674.74,0.047,1.07
7.2,2668.68,0.048,1.067
7.3,2668.68,0.049,1.067
7.4,2653.15,0.049,1.061
7.5,2666.25,0.05,1.066
7.6,2697.44,0.051,1.079
7.7,2671.91,0.051,1.069
7.8,2673.57,0.052,1.069
7.9,2659.1,0.053,1.064
8.0,2641.86,0.053,1.057
8.1,2651.25,0.054,1.06
8.2,2678.81,0.055,1.072
8.3,2683.74,0.055,1.073
8.4,2703.97,0.056,1.082
8.5,2746.9,0.057,1.099
8.6,2758.33,0.057,1.103
8.7,2724.76,0.058,1.09
8.8,2748.33,0.059,1.099
8.9,2794.52,0.059,1.118
9.0,2787.06,0.06,1.115
9.1,2782.62,0.061,1.113
9.2,2896.19,0.061,1.158
9.3,2897.86,0.062,1.159
9.4,3118.33,0.063,1.247
9.5,3085.95,0.063,1.234
9.6,3099.76,0.064,1.24
9.7,3075.48,0.065,1.23
9.8,3066.91,0.065,1.227
9.9,3066.91,0.066,1.227
10.0,3066.91,0.067,1.227
10.1,3066.91,0.067,1.227
10.2,3066.91,0.068,1.227
10.3,3066.91,0.069,1.227
10.4,3066.91,0.069,1.227
10.5,3066.91,0.07,1.227
10.6,3066.91,0.071,1.227
10.7,3066.91,0.071,1.227
10.8,3066.91,0.072,1.227
10.9,3066.91,0.073,1.227
11.0,3066.91,0.073,1.227
11.1,3066.91,0.074,1.227
11.2,3066.91,0.075,1.227
11.3,3066.91,0.075,1.227
11.4,3066.91,0.076,1.227
11.5,3066.91,0.077,1.227
11.6,3066.91,0.077,1.227
11.7,3066.91,0.078,1.227
11.8,3066.91,0.079,1.227
11.9,3066.91,0.079,1.227
12.0,3066.91,0.08,1.227
12.1,3066.91,0.081,1.227
12.2,3066.91,0.081,1.227
12.3,2865.44,0.082,1.146
12.4,3066.91,0.083,1.227
12.5,3066.91,0.083,1.227
12.6,3066.91,0.084,1.227
12.7,3066.91,0.085,1.227
12.8,3066.91,0.085,1.227
12.9,3066.91,0.086,1.227
13.0,3066.91,0.087,1.227
13.1,3066.91,0.087,1.227
13.2,3066.91,0.088,1.227
13.3,3066.91,0.089,1.227
13.4,3066.91,0.089,1.227
13.5,3066.91,0.09,1.227
13.6,3072.38,0.091,1.229
13.7,3074.29,0.091,1.23
13.8,3087.79,0.092,1.235
13.9,3087.79,0.093,1.235
14.0,3107.14,0.093,1.243
14.1,3109.04,0.094,1.244
14.2,3127.62,0.095,1.251
14.3,3129.52,0.095,1.252
14.4,3142.85,0.096,1.257
14.5,3142.85,0.097,1.257
14.6,3164.76,0.097,1.266
14.7,3142.85,0.098,1.257
14.8,3164.76,0.099,1.266
14.9,3199.99,0.099,1.28
15.0,3199.99,0.1,1.28
15.1,3199.99,0.101,1.28
15.2,3199.99,0.101,1.28
15.3,3199.99,0.102,1.28
15.4,3199.99,0.103,1.28
15.5,3199.99,0.103,1.28
15.6,3399.99,0.104,1.36
15.7,3199.99,0.105,1.28
15.8,3599.99,0.105,1.44
15.9,3199.99,0.106,1.28
16.0,3199.99,0.107,1.28
16.1,3199.99,0.107,1.28
16.2,3166.66,0.108,1.267
16.3,3166.66,0.109,1.267
16.4,3599.99,0.109,1.44
16.5,3733.33,0.11,1.493
16.6,3366.66,0.111,1.347
16.7,3366.66,0.111,1.347
16.8,3366.66,0.112,1.347
16.9,3366.66,0.113,1.347
17.0,3266.66,0.113,1.307
17.1,3266.66,0.114,1.307
17.2,3266.66,0.115,1.307
17.3,3266.66,0.115,1.307
17.4,3266.66,0.116,1.307
17.5,3266.66,0.117,1.307
17.6,3266.66,0.117,1.307
17.7,3366.66,0.118,1.347
17.8,2966.66,0.119,1.187
17.9,3266.66,0.119,1.307
18.0,3266.66,0.12,1.307
18.1,3266.66,0.121,1.307
18.2,3266.66,0.121,1.307
18.3,3266.66,0.122,1.307
18.4,3266.66,0.123,1.307
18.5,3366.66,0.123,1.347
18.6,2866.66,0.124,1.147
18.7,2866.66,0.125,1.147
18.8,2966.66,0.125,1.187
18.9,2966.66,0.126,1.187
19.0,2866.66,0.127,1.147
19.1,2866.66,0.127,1.147
19.2,2866.66,0.128,1.147
19.3,2866.66,0.129,1.147
19.4,2866.66,0.129,1.147
19.5,2866.66,0.13,1.147
19.6,2866.66,0.131,1.147
19.7,3066.66,0.131,1.227
19.8,3066.66,0.132,1.227
19.9,2866.66,0.133,1.147
20.0,2866.66,0.133,1.147
20.1,3266.66,0.134,1.307
20.2,3266.66,0.135,1.307
20.3,3266.66,0.135,1.307
20.4,3066.66,0.136,1.227
20.5,2866.66,0.137,1.147
20.6,2866.66,0.137,1.147
20.7,3366.66,0.138,1.347
20.8,3266.66,0.139,1.307
20.9,3266.66,0.139,1.307
21.0,3266.66,0.14,1.307
21.1,3266.66,0.141,1.307
21.2,3266.66,0.141,1.307
21.3,3266.66,0.142,1.307
21.4,3266.66,0.143,1.307
21.5,3066.66,0.143,1.227
21.6,2866.66,0.144,1.147
21.7,2866.66,0.145,1.147
21.8,2866.66,0.145,1.147
21.9,2798.09,0.146,1.119
22.0,2798.09,0.147,1.119
22.1,2798.09,0.147,1.119
22.2,2798.09,0.148,1.119
22.3,3198.09,0.149,1.279
22.4,2798.09,0.149,1.119
22.5,2798.09,0.15,1.119
22.6,2798.09,0.151,1.119
22.7,3198.09,0.151,1.279
