Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,48,0.0,12.9,13.7,,,0.249
0.0,49,0.0,14.6,-18.2,,,0.249
0.0,50,0.0,23.6,13.5,,,0.249
0.1,48,0.0,13.0,13.8,0.0,15.958,0.249
0.1,49,0.0,14.7,-18.2,0.0,15.958,0.249
0.1,50,0.0,23.5,13.6,0.0,15.958,0.249
0.2,48,0.0,12.9,13.7,0.0,15.958,0.249
0.2,49,0.0,14.6,-18.3,0.0,15.958,0.249
0.2,50,0.0,23.6,13.7,0.0,15.958,0.249
0.3,48,0.0,13.0,13.6,0.0,15.958,0.249
0.3,49,0.0,14.6,-18.2,0.0,15.958,0.249
0.3,50,0.0,23.6,13.8,0.0,15.958,0.249
0.4,48,0.0,13.1,13.6,0.0,15.958,0.249
0.4,49,0.0,14.6,-18.2,0.0,15.958,0.249
0.4,50,0.0,23.7,13.8,0.0,15.958,0.249
0.5,48,0.0,13.1,13.6,0.0,15.958,0.249
0.5,49,0.0,14.6,-18.2,0.0,15.958,0.249
0.5,50,0.0,23.7,13.7,0.0,15.958,0.249
0.6,48,0.0,13.1,13.7,0.0,15.958,0.249
0.6,49,0.0,14.7,-18.2,0.0,15.958,0.249
0.6,50,0.0,23.7,13.8,0.0,15.958,0.249
0.7,48,0.0,13.0,13.7,0.0,15.958,0.249
0.7,49,0.0,14.7,-18.2,0.0,15.958,0.249
0.7,50,0.0,23.8,13.8,0.0,15.958,0.249
0.8,48,0.0,12.9,13.7,0.0,15.958,0.249
0.8,49,0.0,14.6,-18.2,0.0,15.958,0.249
0.8,50,0.0,23.8,13.7,0.0,15.958,0.249
0.9,48,0.0,12.9,13.8,0.0,15.958,0.249
0.9,49,0.0,14.5,-18.2,0.0,15.958,0.249
0.9,50,0.0,23.8,13.6,0.0,15.958,0.249
1.0,48,0.0,12.9,13.9,0.0,15.958,0.249
1.0,49,0.0,14.4,-18.2,0.0,15.958,0.249
1.0,50,0.0,23.8,13.5,0.0,15.958,0.249
1.1,48,0.001,12.8,14.0,0.0,15.958,0.248
1.1,49,0.0,14.5,-18.2,0.0,15.958,0.249
1.1,50,0.0,23.8,13.4,0.0,15.958,0.249
1.2,48,0.002,12.7,14.0,0.0,15.958,0.248
1.2,49,0.0,14.3,-18.1,0.0,15.958,0.249
1.2,50,0.0,23.9,13.5,0.0,15.958,0.249
1.3,48,0.004,12.5,14.0,0.0,15.958,0.248
1.3,49,0.0,14.2,-17.9,0.0,15.958,0.249
