Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,3261.19,0.001,1.304
0.2,3344.52,0.001,1.338
0.3,3447.38,0.002,1.379
0.4,3527.62,0.003,1.411
0.5,3534.28,0.003,1.414
0.6,3484.84,0.004,1.394
0.7,3554.84,0.005,1.422
0.8,3453.17,0.005,1.381
0.9,3550.71,0.006,1.42
1.0,3517.94,0.007,1.407
1.1,3577.94,0.007,1.431
1.2,3423.17,0.008,1.369
1.3,3531.27,0.009,1.413
1.4,3482.14,0.009,1.393
1.5,3535.48,0.01,1.414
1.6,3506.03,0.011,1.402
1.7,3442.14,0.011,1.377
1.8,3562.14,0.012,1.425
1.9,3585.95,0.013,1.434
2.0,3454.52,0.013,1.382
2.1,3714.28,0.014,1.486
2.2,3717.62,0.015,1.487
2.3,3466.19,0.015,1.386
2.4,3529.6,0.016,1.412
2.5,3505.16,0.017,1.402
2.6,3502.94,0.017,1.401
2.7,3462.94,0.018,1.385
2.8,3492.94,0.019,1.397
2.9,3499.6,0.019,1.4
3.0,3466.51,0.02,1.387
3.1,3453.17,0.021,1.381
3.2,3503.17,0.021,1.401
3.3,3503.17,0.022,1.401
3.4,3477.14,0.023,1.391
3.5,3430.48,0.023,1.372
3.6,3397.47,0.024,1.359
3.7,3281.12,0.025,1.312
3.8,3267.47,0.025,1.307
3.9,3337.7,0.026,1.335
4.0,3247.55,0.027,1.299
4.1,3214.22,0.027,1.286
4.2,3101.69,0.028,1.241
4.3,3095.02,0.029,1.238
4.4,2995.02,0.029,1.198
4.5,2992.24,0.03,1.197
4.6,2995.02,0.031,1.198
4.7,3016.6,0.031,1.207
4.8,2980.49,0.032,1.192
4.9,2958.82,0.033,1.184
5.0,2825.49,0.033,1.13
5.1,2767.71,0.034,1.107
5.2,2754.53,0.035,1.102
5.3,2744.53,0.035,1.098
5.4,2730.32,0.036,1.092
5.5,2663.74,0.037,1.065
5.6,2645.49,0.037,1.058
5.7,2627.31,0.038,1.051
5.8,2597.16,0.039,1.039
5.9,2733.12,0.039,1.093
6.0,2707.16,0.04,1.083
6.1,2703.59,0.041,1.081
6.2,2560.79,0.041,1.024
6.3,2515.72,0.042,1.006
6.4,2458.12,0.043,0.983
6.5,2432.39,0.043,0.973
6.6,2359.45,0.044,0.944
6.7,2396.5,0.045,0.959
6.8,2390.23,0.045,0.956
6.9,2277.13,0.046,0.911
7.0,2265.62,0.047,0.906
7.1,2240.44,0.047,0.896
7.2,2227.73,0.048,0.891
7.3,2149.16,0.049,0.86
7.4,2125.68,0.049,0.85
7.5,2129.48,0.05,0.852
7.6,2300.91,0.051,0.92
7.7,2327.58,0.051,0.931
7.8,2335.52,0.052,0.934
7.9,2378.77,0.053,0.952
8.0,2489.04,0.053,0.996
8.1,2489.3,0.054,0.996
8.2,2466.61,0.055,0.987
8.3,2391.32,0.055,0.957
8.4,2325.64,0.056,0.93
8.5,2278.08,0.057,0.911
8.6,2239.94,0.057,0.896
8.7,2233.27,0.058,0.893
8.8,2196.37,0.059,0.879
8.9,2164.6,0.059,0.866
9.0,2122.22,0.06,0.849
9.1,2150.79,0.061,0.86
9.2,2159.44,0.061,0.864
9.3,2244.68,0.062,0.898
9.4,2242.84,0.063,0.897
9.5,2220.55,0.063,0.888
9.6,2213.56,0.064,0.885
9.7,2192.34,0.065,0.877
9.8,2175.84,0.065,0.87
9.9,2187.25,0.066,0.875
10.0,2181.5,0.067,0.873
10.1,2164.83,0.067,0.866
10.2,2164.83,0.068,0.866
10.3,2154.59,0.069,0.862
10.4,2161.26,0.069,0.865
10.5,2157.69,0.07,0.863
10.6,2157.69,0.071,0.863
10.7,2151.02,0.071,0.86
10.8,2151.02,0.072,0.86
10.9,2151.02,0.073,0.86
11.0,2151.02,0.073,0.86
11.1,2151.02,0.074,0.86
11.2,2130.78,0.075,0.852
11.3,2126.02,0.075,0.85
11.4,2122.45,0.076,0.849
11.5,2122.45,0.077,0.849
11.6,2122.45,0.077,0.849
11.7,2319.67,0.078,0.928
11.8,2216.9,0.079,0.887
11.9,2316.9,0.079,0.927
12.0,2316.9,0.08,0.927
12.1,2311.48,0.081,0.925
12.2,2303.17,0.081,0.921
12.3,2284.19,0.082,0.914
12.4,2269.71,0.083,0.908
12.5,2268.53,0.083,0.907
12.6,2267.95,0.084,0.907
12.7,2264.38,0.085,0.906
12.8,2253.4,0.085,0.901
12.9,2247.81,0.086,0.899
13.0,2233.66,0.087,0.893
13.1,2224.69,0.087,0.89
13.2,2223.71,0.088,0.889
13.3,2223.31,0.089,0.889
13.4,2214.62,0.089,0.886
13.5,2201.09,0.09,0.88
13.6,2197.19,0.091,0.879
13.7,2175.48,0.091,0.87
13.8,2155.34,0.092,0.862
13.9,2131.68,0.093,0.853
14.0,2101.42,0.093,0.841
14.1,2090.01,0.094,0.836
14.2,2070.92,0.095,0.828
14.3,2072.96,0.095,0.829
14.4,2058.95,0.096,0.824
14.5,2043.18,0.097,0.817
14.6,2020.18,0.097,0.808
14.7,2004.91,0.098,0.802
14.8,1985.61,0.099,0.794
14.9,1970.78,0.099,0.788
15.0,1955.34,0.1,0.782
15.1,1944.2,0.101,0.778
15.2,1934.85,0.101,0.774
15.3,1911.66,0.102,0.765
15.4,1896.44,0.103,0.759
15.5,1891.56,0.103,0.757
15.6,1886.94,0.104,0.755
15.7,1878.1,0.105,0.751
15.8,1871.4,0.105,0.749
15.9,1867.15,0.106,0.747
16.0,1863.1,0.107,0.745
16.1,1853.37,0.107,0.741
16.2,1850.39,0.108,0.74
16.3,1845.48,0.109,0.738
16.4,1838.75,0.109,0.736
16.5,1828.78,0.11,0.732
16.6,1817.71,0.111,0.727
16.7,1811.82,0.111,0.725
16.8,1807.12,0.112,0.723
16.9,1798.11,0.113,0.719
17.0,1795.88,0.113,0.718
17.1,1794.23,0.114,0.718
17.2,1786.38,0.115,0.715
17.3,1783.99,0.115,0.714
17.4,1775.94,0.116,0.71
17.5,1770.14,0.117,0.708
17.6,1766.58,0.117,0.707
17.7,1765.34,0.118,0.706
17.8,1761.88,0.119,0.705
17.9,1760.85,0.119,0.704
18.0,1752.71,0.12,0.701
18.1,1745.76,0.121,0.698
18.2,1740.52,0.121,0.696
18.3,1736.19,0.122,0.694
18.4,1725.37,0.123,0.69
18.5,1722.19,0.123,0.689
18.6,1718.34,0.124,0.687
18.7,1707.89,0.125,0.683
18.8,1705.4,0.125,0.682
18.9,1689.91,0.126,0.676
19.0,1684.88,0.127,0.674
19.1,1679.89,0.127,0.672
19.2,1671.46,0.128,0.669
19.3,1656.68,0.129,0.663
19.4,1644.5,0.129,0.658
19.5,1630.6,0.13,0.652
19.6,1624.32,0.131,0.65
19.7,1622.15,0.131,0.649
19.8,1621.45,0.132,0.649
19.9,1618.84,0.133,0.648
20.0,1616.89,0.133,0.647
20.1,1615.25,0.134,0.646
20.2,1611.53,0.135,0.645
20.3,1607.43,0.135,0.643
20.4,1604.48,0.136,0.642
20.5,1601.65,0.137,0.641
20.6,1600.92,0.137,0.64
20.7,1600.13,0.138,0.64
