Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.277,0.0,0.0,23.2,20.8,-17.7,-22.5,168.4,0.0
0.1,0.277,90.27,0.001,23.2,20.8,-17.6,-22.5,168.2,0.537
0.2,0.277,90.27,0.001,23.2,20.9,-17.6,-22.6,168.6,0.535
0.3,0.277,90.27,0.002,23.2,20.9,-17.6,-22.6,168.6,0.535
0.4,0.277,90.27,0.003,23.2,21.0,-17.6,-22.6,168.8,0.535
0.5,0.277,90.27,0.003,23.2,21.1,-17.6,-22.7,169.2,0.534
0.6,0.277,90.27,0.004,23.2,21.1,-17.6,-22.6,169.0,0.534
0.7,0.277,90.27,0.005,23.2,21.1,-17.6,-22.7,169.2,0.534
0.8,0.277,90.27,0.005,23.2,21.1,-17.6,-22.6,169.0,0.534
0.9,0.277,90.27,0.006,23.2,21.2,-17.6,-22.6,169.2,0.534
1.0,0.277,90.27,0.007,23.2,21.3,-17.6,-22.5,169.2,0.534
1.1,0.277,90.27,0.007,23.2,21.3,-17.6,-22.4,169.0,0.534
1.2,0.276,90.27,0.008,23.2,21.3,-17.6,-22.3,168.8,0.535
1.3,0.276,90.27,0.009,23.2,21.3,-17.5,-22.4,168.8,0.535
1.4,0.275,90.27,0.009,23.2,21.3,-17.6,-22.5,169.2,0.534
1.5,0.274,90.27,0.01,23.2,21.3,-17.6,-22.5,169.2,0.534
1.6,0.272,90.27,0.011,23.2,21.4,-17.6,-22.5,169.4,0.533
1.7,0.27,90.27,0.011,23.1,21.4,-17.6,-22.4,169.0,0.534
1.8,0.268,90.27,0.012,23.1,21.4,-17.6,-22.5,169.2,0.534
1.9,0.265,90.27,0.013,23.1,21.3,-17.6,-22.4,168.8,0.535
2.0,0.262,90.27,0.013,23.1,21.3,-17.6,-22.4,168.8,0.535
2.1,0.258,90.27,0.014,23.1,21.4,-17.6,-22.5,169.2,0.534
2.2,0.254,90.27,0.015,23.1,21.4,-17.6,-22.5,169.2,0.534
2.3,0.25,90.27,0.015,23.1,21.4,-17.6,-22.5,169.2,0.534
