Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.032,51.199999999999946,4.266666666666662,8.533333333333324,0.04,18,1,6
