Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.031,1.1333333333333335,0.8500000000000002,1.7000000000000004,0.32,2,8,15
