Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,7.6,-16.7,,,15.28,17.32,7.68,34.02,34.876,0.0,0.698,0.22,0.975,
0.0,2,24.2,8.1,,,15.28,17.32,-8.92,9.22,12.829,0.0,0.257,-0.695,0.719,
0.0,3,-9.3,-22.0,,,15.28,17.32,24.58,39.32,46.371,0.0,0.927,0.53,0.848,
0.0,4,16.0,20.5,,,15.28,17.32,-0.72,-3.18,3.26,0.0,0.065,-0.221,-0.975,
0.0,5,14.8,13.7,,,15.28,17.32,0.48,3.62,3.652,0.0,0.073,0.131,0.991,
0.1,1,7.6,-16.7,0.3,0.1,15.15,17.35,7.55,34.05,34.877,0.001,0.698,0.216,0.976,0.5139240506329114
0.1,2,24.2,8.1,0.5,-0.1,15.15,17.35,-9.05,9.25,12.941,0.001,0.259,-0.699,0.715,-0.8254901960784313
0.1,3,-9.3,-22.0,0.1,-0.9,15.15,17.35,24.45,39.35,46.327,0.001,0.927,0.528,0.849,-0.7850993377483444
0.1,4,16.0,20.5,0.0,0.4,15.15,17.35,-0.85,-3.15,3.263,0.001,0.065,-0.26,-0.965,-0.965
0.1,5,14.7,13.6,-0.8,-0.3,15.15,17.35,0.45,3.75,3.777,0.001,0.076,0.119,0.993,-0.460304449648712
0.2,1,7.7,-16.7,0.4,0.4,15.68,17.29,7.98,33.99,34.914,0.001,0.698,0.229,0.974,0.8501766784452298
0.2,2,24.3,8.1,0.4,-0.7,15.68,17.29,-8.62,9.19,12.6,0.001,0.252,-0.684,0.729,-0.9725806451612903
0.2,3,-9.3,-22.1,-0.2,-1.0,15.68,17.29,24.98,39.39,46.643,0.001,0.933,0.536,0.844,-0.9325490196078432
0.2,4,16.0,20.6,0.1,0.9,15.68,17.29,-0.32,-3.31,3.325,0.001,0.066,-0.096,-0.995,-0.9990066225165563
0.2,5,14.6,13.6,-0.9,-0.2,15.68,17.29,1.08,3.69,3.845,0.001,0.077,0.281,0.96,-0.48253796095444684
0.3,1,7.7,-16.7,0.3,0.1,16.04,16.81,8.34,33.51,34.532,0.002,0.691,0.242,0.97,0.5367088607594936
0.3,2,24.1,8.2,-2.2,1.6,16.04,16.81,-8.06,8.61,11.794,0.002,0.236,-0.683,0.73,0.9818382352941177
0.3,3,-9.3,-22.2,0.3,-0.6,16.04,16.81,25.34,39.01,46.518,0.002,0.93,0.545,0.839,-0.5065573770491802
0.3,4,16.0,20.4,-0.8,-2.8,16.04,16.81,0.04,-3.59,3.59,0.002,0.072,0.011,-1.0,0.9585164835164836
0.3,5,14.5,13.6,-0.9,0.2,16.04,16.81,1.54,3.21,3.56,0.002,0.071,0.433,0.902,-0.22700650759219088
0.4,1,7.7,-16.7,0.3,-0.2,16.05,16.97,8.35,33.67,34.69,0.003,0.694,0.241,0.971,-0.3376731301939059
0.4,2,23.9,8.4,-1.3,1.9,16.05,16.97,-7.85,8.57,11.622,0.003,0.232,-0.675,0.737,0.9894874022589053
0.4,3,-9.3,-22.3,-0.4,-0.6,16.05,16.97,25.35,39.27,46.741,0.003,0.935,0.542,0.84,-0.9997226074895978
0.4,4,16.0,20.4,0.2,0.5,16.05,16.97,0.05,-3.43,3.43,0.003,0.069,0.015,-1.0,-0.922077922077922
0.4,5,14.6,13.8,0.8,2.4,16.05,16.97,1.45,3.17,3.486,0.003,0.07,0.416,0.909,0.9938339920948618
0.5,1,7.7,-16.7,-0.1,-0.3,16.36,16.46,8.66,33.16,34.272,0.003,0.685,0.253,0.968,-0.9990506329113923
0.5,2,23.8,8.6,-1.7,2.0,16.36,16.46,-7.44,7.86,10.823,0.003,0.216,-0.687,0.726,0.998057142857143
0.5,3,-9.3,-22.3,0.1,-0.7,16.36,16.46,25.66,38.76,46.484,0.003,0.93,0.552,0.834,-0.7476661951909477
0.5,4,16.0,20.4,0.1,0.4,16.36,16.46,0.36,-3.94,3.956,0.003,0.079,0.091,-0.996,-0.9449029126213594
0.5,5,14.5,13.9,-1.0,-0.1,16.36,16.46,1.86,2.56,3.164,0.003,0.063,0.588,0.809,-0.6655721393034826
0.6,1,7.7,-16.7,-0.3,0.1,16.31,16.0,8.61,32.7,33.815,0.004,0.676,0.255,0.967,0.06392405063291143
0.6,2,23.6,8.8,-1.4,1.9,16.31,16.0,-7.29,7.2,10.246,0.004,0.205,-0.711,0.703,0.9877542372881355
0.6,3,-9.2,-22.4,0.6,-0.8,16.31,16.0,25.51,38.4,46.101,0.004,0.922,0.553,0.833,-0.33459999999999995
0.6,4,16.0,20.5,0.1,0.9,16.31,16.0,0.31,-4.5,4.511,0.004,0.09,0.069,-0.998,-0.983774834437086
0.6,5,14.5,14.1,0.5,2.3,16.31,16.0,1.81,1.9,2.624,0.004,0.052,0.69,0.724,0.8539507221750211
0.7,1,7.7,-16.7,0.3,0.3,16.12,15.9,8.42,32.6,33.67,0.005,0.673,0.25,0.968,0.8617924528301887
0.7,2,23.4,8.9,-2.3,1.0,16.12,15.9,-7.28,7.0,10.099,0.005,0.202,-0.721,0.693,0.9375199362041466
0.7,3,-9.2,-22.5,0.1,-0.7,16.12,15.9,25.32,38.4,45.996,0.005,0.92,0.55,0.835,-0.7489391796322488
0.7,4,16.0,20.3,-0.3,-2.8,16.12,15.9,0.12,-4.4,4.402,0.005,0.088,0.027,-1.0,0.9914417613636363
0.7,5,14.5,14.1,-0.4,-0.1,16.12,15.9,1.62,1.8,2.422,0.005,0.048,0.669,0.743,-0.8298543689320388
0.8,1,7.7,-16.7,-0.2,-0.3,15.93,15.66,8.23,32.36,33.39,0.005,0.668,0.246,0.969,-0.9415512465373961
0.8,2,23.3,9.1,-1.3,1.9,15.93,15.66,-7.37,6.56,9.867,0.005,0.197,-0.747,0.665,0.9707211120764554
0.8,3,-9.2,-22.5,0.1,-0.5,15.93,15.66,25.13,38.16,45.691,0.005,0.914,0.55,0.835,-0.7107843137254901
0.8,4,15.9,20.3,-0.4,0.4,15.93,15.66,0.03,-4.64,4.64,0.005,0.093,0.006,-1.0,-0.7109540636042404
0.8,5,14.6,14.3,0.9,2.4,15.93,15.66,1.33,1.36,1.902,0.005,0.038,0.699,0.715,0.9149824424502535
0.9,1,7.7,-16.7,-0.3,-0.1,15.83,15.26,8.13,31.96,32.978,0.006,0.66,0.247,0.969,-0.5411392405063291
0.9,2,23.0,9.2,-2.2,1.1,15.83,15.26,-7.17,6.06,9.388,0.006,0.188,-0.764,0.646,0.9721138211382114
0.9,3,-9.2,-22.6,0.1,-0.7,15.83,15.26,25.03,37.86,45.386,0.006,0.908,0.551,0.834,-0.7478076379066477
