Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,2.59,0.16,0.0,0.0,2.59,0.16,2.595,0.0,0.948,660.0,1.0
0.1,2.61,0.16,0.0,0.0,2.61,0.16,2.615,0.001,0.948,659.47358,0.999
0.2,2.59,0.24,0.0,0.0,2.59,0.24,2.601,0.001,0.948,658.93804,0.998
0.3,2.41,0.8,0.0,0.0,2.41,0.8,2.539,0.002,0.949,658.51953,0.998
0.4,1.72,0.95,0.0,0.0,1.72,0.95,1.965,0.003,0.961,658.1595,0.997
0.5,2.34,-0.26,0.0,0.0,2.34,-0.26,2.354,0.003,0.953,657.8855,0.997
0.6,2.12,-0.28,0.0,0.0,2.12,-0.28,2.138,0.004,0.957,657.4959,0.996
0.7,1.24,-0.4,0.0,0.0,1.24,-0.4,1.303,0.005,0.974,657.18364,0.996
0.8,0.22,-1.33,0.0,0.0,0.22,-1.33,1.348,0.005,0.973,656.87986,0.995
0.9,0.34,-0.88,0.0,0.0,0.34,-0.88,0.943,0.006,0.981,656.58416,0.995
1.0,2.8,-0.29,0.0,0.0,2.8,-0.29,2.815,0.007,0.944,656.18271,0.994
1.1,3.76,0.47,0.0,0.0,3.76,0.47,3.789,0.007,0.924,655.84929,0.994
1.2,2.62,-0.23,0.0,0.0,2.62,-0.23,2.63,0.008,0.947,655.55651,0.993
1.3,1.06,-0.99,0.0,0.0,1.06,-0.99,1.45,0.009,0.971,655.22099,0.993
1.4,0.5,-0.58,0.0,0.0,0.5,-0.58,0.766,0.009,0.985,654.91843,0.992
1.5,2.7,-0.23,0.0,0.0,2.7,-0.23,2.71,0.01,0.946,654.64568,0.992
1.6,2.93,1.0,0.0,0.0,2.93,1.0,3.096,0.011,0.938,654.17341,0.991
1.7,1.47,1.55,0.0,0.0,1.47,1.55,2.136,0.011,0.957,653.89978,0.991
1.8,0.28,1.15,0.0,0.0,0.28,1.15,1.184,0.012,0.976,653.61243,0.99
1.9,-0.45,0.53,0.0,0.0,-0.45,0.53,0.695,0.013,0.986,653.26619,0.99
2.0,2.6,0.03,0.0,0.0,2.6,0.03,2.6,0.013,0.948,652.958,0.989
2.1,1.33,0.14,0.0,0.0,1.33,0.14,1.337,0.014,0.973,652.69905,0.989
2.2,1.09,0.61,0.0,0.0,1.09,0.61,1.249,0.015,0.975,652.39075,0.988
2.3,0.55,0.62,0.0,0.0,0.55,0.62,0.829,0.015,0.983,652.03291,0.988
2.4,0.1,0.64,0.0,0.0,0.1,0.64,0.648,0.016,0.987,651.67246,0.987
2.5,2.92,-0.38,0.0,0.0,2.92,-0.38,2.945,0.017,0.941,651.28336,0.987
2.6,2.76,0.2,0.0,0.0,2.76,0.2,2.767,0.017,0.945,650.94424,0.986
2.7,1.57,0.66,0.0,0.0,1.57,0.66,1.703,0.018,0.966,650.55932,0.986
2.8,0.72,0.72,0.0,0.0,0.72,0.72,1.018,0.019,0.98,650.21243,0.985
2.9,0.12,1.93,0.0,0.0,0.12,1.93,1.934,0.019,0.961,649.96791,0.985
3.0,3.17,-0.41,0.0,0.0,3.17,-0.41,3.196,0.02,0.936,649.66289,0.984
3.1,3.42,1.07,0.0,0.0,3.42,1.07,3.583,0.021,0.928,649.38039,0.984
3.2,2.28,1.46,0.0,0.0,2.28,1.46,2.707,0.021,0.946,649.07009,0.983
3.3,0.64,1.27,0.0,0.0,0.64,1.27,1.422,0.022,0.972,648.70314,0.983
3.4,0.54,1.5,0.0,0.0,0.54,1.5,1.594,0.023,0.968,648.39093,0.982
3.5,3.32,-0.49,0.0,0.0,3.32,-0.49,3.356,0.023,0.933,648.1477,0.982
3.6,3.32,0.31,0.0,0.0,3.32,0.31,3.334,0.024,0.933,647.80614,0.982
3.7,1.9,1.13,0.0,0.0,1.9,1.13,2.211,0.025,0.956,647.47344,0.981
3.8,0.87,1.38,0.0,0.0,0.87,1.38,1.631,0.025,0.967,647.11103,0.98
3.9,0.46,1.54,0.0,0.0,0.46,1.54,1.607,0.026,0.968,646.77374,0.98
4.0,3.1,-0.14,0.0,0.0,3.1,-0.14,3.103,0.027,0.938,646.45258,0.979
4.1,2.36,0.22,0.0,0.0,2.36,0.22,2.37,0.027,0.953,646.15988,0.979
4.2,1.82,1.69,0.0,0.0,1.82,1.69,2.484,0.028,0.95,645.89445,0.979
4.3,1.7,3.17,0.0,0.0,1.7,3.17,3.597,0.029,0.928,645.58917,0.978
4.4,1.51,3.88,0.0,0.0,1.51,3.88,4.163,0.029,0.917,645.22688,0.978
4.5,3.62,-0.23,0.0,0.0,3.62,-0.23,3.627,0.03,0.927,644.85806,0.977
4.6,3.77,1.59,0.0,0.0,3.77,1.59,4.092,0.031,0.918,644.52464,0.977
4.7,2.78,2.68,0.0,0.0,2.78,2.68,3.861,0.031,0.923,644.17535,0.976
4.8,2.11,4.14,0.0,0.0,2.11,4.14,4.647,0.032,0.907,643.87657,0.976
4.9,1.92,5.07,0.0,0.0,1.92,5.07,5.421,0.033,0.892,643.56461,0.975
5.0,3.75,0.1,0.0,0.0,3.75,0.1,3.751,0.033,0.925,643.25364,0.975
5.1,4.07,2.65,0.0,0.0,4.07,2.65,4.857,0.034,0.903,642.95705,0.974
5.2,2.77,3.4,0.0,0.0,2.77,3.4,4.386,0.035,0.912,642.69226,0.974
