Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,3402.06,0.001,1.361
0.2,3168.73,0.001,1.267
0.3,3402.06,0.002,1.361
0.4,3402.06,0.003,1.361
0.5,3402.06,0.003,1.361
0.6,3622.06,0.004,1.449
0.7,3427.62,0.005,1.371
0.8,3582.7,0.005,1.433
0.9,3645.55,0.006,1.458
1.0,3431.11,0.007,1.372
1.1,3612.22,0.007,1.445
1.2,3594.44,0.008,1.438
1.3,3594.44,0.009,1.438
1.4,3318.1,0.009,1.327
1.5,3318.1,0.01,1.327
1.6,3351.43,0.011,1.341
1.7,3292.7,0.011,1.317
1.8,3266.03,0.012,1.306
1.9,3374.28,0.013,1.35
2.0,3293.33,0.013,1.317
2.1,3275.25,0.014,1.31
2.2,3258.28,0.015,1.303
2.3,3258.28,0.015,1.303
2.4,3228.76,0.016,1.292
2.5,3228.76,0.017,1.292
2.6,3192.24,0.017,1.277
2.7,3157.82,0.018,1.263
2.8,3157.82,0.019,1.263
2.9,3157.04,0.019,1.263
3.0,3147.33,0.02,1.259
3.1,3117.6,0.021,1.247
3.2,3083.96,0.021,1.234
3.3,3083.96,0.022,1.234
3.4,3060.59,0.023,1.224
3.5,3054.39,0.023,1.222
3.6,3123.62,0.024,1.249
3.7,3121.05,0.025,1.248
3.8,3114.05,0.025,1.246
3.9,3098.69,0.026,1.239
4.0,3028.99,0.027,1.212
4.1,2962.32,0.027,1.185
4.2,3043.28,0.028,1.217
4.3,3043.28,0.029,1.217
4.4,3043.28,0.029,1.217
4.5,3043.28,0.03,1.217
4.6,3043.28,0.031,1.217
4.7,3045.84,0.031,1.218
4.8,3005.84,0.032,1.202
4.9,3072.51,0.033,1.229
5.0,3092.51,0.033,1.237
5.1,3092.51,0.034,1.237
5.2,3087.6,0.035,1.235
5.3,3107.6,0.035,1.243
5.4,3113.66,0.036,1.245
5.5,3113.66,0.037,1.245
5.6,3113.66,0.037,1.245
5.7,3127.8,0.038,1.251
5.8,3127.8,0.039,1.251
5.9,3127.8,0.039,1.251
6.0,3127.8,0.04,1.251
6.1,3143.53,0.041,1.257
6.2,3146.56,0.041,1.259
6.3,3146.56,0.042,1.259
6.4,3159.12,0.043,1.264
6.5,3176.39,0.043,1.271
6.6,3200.33,0.044,1.28
6.7,3217.3,0.045,1.287
6.8,3240.93,0.045,1.296
6.9,3240.93,0.046,1.296
7.0,3240.93,0.047,1.296
7.1,3268.55,0.047,1.307
7.2,3288.55,0.048,1.315
7.3,3288.55,0.049,1.315
7.4,3288.55,0.049,1.315
7.5,3288.55,0.05,1.315
7.6,3296.02,0.051,1.318
7.7,3321.11,0.051,1.328
7.8,3429.7,0.052,1.372
7.9,3468.58,0.053,1.387
8.0,3506.66,0.053,1.403
8.1,3522.22,0.054,1.409
8.2,3546.03,0.055,1.418
8.3,3574.44,0.055,1.43
8.4,3600.0,0.056,1.44
8.5,3600.0,0.057,1.44
8.6,3600.0,0.057,1.44
8.7,3600.0,0.058,1.44
8.8,3600.0,0.059,1.44
8.9,3600.0,0.059,1.44
9.0,3600.0,0.06,1.44
9.1,3600.0,0.061,1.44
9.2,3600.0,0.061,1.44
9.3,3600.0,0.062,1.44
9.4,3600.0,0.063,1.44
9.5,3600.0,0.063,1.44
9.6,3333.33,0.064,1.333
9.7,3333.33,0.065,1.333
9.8,3288.89,0.065,1.316
9.9,3234.44,0.066,1.294
10.0,3197.77,0.067,1.279
10.1,3166.03,0.067,1.266
10.2,3135.55,0.068,1.254
10.3,3075.76,0.069,1.23
10.4,3038.18,0.069,1.215
10.5,2934.55,0.07,1.174
10.6,2883.84,0.071,1.154
10.7,2870.16,0.071,1.148
10.8,2694.87,0.072,1.078
10.9,2694.87,0.073,1.078
11.0,2653.84,0.073,1.062
11.1,2672.3,0.074,1.069
11.2,2623.93,0.075,1.05
11.3,2619.48,0.075,1.048
11.4,2619.48,0.076,1.048
11.5,2619.48,0.077,1.048
11.6,2619.48,0.077,1.048
11.7,2619.48,0.078,1.048
11.8,2619.48,0.079,1.048
11.9,2619.48,0.079,1.048
12.0,2619.48,0.08,1.048
12.1,2619.48,0.081,1.048
12.2,2686.15,0.081,1.074
12.3,2619.48,0.082,1.048
12.4,2566.15,0.083,1.026
12.5,2619.48,0.083,1.048
12.6,2619.48,0.084,1.048
12.7,2619.48,0.085,1.048
12.8,2596.92,0.085,1.039
12.9,2596.92,0.086,1.039
13.0,2596.92,0.087,1.039
13.1,2596.92,0.087,1.039
13.2,2596.92,0.088,1.039
13.3,2550.25,0.089,1.02
13.4,2548.05,0.089,1.019
13.5,2528.05,0.09,1.011
13.6,2528.05,0.091,1.011
13.7,2451.86,0.091,0.981
13.8,2463.29,0.092,0.985
13.9,2463.29,0.093,0.985
14.0,2463.29,0.093,0.985
14.1,2506.15,0.094,1.002
14.2,2449.96,0.095,0.98
14.3,2429.96,0.095,0.972
14.4,2208.29,0.096,0.883
14.5,2208.29,0.097,0.883
14.6,2221.63,0.097,0.889
14.7,2268.29,0.098,0.907
14.8,2293.13,0.099,0.917
14.9,2293.13,0.099,0.917
15.0,2373.13,0.1,0.949
15.1,2373.13,0.101,0.949
15.2,2553.13,0.101,1.021
15.3,2565.22,0.102,1.026
15.4,2565.22,0.103,1.026
15.5,2583.68,0.103,1.033
15.6,2570.35,0.104,1.028
15.7,2570.35,0.105,1.028
15.8,2537.01,0.105,1.015
15.9,2463.2,0.106,0.985
16.0,2416.54,0.107,0.967
16.1,2429.58,0.107,0.972
16.2,2498.81,0.108,1.0
16.3,2393.68,0.109,0.957
16.4,2356.76,0.109,0.943
16.5,2342.4,0.11,0.937
16.6,2362.27,0.111,0.945
16.7,2427.46,0.111,0.971
16.8,2427.46,0.112,0.971
16.9,2434.08,0.113,0.974
17.0,2424.55,0.113,0.97
17.1,2424.55,0.114,0.97
17.2,2424.55,0.115,0.97
17.3,2434.08,0.115,0.974
17.4,2447.27,0.116,0.979
17.5,2458.4,0.117,0.983
17.6,2473.94,0.117,0.99
17.7,2447.27,0.118,0.979
17.8,2448.94,0.119,0.98
17.9,2458.46,0.119,0.983
18.0,2471.79,0.12,0.989
18.1,2438.46,0.121,0.975
18.2,2455.6,0.121,0.982
18.3,2428.94,0.122,0.972
18.4,2475.6,0.123,0.99
18.5,2475.6,0.123,0.99
18.6,2475.6,0.124,0.99
18.7,2495.6,0.125,0.998
18.8,2505.13,0.125,1.002
18.9,2485.13,0.126,0.994
19.0,2475.6,0.127,0.99
19.1,2475.6,0.127,0.99
19.2,2505.13,0.128,1.002
19.3,2505.13,0.129,1.002
19.4,2475.6,0.129,0.99
19.5,2475.6,0.13,0.99
19.6,2475.6,0.131,0.99
19.7,2505.13,0.131,1.002
19.8,2505.13,0.132,1.002
19.9,2527.03,0.133,1.011
20.0,2538.16,0.133,1.015
20.1,2542.56,0.134,1.017
20.2,2550.25,0.135,1.02
20.3,2555.85,0.135,1.022
20.4,2555.85,0.136,1.022
20.5,2642.05,0.137,1.057
20.6,2689.18,0.137,1.076
20.7,2695.38,0.138,1.078
20.8,2491.74,0.139,0.997
