Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,1623.16,0.001,1.014
0.2,1623.16,0.002,1.014
0.3,1623.16,0.003,1.014
0.4,1623.16,0.004,1.014
0.5,1633.63,0.005,1.021
0.6,1633.63,0.006,1.021
0.7,1633.63,0.007,1.021
0.8,1633.63,0.008,1.021
0.9,1633.63,0.009,1.021
1.0,1633.63,0.01,1.021
1.1,1633.63,0.011,1.021
1.2,1633.63,0.012,1.021
1.3,1633.63,0.013,1.021
1.4,1633.63,0.014,1.021
1.5,1633.63,0.015,1.021
1.6,1633.63,0.016,1.021
1.7,1633.63,0.017,1.021
1.8,1633.63,0.018,1.021
1.9,1633.63,0.019,1.021
2.0,1633.63,0.02,1.021
2.1,1633.63,0.021,1.021
2.2,1633.63,0.022,1.021
2.3,1633.63,0.023,1.021
2.4,1633.63,0.024,1.021
2.5,1633.63,0.025,1.021
2.6,1685.99,0.026,1.054
2.7,1659.81,0.027,1.037
2.8,1659.81,0.028,1.037
2.9,1659.81,0.029,1.037
3.0,1659.81,0.03,1.037
3.1,1659.81,0.031,1.037
3.2,1659.81,0.032,1.037
3.3,1555.09,0.033,0.972
3.4,1555.09,0.034,0.972
3.5,1476.55,0.035,0.923
3.6,1555.09,0.036,0.972
3.7,1424.19,0.037,0.89
3.8,1398.01,0.038,0.874
3.9,1450.37,0.039,0.906
4.0,1450.37,0.04,0.906
4.1,1450.37,0.041,0.906
4.2,1450.37,0.042,0.906
4.3,1450.37,0.043,0.906
4.4,1450.37,0.044,0.906
4.5,1450.37,0.045,0.906
4.6,1450.37,0.046,0.906
4.7,1450.37,0.047,0.906
4.8,1450.37,0.048,0.906
4.9,1450.37,0.049,0.906
5.0,1450.37,0.05,0.906
5.1,1450.37,0.051,0.906
5.2,1450.37,0.052,0.906
5.3,1450.37,0.053,0.906
5.4,1450.37,0.054,0.906
5.5,1450.37,0.055,0.906
5.6,1450.37,0.056,0.906
5.7,1450.37,0.057,0.906
5.8,1267.11,0.058,0.792
5.9,1267.11,0.059,0.792
6.0,1267.11,0.06,0.792
6.1,1267.11,0.061,0.792
6.2,1267.11,0.062,0.792
6.3,1267.11,0.063,0.792
6.4,1267.11,0.064,0.792
6.5,1267.11,0.065,0.792
6.6,1267.11,0.066,0.792
6.7,1267.11,0.067,0.792
6.8,1267.11,0.068,0.792
