Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2710.95,0.001,1.084
0.2,2710.95,0.001,1.084
0.3,2710.95,0.002,1.084
0.4,2710.95,0.003,1.084
0.5,2710.95,0.003,1.084
0.6,2744.28,0.004,1.098
0.7,2751.43,0.005,1.101
0.8,2651.43,0.005,1.061
0.9,2584.76,0.006,1.034
1.0,2584.76,0.007,1.034
1.1,2584.76,0.007,1.034
1.2,2574.28,0.008,1.03
1.3,2520.95,0.009,1.008
1.4,2620.95,0.009,1.048
1.5,2620.95,0.01,1.048
1.6,2620.95,0.011,1.048
1.7,2620.95,0.011,1.048
1.8,2620.95,0.012,1.048
1.9,2620.95,0.013,1.048
2.0,2620.95,0.013,1.048
2.1,2607.62,0.014,1.043
2.2,2540.95,0.015,1.016
2.3,2460.95,0.015,0.984
2.4,2427.62,0.016,0.971
2.5,2398.1,0.017,0.959
2.6,2351.43,0.017,0.941
2.7,2351.43,0.018,0.941
2.8,2331.43,0.019,0.933
2.9,2318.1,0.019,0.927
3.0,2318.1,0.02,0.927
3.1,2351.43,0.021,0.941
3.2,2351.43,0.021,0.941
3.3,2351.43,0.022,0.941
3.4,2351.43,0.023,0.941
3.5,2361.91,0.023,0.945
3.6,2361.91,0.024,0.945
3.7,2221.91,0.025,0.889
3.8,2199.05,0.025,0.88
3.9,2276.19,0.026,0.91
4.0,2259.52,0.027,0.904
4.1,2243.34,0.027,0.897
4.2,2247.14,0.028,0.899
4.3,2193.81,0.029,0.878
4.4,2027.14,0.029,0.811
4.5,1977.62,0.03,0.791
4.6,1977.62,0.031,0.791
4.7,2005.24,0.031,0.802
4.8,2005.24,0.032,0.802
4.9,1987.14,0.033,0.795
5.0,1910.95,0.033,0.764
5.1,1910.95,0.034,0.764
5.2,1918.25,0.035,0.767
5.3,1964.92,0.035,0.786
5.4,1938.73,0.036,0.775
5.5,1966.51,0.037,0.787
5.6,2031.74,0.037,0.813
5.7,1885.71,0.038,0.754
5.8,1852.38,0.039,0.741
5.9,1901.9,0.039,0.761
6.0,1847.62,0.04,0.739
6.1,1792.54,0.041,0.717
6.2,1898.73,0.041,0.759
6.3,1817.62,0.042,0.727
6.4,1818.43,0.043,0.727
6.5,1859.54,0.043,0.744
6.6,1782.09,0.044,0.713
6.7,1868.76,0.045,0.748
6.8,1852.72,0.045,0.741
6.9,1990.5,0.046,0.796
7.0,1897.34,0.047,0.759
7.1,1982.42,0.047,0.793
7.2,1969.26,0.048,0.788
7.3,1795.12,0.049,0.718
7.4,1780.2,0.049,0.712
7.5,1683.24,0.05,0.673
7.6,1666.44,0.051,0.667
7.7,1653.28,0.051,0.661
7.8,1653.28,0.052,0.661
7.9,1646.61,0.053,0.659
8.0,1632.33,0.053,0.653
8.1,1623.1,0.054,0.649
8.2,1615.63,0.055,0.646
8.3,1662.3,0.055,0.665
8.4,1702.3,0.056,0.681
8.5,1702.3,0.057,0.681
8.6,1782.3,0.057,0.713
8.7,1647.04,0.058,0.659
8.8,1576.87,0.059,0.631
8.9,1570.81,0.059,0.628
9.0,1580.98,0.06,0.632
9.1,1591.75,0.061,0.637
9.2,1625.08,0.061,0.65
9.3,1607.9,0.062,0.643
9.4,1587.9,0.063,0.635
9.5,1552.0,0.063,0.621
9.6,1626.41,0.064,0.651
9.7,1686.2,0.065,0.674
9.8,1682.23,0.065,0.673
9.9,1587.1,0.066,0.635
10.0,1587.1,0.067,0.635
10.1,1488.42,0.067,0.595
10.2,1480.67,0.068,0.592
10.3,1514.0,0.069,0.606
10.4,1506.25,0.069,0.602
10.5,1493.41,0.07,0.597
10.6,1453.43,0.071,0.581
10.7,1453.43,0.071,0.581
10.8,1480.93,0.072,0.592
10.9,1620.93,0.073,0.648
11.0,1827.57,0.073,0.731
11.1,1813.14,0.074,0.725
11.2,1815.33,0.075,0.726
11.3,1809.5,0.075,0.724
11.4,1809.5,0.076,0.724
11.5,1809.5,0.077,0.724
11.6,1722.83,0.077,0.689
11.7,1720.27,0.078,0.688
11.8,1717.7,0.079,0.687
11.9,1690.21,0.079,0.676
12.0,1723.54,0.08,0.689
12.1,1616.94,0.081,0.647
12.2,1616.94,0.081,0.647
12.3,1613.91,0.082,0.646
12.4,1613.91,0.083,0.646
12.5,1395.82,0.083,0.558
12.6,1282.49,0.084,0.513
12.7,1274.38,0.085,0.51
12.8,1241.05,0.085,0.496
