Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,-2.33,-1.88,-10.82,13.73,8.49,-15.61,17.769,0.0,0.645,330.0,1.0
0.1,-2.32,-1.88,-10.98,13.99,8.66,-15.87,18.079,0.001,0.638,329.89678,1.0
0.2,-2.33,-1.88,-10.94,14.47,8.61,-16.35,18.478,0.001,0.63,329.80319,0.999
0.3,-2.3,-1.89,-10.42,14.45,8.12,-16.34,18.246,0.002,0.635,329.69326,0.999
0.4,-2.31,-1.93,-9.92,14.79,7.61,-16.72,18.37,0.003,0.633,329.52073,0.999
0.5,-2.34,-1.92,-10.05,15.08,7.71,-17.0,18.667,0.003,0.627,329.32244,0.998
0.6,-2.21,-2.07,-9.68,15.54,7.47,-17.61,19.129,0.004,0.617,329.17584,0.998
0.7,-2.24,-2.33,-9.37,16.01,7.13,-18.34,19.677,0.005,0.606,328.96286,0.997
0.8,-2.22,-2.41,-9.09,16.5,6.87,-18.91,20.119,0.005,0.598,328.78464,0.996
0.9,-2.23,-2.47,-9.22,16.75,6.99,-19.22,20.452,0.006,0.591,328.54542,0.996
1.0,-2.27,-2.07,-8.86,17.19,6.59,-19.26,20.356,0.007,0.593,328.39854,0.995
1.1,-1.93,-2.4,-8.83,17.62,6.9,-20.02,21.176,0.007,0.576,328.25425,0.995
1.2,0.03,-1.18,-8.35,17.48,8.38,-18.66,20.455,0.008,0.591,328.10488,0.994
1.3,-0.2,-0.64,-8.49,17.56,8.29,-18.2,19.999,0.009,0.6,327.91222,0.994
1.4,-1.36,2.59,-8.02,17.92,6.66,-15.33,16.714,0.009,0.666,327.7694,0.993
1.5,-2.01,0.11,-7.78,17.66,5.77,-17.55,18.474,0.01,0.631,327.55971,0.993
1.6,-1.45,2.96,-7.88,17.6,6.43,-14.64,15.99,0.011,0.68,327.32821,0.992
1.7,-1.62,3.7,-8.01,17.81,6.39,-14.11,15.489,0.011,0.69,327.18494,0.991
1.8,-1.58,3.64,-8.01,18.19,6.43,-14.55,15.907,0.012,0.682,326.99245,0.991
1.9,-1.55,3.6,-7.48,18.09,5.93,-14.49,15.656,0.013,0.687,326.83567,0.99
2.0,-2.03,-2.06,-7.57,18.0,5.54,-20.06,20.811,0.013,0.584,326.63841,0.99
2.1,-2.03,-0.5,-7.13,17.8,5.1,-18.3,18.997,0.014,0.62,326.48159,0.989
2.2,-2.54,1.98,-7.16,18.15,4.62,-16.17,16.817,0.015,0.664,326.29069,0.989
2.3,-2.45,2.98,-6.71,18.53,4.26,-15.55,16.123,0.015,0.678,326.12668,0.988
2.4,-1.62,3.34,-6.75,18.85,5.13,-15.51,16.336,0.016,0.673,325.93381,0.988
2.5,-1.78,0.14,-6.25,19.17,4.47,-19.03,19.548,0.017,0.609,325.7546,0.987
2.6,-1.75,3.44,-6.34,19.4,4.59,-15.96,16.607,0.017,0.668,325.60261,0.987
2.7,-1.57,4.29,-5.79,19.3,4.22,-15.01,15.592,0.018,0.688,325.41137,0.986
2.8,-1.58,4.34,-5.28,19.6,3.7,-15.26,15.702,0.019,0.686,325.27288,0.986
2.9,-1.59,4.37,-5.41,19.6,3.82,-15.23,15.702,0.019,0.686,325.11426,0.985
3.0,-2.48,-1.88,-5.45,19.43,2.97,-21.31,21.516,0.02,0.57,324.91868,0.985
3.1,-4.5,1.36,-5.34,19.15,0.84,-17.79,17.81,0.021,0.644,324.68574,0.984
3.2,-4.75,2.95,-5.45,19.08,0.7,-16.13,16.145,0.021,0.677,324.46077,0.983
3.3,-4.67,3.63,-5.45,19.43,0.78,-15.8,15.819,0.022,0.684,324.34116,0.983
3.4,-4.34,4.08,-5.36,19.83,1.02,-15.75,15.783,0.023,0.684,324.15881,0.982
3.5,-3.98,-0.12,-5.34,19.6,1.36,-19.72,19.767,0.023,0.605,323.97134,0.982
3.6,-4.2,3.3,-5.08,20.02,0.88,-16.72,16.743,0.024,0.665,323.7221,0.981
3.7,-4.3,4.14,-5.12,20.33,0.82,-16.19,16.211,0.025,0.676,323.48878,0.98
3.8,-4.29,4.19,-4.86,20.02,0.57,-15.83,15.84,0.025,0.683,323.31399,0.98
3.9,-4.3,4.23,-4.92,19.87,0.62,-15.64,15.652,0.026,0.687,323.12386,0.979
4.0,-1.94,-1.52,-4.32,19.87,2.38,-21.39,21.522,0.027,0.57,322.96531,0.979
4.1,-2.64,1.46,-3.76,19.75,1.12,-18.29,18.324,0.027,0.634,322.81444,0.978
4.2,-4.13,3.21,-3.77,19.52,-0.36,-16.31,16.314,0.028,0.674,322.61914,0.978
4.3,-4.55,4.08,-3.84,19.76,-0.71,-15.68,15.696,0.029,0.686,322.39918,0.977
4.4,-4.21,4.49,-3.43,19.49,-0.78,-15.0,15.02,0.029,0.7,322.21099,0.976
4.5,-3.69,0.38,-3.4,19.83,-0.29,-19.45,19.452,0.03,0.611,322.03628,0.976
4.6,-3.88,2.89,-2.85,20.07,-1.03,-17.18,17.211,0.031,0.656,321.88259,0.975
4.7,-4.18,4.56,-2.25,20.11,-1.93,-15.55,15.669,0.031,0.687,321.70938,0.975
4.8,-4.15,4.6,-1.7,20.35,-2.45,-15.75,15.939,0.032,0.681,321.55596,0.974
4.9,-3.04,4.73,-1.74,20.13,-1.3,-15.4,15.455,0.033,0.691,321.3645,0.974
5.0,-2.66,-0.84,-1.55,19.79,-1.11,-20.63,20.66,0.033,0.587,321.16639,0.973
5.1,-3.35,2.2,-1.02,19.59,-2.33,-17.39,17.545,0.034,0.649,321.02898,0.973
5.2,-3.4,3.92,-1.09,19.42,-2.31,-15.5,15.671,0.035,0.687,320.82371,0.972
5.3,-3.07,4.89,-0.49,19.48,-2.58,-14.59,14.816,0.035,0.704,320.66851,0.972
5.4,-2.89,5.0,-0.43,19.18,-2.46,-14.18,14.392,0.036,0.712,320.49278,0.971
5.5,-2.78,0.87,0.16,19.07,-2.94,-18.2,18.436,0.037,0.631,320.32286,0.971
5.6,-1.3,3.16,0.35,19.43,-1.65,-16.27,16.353,0.037,0.673,320.17046,0.97
5.7,-1.67,4.85,0.91,19.6,-2.58,-14.75,14.974,0.038,0.701,320.01171,0.97
5.8,-1.69,4.9,1.28,19.93,-2.97,-15.03,15.321,0.039,0.694,319.83072,0.969
5.9,-1.71,4.97,1.61,20.27,-3.32,-15.3,15.656,0.039,0.687,319.69673,0.969
6.0,-1.72,-0.34,1.67,19.93,-3.39,-20.27,20.552,0.04,0.589,319.53876,0.968
6.1,-1.87,2.34,1.66,20.18,-3.53,-17.84,18.186,0.041,0.636,319.38418,0.968
6.2,-2.5,3.93,2.07,20.48,-4.57,-16.55,17.169,0.041,0.657,319.23067,0.967
6.3,-2.14,4.88,2.64,20.3,-4.78,-15.42,16.144,0.042,0.677,319.02526,0.967
6.4,-1.57,5.51,3.09,19.97,-4.66,-14.46,15.192,0.043,0.696,318.80084,0.966
6.5,-2.72,1.54,3.61,20.17,-6.33,-18.63,19.676,0.043,0.606,318.62318,0.966
6.6,-1.25,4.01,3.84,20.49,-5.09,-16.48,17.248,0.044,0.655,318.40979,0.965
6.7,-1.48,4.98,4.19,20.1,-5.67,-15.12,16.148,0.045,0.677,318.2426,0.964
6.8,-1.7,5.89,4.24,20.37,-5.94,-14.48,15.651,0.045,0.687,318.07139,0.964
