Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.279,0.0,0.0,5.5,13.7,-23.5,-16.6,118.6,0.0
0.1,0.279,90.27,0.001,5.5,13.7,-23.5,-16.6,118.6,0.761
0.2,0.279,90.27,0.001,5.5,13.7,-23.6,-16.7,119.0,0.759
0.3,0.279,90.27,0.002,5.4,13.7,-23.7,-16.7,119.0,0.759
0.4,0.279,90.27,0.003,5.4,13.6,-23.6,-16.7,118.6,0.761
0.5,0.278,90.27,0.003,5.4,13.6,-23.7,-16.6,118.6,0.761
0.6,0.277,90.27,0.004,5.4,13.6,-23.8,-16.6,118.8,0.76
0.7,0.275,90.27,0.005,5.3,13.6,-23.8,-16.7,118.8,0.76
0.8,0.273,90.27,0.005,5.2,13.6,-23.8,-16.5,118.2,0.764
0.9,0.271,90.27,0.006,5.1,13.6,-23.9,-16.4,118.0,0.765
1.0,0.268,90.27,0.007,5.1,13.4,-23.9,-16.3,117.4,0.769
1.1,0.264,90.27,0.007,4.9,13.2,-23.8,-16.2,116.2,0.777
1.2,0.259,90.27,0.008,4.8,13.0,-23.8,-16.0,115.2,0.784
1.3,0.254,90.27,0.009,4.7,12.8,-23.6,-15.8,113.8,0.793
1.4,0.249,90.27,0.009,4.7,12.5,-23.4,-15.7,112.6,0.802
1.5,0.242,90.27,0.01,4.6,12.3,-23.2,-15.5,111.2,0.812
1.6,0.235,90.27,0.011,4.5,12.1,-23.0,-15.4,110.0,0.821
1.7,0.228,90.27,0.011,4.2,11.9,-22.7,-15.3,108.2,0.834
1.8,0.22,90.27,0.012,4.0,11.9,-22.4,-15.2,107.0,0.844
1.9,0.212,90.27,0.013,3.9,12.0,-22.2,-15.1,106.4,0.848
2.0,0.203,90.27,0.013,3.7,12.0,-22.1,-14.9,105.4,0.856
2.1,0.195,90.27,0.014,3.5,12.0,-21.8,-14.8,104.2,0.866
2.2,0.186,90.27,0.015,3.3,12.0,-21.6,-14.8,103.4,0.873
2.3,0.177,90.27,0.015,3.2,11.9,-21.4,-14.7,102.4,0.882
2.4,0.17,90.27,0.016,3.0,12.0,-21.2,-14.6,101.6,0.888
2.5,0.165,90.27,0.017,2.9,12.1,-20.9,-14.6,101.0,0.894
2.6,0.16,90.27,0.017,2.7,12.1,-20.7,-14.4,99.8,0.905
2.7,0.154,90.27,0.018,2.5,12.1,-20.5,-14.2,98.6,0.916
2.8,0.147,90.27,0.019,2.4,12.2,-20.3,-14.1,98.0,0.921
2.9,0.139,90.27,0.019,2.2,12.2,-20.1,-14.0,97.0,0.931
3.0,0.13,90.27,0.02,2.2,12.1,-19.9,-13.8,96.0,0.94
3.1,0.122,90.27,0.021,2.1,12.1,-19.6,-13.8,95.2,0.948
3.2,0.114,90.27,0.021,2.1,12.1,-19.4,-13.6,94.4,0.956
3.3,0.104,90.27,0.022,2.0,12.0,-19.2,-13.5,93.4,0.966
3.4,0.095,90.27,0.023,1.8,12.1,-19.0,-13.4,92.6,0.975
3.5,0.087,90.27,0.023,1.7,12.1,-18.8,-13.3,91.8,0.983
3.6,0.08,90.27,0.024,1.7,12.0,-18.5,-13.1,90.6,0.996
3.7,0.073,90.27,0.025,1.6,12.1,-18.3,-12.9,89.8,1.005
3.8,0.064,90.27,0.025,1.5,12.1,-18.0,-12.7,88.6,1.019
3.9,0.056,90.27,0.026,1.4,12.1,-17.7,-12.5,87.4,1.033
4.0,0.049,90.27,0.027,1.5,12.1,-17.5,-12.3,86.8,1.04
4.1,0.042,90.27,0.027,1.3,12.2,-17.4,-12.2,86.2,1.047
4.2,0.036,90.27,0.028,1.3,12.1,-17.2,-12.0,85.2,1.06
4.3,0.038,90.27,0.029,1.3,12.0,-16.9,-12.0,84.4,1.07
4.4,0.039,90.27,0.029,1.2,11.9,-16.7,-12.2,84.0,1.075
4.5,0.039,90.27,0.03,1.2,11.8,-16.4,-12.3,83.4,1.082
4.6,0.039,90.27,0.031,1.3,11.9,-16.2,-12.5,83.8,1.077
4.7,0.039,90.27,0.031,1.3,11.9,-15.9,-12.6,83.4,1.082
4.8,0.038,90.27,0.032,1.3,12.0,-15.7,-12.7,83.4,1.082
4.9,0.037,90.27,0.033,1.5,12.0,-15.5,-12.9,83.8,1.077
5.0,0.04,90.27,0.033,1.5,11.9,-15.3,-13.0,83.4,1.082
5.1,0.043,90.27,0.034,1.4,11.9,-15.2,-13.1,83.2,1.085
5.2,0.045,90.27,0.035,1.5,11.9,-15.0,-13.3,83.4,1.082
5.3,0.046,90.27,0.035,1.7,12.1,-14.8,-13.5,84.2,1.072
5.4,0.049,78.99,0.036,1.6,12.2,-14.6,-13.7,84.2,0.938
5.5,0.052,71.47,0.037,1.7,12.3,-14.4,-13.9,84.6,0.845
5.6,0.053,67.7,0.037,1.8,12.3,-14.2,-14.0,84.6,0.8
5.7,0.055,75.23,0.038,1.8,12.4,-14.1,-14.2,85.0,0.885
5.8,0.059,71.47,0.039,1.7,12.5,-14.0,-14.4,85.2,0.839
5.9,0.06,75.23,0.039,1.8,12.7,-14.0,-14.5,86.0,0.875
6.0,0.063,67.7,0.04,1.8,12.8,-13.9,-14.7,86.4,0.784
6.1,0.066,67.7,0.041,1.8,13.0,-13.9,-14.7,86.8,0.78
6.2,0.069,67.7,0.041,1.9,13.2,-13.8,-14.7,87.2,0.776
6.3,0.071,67.7,0.042,2.0,13.4,-13.7,-14.8,87.8,0.771
6.4,0.074,67.7,0.043,2.1,13.6,-13.7,-15.0,88.8,0.762
6.5,0.077,67.7,0.043,2.0,13.8,-13.6,-14.9,88.6,0.764
6.6,0.081,67.7,0.044,2.1,13.9,-13.5,-14.8,88.6,0.764
6.7,0.085,67.7,0.045,2.1,14.1,-13.3,-15.1,89.2,0.759
6.8,0.088,67.7,0.045,2.2,14.2,-13.0,-15.2,89.2,0.759
6.9,0.093,67.7,0.046,2.3,14.3,-12.8,-15.1,89.0,0.761
7.0,0.098,67.7,0.047,2.4,14.3,-12.6,-14.9,88.4,0.766
7.1,0.103,67.7,0.047,2.5,14.4,-12.4,-14.9,88.4,0.766
7.2,0.107,67.7,0.048,2.5,14.5,-12.2,-15.2,88.8,0.762
7.3,0.11,67.7,0.049,2.7,14.5,-12.1,-15.2,89.0,0.761
