Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.249,0.0,0.0,24.3,24.8,-23.6,-24.8,195.0,0.0
0.1,0.249,211.06,0.001,24.3,24.9,-23.8,-24.8,195.6,1.079
0.2,0.249,214.52,0.001,24.3,24.8,-23.9,-24.8,195.6,1.097
0.3,0.249,213.72,0.002,24.4,24.9,-23.9,-24.9,196.2,1.089
0.4,0.248,216.38,0.003,24.5,24.8,-23.8,-24.9,196.0,1.104
0.5,0.247,213.72,0.003,24.5,24.8,-23.8,-25.0,196.2,1.089
0.6,0.246,219.04,0.004,24.5,24.7,-23.8,-25.0,196.0,1.118
0.7,0.245,216.38,0.005,24.5,24.7,-23.8,-25.0,196.0,1.104
0.8,0.243,218.24,0.005,24.5,24.8,-23.9,-24.9,196.2,1.112
0.9,0.24,218.24,0.006,24.5,24.9,-23.9,-25.0,196.6,1.11
1.0,0.237,216.38,0.007,24.6,24.9,-23.9,-25.0,196.8,1.099
1.1,0.234,214.78,0.007,24.6,25.0,-24.0,-24.9,197.0,1.09
1.2,0.23,214.25,0.008,24.6,25.0,-23.9,-24.7,196.4,1.091
1.3,0.226,208.67,0.009,24.6,25.0,-23.6,-24.7,195.8,1.066
1.4,0.222,208.4,0.009,24.5,24.9,-23.5,-24.5,194.8,1.07
1.5,0.217,206.01,0.01,24.5,25.0,-23.3,-24.3,194.2,1.061
1.6,0.213,204.94,0.011,24.6,25.0,-23.1,-24.1,193.6,1.059
1.7,0.21,203.08,0.011,24.5,24.9,-23.0,-23.9,192.6,1.054
1.8,0.206,202.02,0.012,24.4,24.9,-22.8,-23.6,191.4,1.055
1.9,0.202,198.18,0.013,24.3,24.8,-22.6,-23.5,190.4,1.041
2.0,0.198,198.18,0.013,24.2,24.7,-22.4,-23.3,189.2,1.047
2.1,0.194,197.65,0.014,24.1,24.5,-22.2,-23.0,187.6,1.054
2.2,0.19,197.27,0.015,23.8,24.4,-22.1,-22.7,186.0,1.061
2.3,0.187,196.89,0.015,23.7,24.3,-21.8,-22.5,184.6,1.067
2.4,0.184,196.89,0.016,23.5,24.2,-21.7,-22.3,183.4,1.074
2.5,0.181,196.89,0.017,23.2,24.2,-21.4,-22.1,181.8,1.083
2.6,0.176,196.09,0.017,23.1,24.2,-21.2,-21.9,180.8,1.085
