Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2837.86,0.001,1.135
0.2,2862.7,0.001,1.145
0.3,2875.48,0.002,1.15
0.4,2866.59,0.003,1.147
0.5,2815.16,0.003,1.126
0.6,2873.1,0.004,1.149
0.7,2904.52,0.005,1.162
0.8,2879.29,0.005,1.152
0.9,2836.03,0.006,1.134
1.0,2795.08,0.007,1.118
1.1,2773.65,0.007,1.109
1.2,2812.54,0.008,1.125
1.3,2777.78,0.009,1.111
1.4,2805.87,0.009,1.122
1.5,2759.2,0.01,1.104
1.6,2802.54,0.011,1.121
1.7,2772.22,0.011,1.109
1.8,2775.79,0.012,1.11
1.9,2731.9,0.013,1.093
2.0,2721.82,0.013,1.089
2.1,2703.01,0.014,1.081
2.2,2670.15,0.015,1.068
2.3,2593.25,0.015,1.037
2.4,2593.25,0.016,1.037
2.5,2597.7,0.017,1.039
2.6,2598.01,0.017,1.039
2.7,2588.01,0.018,1.035
2.8,2551.58,0.019,1.021
2.9,2556.58,0.019,1.023
3.0,2530.08,0.02,1.012
3.1,2610.63,0.021,1.044
3.2,2452.77,0.021,0.981
3.3,2452.07,0.022,0.981
3.4,2419.76,0.023,0.968
3.5,2389.92,0.023,0.956
3.6,2303.57,0.024,0.921
3.7,2315.39,0.025,0.926
3.8,2354.98,0.025,0.942
3.9,2299.6,0.026,0.92
4.0,2306.65,0.027,0.923
4.1,2259.67,0.027,0.904
4.2,2268.0,0.028,0.907
4.3,2257.69,0.029,0.903
4.4,2226.04,0.029,0.89
4.5,2182.22,0.03,0.873
4.6,2190.65,0.031,0.876
4.7,2131.43,0.031,0.853
4.8,2102.55,0.032,0.841
4.9,2054.45,0.033,0.822
5.0,2047.46,0.033,0.819
5.1,2030.45,0.034,0.812
5.2,2026.0,0.035,0.81
5.3,2008.29,0.035,0.803
5.4,1998.99,0.036,0.8
5.5,1959.65,0.037,0.784
5.6,1857.06,0.037,0.743
5.7,1818.06,0.038,0.727
5.8,1816.53,0.039,0.727
5.9,1801.73,0.039,0.721
6.0,1793.07,0.04,0.717
6.1,1799.8,0.041,0.72
6.2,1766.9,0.041,0.707
6.3,1765.15,0.042,0.706
6.4,1750.4,0.043,0.7
