Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.098,6.73333333333332,10.09999999999998,20.19999999999996,0.56,1,14,10
