Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,-2.35,-0.62,11.89,17.12,-14.24,-17.74,22.748,0.0,0.545,330.0,1.0
0.1,-2.36,-0.62,12.4,16.79,-14.76,-17.41,22.825,0.001,0.544,329.97771,1.0
0.2,-2.38,-0.88,12.9,16.85,-15.28,-17.73,23.406,0.001,0.532,329.90421,1.0
0.3,-2.88,-0.63,12.86,16.42,-15.74,-17.05,23.205,0.002,0.536,329.86378,1.0
0.4,-2.92,-0.63,12.72,16.43,-15.64,-17.06,23.144,0.003,0.537,329.82226,0.999
0.5,-2.94,-0.6,13.17,16.02,-16.11,-16.62,23.146,0.003,0.537,329.75686,0.999
0.6,-2.94,-0.57,13.14,16.16,-16.08,-16.73,23.205,0.004,0.536,329.66506,0.999
0.7,-2.91,-0.55,13.14,16.32,-16.05,-16.87,23.285,0.005,0.534,329.60439,0.999
0.8,-2.92,-0.52,13.69,16.1,-16.61,-16.62,23.497,0.005,0.53,329.54501,0.999
0.9,-2.89,-0.48,14.09,15.65,-16.98,-16.13,23.42,0.006,0.532,329.47363,0.998
1.0,-2.59,-0.78,14.54,15.24,-17.13,-16.02,23.454,0.007,0.531,329.38202,0.998
1.1,-3.17,-0.29,14.79,14.71,-17.96,-15.0,23.4,0.007,0.532,329.30644,0.998
1.2,-2.92,-0.27,14.64,14.38,-17.56,-14.65,22.869,0.008,0.543,329.24499,0.998
1.3,-2.92,-0.22,15.09,13.97,-18.01,-14.19,22.929,0.009,0.541,329.19012,0.998
1.4,-2.91,-0.16,15.6,13.68,-18.51,-13.84,23.112,0.009,0.538,329.0863,0.997
1.5,-3.16,-0.13,15.88,13.15,-19.04,-13.28,23.214,0.01,0.536,329.00225,0.997
1.6,-2.79,0.35,15.73,12.76,-18.52,-12.41,22.293,0.011,0.554,328.92217,0.997
1.7,-2.77,0.38,15.86,12.21,-18.63,-11.83,22.069,0.011,0.559,328.82937,0.996
1.8,-2.75,0.62,16.35,12.15,-19.1,-11.53,22.31,0.012,0.554,328.73482,0.996
1.9,-2.74,1.07,16.17,11.8,-18.91,-10.73,21.742,0.013,0.565,328.65599,0.996
2.0,-2.41,-0.15,16.38,11.25,-18.79,-11.4,21.978,0.013,0.56,328.5804,0.996
2.1,-2.68,1.08,16.15,11.04,-18.83,-9.96,21.302,0.014,0.574,328.50733,0.995
2.2,-2.59,3.53,16.47,11.16,-19.06,-7.63,20.53,0.015,0.589,328.40051,0.995
2.3,-2.29,6.08,16.69,10.6,-18.98,-4.52,19.511,0.015,0.61,328.32362,0.995
2.4,-0.76,7.22,17.09,10.16,-17.85,-2.94,18.09,0.016,0.638,328.23966,0.995
2.5,-1.26,5.81,17.58,9.98,-18.84,-4.17,19.296,0.017,0.614,328.07181,0.994
2.6,-0.66,7.58,17.33,9.81,-17.99,-2.23,18.128,0.017,0.637,328.00119,0.994
2.7,-0.7,7.63,17.09,9.63,-17.79,-2.0,17.902,0.018,0.642,327.88367,0.994
2.8,-0.72,7.69,17.13,9.06,-17.85,-1.37,17.902,0.019,0.642,327.77276,0.993
2.9,-0.76,7.72,17.55,9.05,-18.31,-1.33,18.358,0.019,0.633,327.64209,0.993
3.0,-0.81,5.13,17.86,8.53,-18.67,-3.4,18.977,0.02,0.62,327.50518,0.992
3.1,-0.07,7.24,17.83,8.65,-17.9,-1.41,17.955,0.021,0.641,327.39246,0.992
3.2,-0.06,7.26,17.63,8.63,-17.69,-1.37,17.743,0.021,0.645,327.28099,0.992
3.3,-0.02,7.3,17.99,8.67,-18.01,-1.37,18.062,0.022,0.639,327.20169,0.992
3.4,0.02,7.32,17.91,8.14,-17.89,-0.82,17.909,0.023,0.642,327.08881,0.991
3.5,-0.5,5.72,18.26,7.65,-18.76,-1.93,18.859,0.023,0.623,327.01544,0.991
3.6,0.05,7.41,18.69,7.29,-18.64,0.12,18.64,0.024,0.627,326.91065,0.991
3.7,0.06,7.46,18.72,6.71,-18.66,0.75,18.675,0.025,0.626,326.80092,0.99
3.8,0.08,7.52,19.15,6.55,-19.07,0.97,19.095,0.025,0.618,326.67814,0.99
3.9,0.09,7.58,19.34,6.67,-19.25,0.91,19.271,0.026,0.615,326.57723,0.99
4.0,-2.15,1.54,19.19,6.72,-21.34,-5.18,21.96,0.027,0.561,326.46666,0.989
4.1,0.11,4.03,18.95,6.32,-18.84,-2.29,18.979,0.027,0.62,326.34771,0.989
4.2,-0.04,6.19,18.93,6.44,-18.97,-0.25,18.972,0.028,0.621,326.20815,0.989
4.3,0.2,7.79,18.71,6.42,-18.51,1.37,18.561,0.029,0.629,326.08455,0.988
4.4,0.22,7.81,18.45,6.06,-18.23,1.75,18.314,0.029,0.634,326.0098,0.988
4.5,-0.24,6.1,18.87,5.96,-19.11,0.14,19.111,0.03,0.618,325.8727,0.987
4.6,0.24,7.89,18.64,5.52,-18.4,2.37,18.552,0.031,0.629,325.80989,0.987
4.7,0.25,7.96,18.61,4.94,-18.36,3.02,18.607,0.031,0.628,325.71331,0.987
4.8,0.24,8.04,18.95,4.47,-18.71,3.57,19.048,0.032,0.619,325.60837,0.987
4.9,0.28,8.06,19.22,3.94,-18.94,4.12,19.383,0.033,0.612,325.47561,0.986
5.0,0.14,6.16,19.57,3.9,-19.43,2.26,19.561,0.033,0.609,325.33851,0.986
5.1,0.75,8.24,19.92,3.46,-19.17,4.78,19.757,0.034,0.605,325.19949,0.985
5.2,0.76,8.31,19.76,2.92,-19.0,5.39,19.75,0.035,0.605,325.09894,0.985
5.3,0.82,8.39,20.13,2.81,-19.31,5.58,20.1,0.035,0.598,324.9602,0.985
5.4,0.85,8.46,20.37,2.87,-19.52,5.59,20.305,0.036,0.594,324.8648,0.984
5.5,0.42,6.68,20.66,2.88,-20.24,3.8,20.594,0.037,0.588,324.74105,0.984
5.6,0.94,8.69,20.68,2.28,-19.74,6.41,20.755,0.037,0.585,324.62962,0.984
5.7,0.99,8.76,20.7,2.4,-19.71,6.36,20.711,0.038,0.586,324.54245,0.983
5.8,1.04,8.88,20.69,2.52,-19.65,6.36,20.654,0.039,0.587,324.48884,0.983
5.9,0.73,8.17,20.95,2.56,-20.22,5.61,20.984,0.039,0.58,324.39221,0.983
6.0,-1.87,3.07,20.85,2.66,-22.72,0.41,22.724,0.04,0.546,324.31967,0.983
6.1,0.54,4.81,20.69,2.11,-20.15,2.7,20.33,0.041,0.593,324.20721,0.982
6.2,0.13,5.83,20.84,1.52,-20.71,4.31,21.154,0.041,0.577,324.07707,0.982
6.3,0.12,6.69,20.55,1.48,-20.43,5.21,21.084,0.042,0.578,323.97593,0.982
6.4,0.19,7.0,20.88,1.44,-20.69,5.56,21.424,0.043,0.572,323.85076,0.981
6.5,-0.2,5.02,20.54,1.3,-20.74,3.72,21.071,0.043,0.579,323.75622,0.981
6.6,0.32,7.2,20.46,1.41,-20.14,5.79,20.956,0.044,0.581,323.60716,0.981
6.7,0.38,7.26,20.8,1.33,-20.42,5.93,21.264,0.045,0.575,323.50618,0.98
6.8,0.44,7.32,21.0,1.4,-20.56,5.92,21.395,0.045,0.572,323.37326,0.98
6.9,0.48,7.3,21.32,0.95,-20.84,6.35,21.786,0.046,0.564,323.25715,0.98
7.0,0.25,5.56,21.11,1.0,-20.86,4.56,21.353,0.047,0.573,323.14948,0.979
7.1,1.3,6.61,20.89,0.47,-19.59,6.14,20.53,0.047,0.589,323.03779,0.979
7.2,2.08,5.84,21.25,0.3,-19.17,5.54,19.954,0.048,0.601,322.87142,0.978
7.3,2.14,5.92,21.37,0.41,-19.23,5.51,20.004,0.049,0.6,322.72944,0.978
7.4,2.19,5.92,21.12,-0.09,-18.93,6.01,19.861,0.049,0.603,322.59603,0.978
7.5,1.16,4.49,21.48,-0.3,-20.32,4.79,20.877,0.05,0.582,322.45924,0.977
7.6,2.28,6.08,21.56,-0.9,-19.28,6.98,20.505,0.051,0.59,322.37547,0.977
7.7,2.33,6.15,21.9,-1.08,-19.57,7.23,20.863,0.051,0.583,322.26122,0.977
7.8,2.35,6.23,22.02,-0.98,-19.67,7.21,20.95,0.052,0.581,322.11888,0.976
7.9,2.4,6.26,21.87,-0.89,-19.47,7.15,20.741,0.053,0.585,322.00532,0.976
8.0,-1.84,3.97,21.59,-0.89,-23.43,4.86,23.929,0.053,0.521,321.90146,0.975
8.1,-0.29,6.4,21.87,-0.92,-22.16,7.32,23.338,0.054,0.533,321.74999,0.975
8.2,0.55,9.05,22.21,-1.29,-21.66,10.34,24.001,0.055,0.52,321.64521,0.975
8.3,0.59,10.11,22.51,-1.36,-21.92,11.47,24.74,0.055,0.505,321.56175,0.974
8.4,0.6,10.17,22.3,-1.3,-21.7,11.47,24.545,0.056,0.509,321.45574,0.974
8.5,-0.19,7.8,22.08,-1.24,-22.27,9.04,24.035,0.057,0.519,321.35627,0.974
8.6,0.59,8.68,22.13,-1.12,-21.54,9.8,23.665,0.057,0.527,321.24099,0.973
8.7,0.59,9.95,22.31,-1.67,-21.72,11.62,24.633,0.058,0.507,321.14019,0.973
8.8,0.59,9.96,21.96,-2.06,-21.37,12.02,24.519,0.059,0.51,321.02892,0.973
8.9,0.6,10.01,21.6,-2.44,-21.0,12.45,24.413,0.059,0.512,320.90771,0.972
9.0,-0.4,7.78,21.88,-2.48,-22.28,10.26,24.529,0.06,0.509,320.77335,0.972
9.1,-0.01,8.87,21.87,-3.09,-21.88,11.96,24.935,0.061,0.501,320.65846,0.972
9.2,-0.06,10.1,21.67,-3.0,-21.73,13.1,25.373,0.061,0.493,320.50374,0.971
9.3,-0.03,10.18,21.89,-3.51,-21.92,13.69,25.844,0.062,0.483,320.39696,0.971
9.4,0.04,10.24,22.06,-3.45,-22.02,13.69,25.929,0.063,0.481,320.30802,0.971
9.5,0.05,7.82,21.67,-3.78,-21.62,11.6,24.535,0.063,0.509,320.20652,0.97
9.6,0.21,9.13,21.88,-4.28,-21.67,13.41,25.484,0.064,0.49,320.08343,0.97
9.7,0.21,10.26,21.89,-4.16,-21.68,14.42,26.038,0.065,0.479,319.9607,0.97
9.8,0.27,10.24,21.84,-4.76,-21.57,15.0,26.273,0.065,0.475,319.87842,0.969
9.9,0.34,10.2,21.95,-5.33,-21.61,15.53,26.612,0.066,0.468,319.76358,0.969
10.0,-1.24,4.55,22.14,-5.3,-23.38,9.85,25.37,0.067,0.493,319.62391,0.969
10.1,-0.8,6.69,22.29,-5.83,-23.09,12.52,26.266,0.067,0.475,319.45998,0.968
10.2,-0.64,8.33,21.99,-5.79,-22.63,14.12,26.674,0.068,0.467,319.37918,0.968
10.3,-0.5,9.06,21.65,-6.27,-22.15,15.33,26.938,0.069,0.461,319.28554,0.968
10.4,-0.41,9.45,21.94,-6.47,-22.35,15.92,27.44,0.069,0.451,319.19648,0.967
10.5,-0.58,7.04,21.62,-6.45,-22.2,13.49,25.977,0.07,0.48,319.11277,0.967
10.6,-0.4,8.31,21.31,-6.95,-21.71,15.26,26.537,0.071,0.469,319.05625,0.967
10.7,-0.36,9.44,21.44,-6.88,-21.8,16.32,27.232,0.071,0.455,318.98474,0.967
10.8,-0.36,9.43,21.69,-7.27,-22.05,16.7,27.66,0.072,0.447,318.88279,0.966
10.9,-0.34,9.42,21.5,-7.85,-21.84,17.27,27.843,0.073,0.443,318.76428,0.966
11.0,-0.49,7.05,21.77,-7.97,-22.26,15.02,26.853,0.073,0.463,318.68843,0.966
11.1,-0.19,7.12,21.78,-8.55,-21.97,15.67,26.986,0.074,0.46,318.52689,0.965
11.2,-0.16,7.14,21.46,-8.5,-21.62,15.64,26.684,0.075,0.466,318.39184,0.965
11.3,-0.16,7.14,21.0,-8.73,-21.16,15.87,26.45,0.075,0.471,318.30557,0.965
11.4,-0.13,7.14,20.85,-8.6,-20.98,15.74,26.228,0.076,0.475,318.20496,0.964
