Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.0,12.800000000000002,1.1294117647058826,2.258823529411765,0.16,17,4,4
