Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,23,0.0,16.9,16.8,,,0.276
0.0,24,0.0,4.1,17.9,,,0.276
0.0,25,0.0,1.9,9.6,,,0.276
0.1,23,0.0,16.9,16.7,0.0,22.568,0.276
0.1,24,0.0,4.2,17.9,1.0,11.284,0.276
0.1,25,0.0,1.9,9.6,1.0,11.284,0.276
0.2,23,0.0,16.9,16.7,0.0,22.568,0.276
0.2,24,0.0,4.2,17.8,1.0,11.284,0.276
0.2,25,0.0,1.9,9.6,1.0,11.284,0.276
0.3,23,0.0,17.0,16.7,0.0,22.568,0.276
0.3,24,0.0,4.3,17.8,1.0,11.284,0.276
0.3,25,0.0,1.9,9.7,1.0,11.284,0.276
0.4,23,0.0,16.9,16.7,0.0,22.568,0.276
0.4,24,0.0,4.2,17.8,1.0,11.284,0.276
0.4,25,0.004,1.8,9.6,1.0,11.284,0.275
0.5,23,0.0,16.8,16.7,0.0,22.568,0.276
0.5,24,0.0,4.1,17.7,1.0,11.284,0.276
0.5,25,0.017,1.9,9.6,1.0,11.284,0.271
0.6,23,0.0,16.7,16.7,0.0,22.568,0.276
0.6,24,0.003,4.0,17.5,1.0,11.284,0.275
0.6,25,0.042,2.0,9.6,1.0,11.284,0.264
0.7,23,0.0,16.8,16.7,0.0,22.568,0.276
0.7,24,0.012,3.8,17.3,1.0,11.284,0.273
0.7,25,0.08,2.1,9.6,1.0,11.284,0.254
0.8,23,0.0,16.8,16.6,0.0,22.568,0.276
0.8,24,0.032,3.6,17.1,1.0,11.284,0.267
0.8,25,0.139,2.1,9.9,1.0,11.284,0.238
0.9,23,0.0,16.5,16.6,0.0,22.568,0.276
0.9,24,0.067,3.4,16.9,1.0,11.284,0.257
0.9,25,0.209,2.2,10.1,1.0,11.284,0.218
1.0,23,0.0,16.2,16.5,0.0,22.568,0.276
1.0,24,0.114,3.4,16.7,1.0,11.284,0.244
1.0,25,0.288,2.2,10.3,1.0,11.284,0.196
1.1,23,0.0,16.1,16.5,0.0,22.568,0.276
1.1,24,0.176,3.2,16.5,1.0,11.284,0.227
1.1,25,0.395,2.1,10.5,1.0,11.284,0.167
1.2,23,0.001,15.8,16.4,0.0,22.568,0.276
1.2,24,0.253,3.0,16.3,1.0,11.284,0.206
1.2,25,0.519,1.9,10.6,1.0,11.284,0.133
1.3,23,0.003,15.6,16.3,0.0,22.568,0.275
1.3,24,0.331,2.9,16.1,1.0,11.284,0.185
1.3,25,0.631,1.9,10.9,1.0,11.284,0.102
1.4,23,0.006,15.5,16.2,0.0,22.568,0.274
1.4,24,0.431,2.7,16.0,1.0,11.284,0.157
1.4,25,0.773,1.7,11.1,1.0,11.284,0.063
1.5,23,0.012,15.3,16.1,0.0,22.568,0.273
1.5,24,0.544,2.5,15.8,1.0,11.284,0.126
1.5,25,0.914,1.7,11.3,1.0,11.284,0.024
1.6,23,0.02,15.1,16.2,0.0,22.568,0.27
1.6,24,0.666,2.3,15.6,1.0,11.284,0.092
1.6,25,1.023,1.8,11.3,1.0,11.284,0.006
1.7,23,0.031,15.0,16.1,0.0,22.568,0.267
1.7,24,0.774,2.3,15.5,1.0,11.284,0.062
1.7,25,1.142,1.8,11.4,1.0,11.284,0.039
1.8,23,0.045,14.8,16.1,0.0,22.568,0.263
1.8,24,0.905,2.0,15.4,1.0,11.284,0.026
1.8,25,1.255,1.8,11.6,1.0,11.284,0.07
1.9,23,0.064,14.6,16.1,0.0,22.568,0.258
1.9,24,1.016,1.9,15.4,1.0,11.284,0.004
1.9,25,1.37,1.8,11.7,1.0,11.284,0.102
2.0,23,0.085,14.4,16.2,0.0,22.568,0.252
2.0,24,1.11,2.1,15.2,1.0,11.284,0.03
