Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,3.57,1.58,-3.3,12.17,6.87,-10.59,12.623,0.0,0.748,330.0,1.0
0.1,3.59,1.6,-2.75,12.42,6.34,-10.82,12.541,0.001,0.749,329.9166,1.0
0.2,3.58,1.58,-2.31,12.17,5.89,-10.59,12.118,0.001,0.758,329.8421,1.0
0.3,3.56,1.58,-2.43,12.26,5.99,-10.68,12.245,0.002,0.755,329.72177,0.999
0.4,3.57,1.58,-1.89,12.1,5.46,-10.52,11.853,0.003,0.763,329.68734,0.999
0.5,2.42,2.12,-1.97,11.96,4.39,-9.84,10.775,0.003,0.784,329.5569,0.999
0.6,1.37,2.1,-1.73,12.36,3.1,-10.26,10.718,0.004,0.786,329.43492,0.998
0.7,0.52,2.72,-1.22,12.15,1.74,-9.43,9.589,0.005,0.808,329.30658,0.998
0.8,0.45,3.55,-1.24,12.43,1.69,-8.88,9.039,0.005,0.819,329.16539,0.997
0.9,0.31,4.06,-1.16,12.13,1.47,-8.07,8.203,0.006,0.836,328.98024,0.997
1.0,2.53,1.96,-0.81,12.5,3.34,-10.54,11.057,0.007,0.779,328.85932,0.997
1.1,0.98,3.59,-0.52,12.15,1.5,-8.56,8.69,0.007,0.826,328.73538,0.996
1.2,1.68,3.85,0.01,12.39,1.67,-8.54,8.702,0.008,0.826,328.58192,0.996
1.3,1.66,3.52,-0.0,12.12,1.66,-8.6,8.759,0.009,0.825,328.44894,0.995
1.4,1.56,3.41,0.03,12.43,1.53,-9.02,9.149,0.009,0.817,328.27972,0.995
1.5,2.0,3.91,0.12,12.75,1.88,-8.84,9.038,0.01,0.819,328.1672,0.994
1.6,2.03,3.16,0.17,12.44,1.86,-9.28,9.465,0.011,0.811,327.99614,0.994
1.7,2.08,3.47,0.06,12.53,2.02,-9.06,9.282,0.011,0.814,327.84822,0.993
1.8,1.43,3.9,0.1,12.23,1.33,-8.33,8.436,0.012,0.831,327.66993,0.993
1.9,0.98,3.96,0.63,12.0,0.35,-8.04,8.048,0.013,0.839,327.49025,0.992
2.0,2.77,2.5,0.51,11.97,2.26,-9.47,9.736,0.013,0.805,327.31622,0.992
2.1,1.14,3.52,0.88,12.3,0.26,-8.78,8.784,0.014,0.824,327.153,0.991
2.2,1.58,3.89,1.37,12.55,0.21,-8.66,8.663,0.015,0.827,326.98659,0.991
2.3,1.46,3.86,1.81,12.83,-0.35,-8.97,8.977,0.015,0.82,326.81336,0.99
2.4,1.31,3.8,2.03,13.16,-0.72,-9.36,9.388,0.016,0.812,326.65465,0.99
2.5,1.72,4.3,2.57,13.33,-0.85,-9.03,9.07,0.017,0.819,326.46683,0.989
2.6,1.32,3.64,2.59,12.99,-1.27,-9.35,9.436,0.017,0.811,326.32262,0.989
2.7,1.3,3.54,3.13,12.73,-1.83,-9.19,9.37,0.018,0.813,326.18031,0.988
2.8,1.21,4.54,3.0,12.62,-1.79,-8.08,8.276,0.019,0.834,326.04422,0.988
2.9,1.16,4.75,3.52,12.33,-2.36,-7.58,7.939,0.019,0.841,325.91587,0.988
3.0,1.69,3.1,4.09,12.13,-2.4,-9.03,9.343,0.02,0.813,325.74893,0.987
3.1,0.86,4.52,4.16,11.73,-3.3,-7.21,7.929,0.021,0.841,325.59256,0.987
3.2,1.11,4.53,4.64,11.39,-3.53,-6.86,7.715,0.021,0.846,325.46148,0.986
3.3,1.08,4.54,4.97,11.64,-3.89,-7.1,8.096,0.022,0.838,325.32627,0.986
3.4,1.08,4.56,5.55,11.55,-4.47,-6.99,8.297,0.023,0.834,325.18682,0.985
3.5,1.81,5.04,5.9,11.11,-4.09,-6.07,7.319,0.023,0.854,325.04561,0.985
3.6,1.8,4.62,6.19,10.64,-4.39,-6.02,7.451,0.024,0.851,324.88346,0.984
3.7,1.76,4.68,6.04,10.55,-4.28,-5.87,7.265,0.025,0.855,324.68965,0.984
3.8,3.52,4.59,5.91,10.32,-2.39,-5.73,6.208,0.025,0.876,324.52537,0.983
3.9,3.59,4.6,5.9,10.49,-2.31,-5.89,6.327,0.026,0.873,324.34985,0.983
4.0,1.83,3.82,6.18,10.02,-4.35,-6.2,7.574,0.027,0.849,324.19111,0.982
4.1,2.78,3.29,6.61,9.6,-3.83,-6.31,7.381,0.027,0.852,324.05768,0.982
4.2,3.34,3.25,6.49,9.29,-3.15,-6.04,6.812,0.028,0.864,323.88079,0.981
4.3,3.66,3.25,7.04,9.26,-3.38,-6.01,6.895,0.029,0.862,323.75718,0.981
4.4,3.72,3.16,7.46,9.4,-3.74,-6.24,7.275,0.029,0.854,323.6063,0.981
4.5,3.09,4.01,7.35,9.45,-4.26,-5.44,6.91,0.03,0.862,323.4655,0.98
4.6,3.98,3.18,7.45,8.95,-3.47,-5.77,6.733,0.031,0.865,323.35168,0.98
