Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2999.84,0.001,1.2
0.2,2999.84,0.001,1.2
0.3,2976.27,0.002,1.191
0.4,3015.71,0.003,1.206
0.5,3012.94,0.003,1.205
0.6,2905.16,0.004,1.162
0.7,2909.52,0.005,1.164
0.8,2936.74,0.005,1.175
0.9,2923.97,0.006,1.17
1.0,2878.81,0.007,1.152
1.1,2964.6,0.007,1.186
1.2,2981.27,0.008,1.193
1.3,2970.71,0.009,1.188
1.4,2920.56,0.009,1.168
1.5,2930.17,0.01,1.172
1.6,2757.02,0.011,1.103
1.7,2723.69,0.011,1.089
1.8,2701.72,0.012,1.081
1.9,2808.22,0.013,1.123
2.0,2782.24,0.013,1.113
2.1,2806.92,0.014,1.123
2.2,2780.26,0.015,1.112
2.3,2658.4,0.015,1.063
2.4,2450.86,0.016,0.98
2.5,2457.08,0.017,0.983
2.6,2548.1,0.017,1.019
2.7,2491.68,0.018,0.997
2.8,2473.23,0.019,0.989
2.9,2452.53,0.019,0.981
3.0,2438.3,0.02,0.975
3.1,2403.54,0.021,0.961
3.2,2400.41,0.021,0.96
3.3,2391.96,0.022,0.957
3.4,2383.23,0.023,0.953
3.5,2377.41,0.023,0.951
3.6,2365.15,0.024,0.946
3.7,2451.13,0.025,0.98
3.8,2477.26,0.025,0.991
3.9,2414.76,0.026,0.966
4.0,2458.23,0.027,0.983
4.1,2498.98,0.027,1.0
4.2,2608.16,0.028,1.043
4.3,2598.74,0.029,1.039
4.4,2598.09,0.029,1.039
4.5,2629.95,0.03,1.052
4.6,2577.7,0.031,1.031
4.7,2538.18,0.031,1.015
4.8,2558.37,0.032,1.023
4.9,2551.31,0.033,1.021
5.0,2548.76,0.033,1.02
5.1,2565.22,0.034,1.026
5.2,2563.99,0.035,1.026
5.3,2592.91,0.035,1.037
5.4,2549.14,0.036,1.02
5.5,2436.38,0.037,0.975
5.6,2430.69,0.037,0.972
5.7,2428.86,0.038,0.972
5.8,2429.33,0.039,0.972
5.9,2453.68,0.039,0.981
6.0,2564.34,0.04,1.026
6.1,2389.03,0.041,0.956
6.2,2350.16,0.041,0.94
6.3,2468.61,0.042,0.987
6.4,2468.63,0.043,0.987
6.5,2482.08,0.043,0.993
6.6,2468.6,0.044,0.987
6.7,2453.53,0.045,0.981
6.8,2321.68,0.045,0.929
6.9,2472.99,0.046,0.989
7.0,2465.39,0.047,0.986
7.1,2486.32,0.047,0.995
7.2,2454.7,0.048,0.982
7.3,2557.23,0.049,1.023
7.4,2447.23,0.049,0.979
7.5,2638.54,0.05,1.055
7.6,2650.73,0.051,1.06
7.7,2664.19,0.051,1.066
7.8,2696.36,0.052,1.079
7.9,2689.09,0.053,1.076
8.0,2721.5,0.053,1.089
8.1,2753.2,0.054,1.101
8.2,2568.65,0.055,1.027
8.3,2602.05,0.055,1.041
8.4,2635.78,0.056,1.054
8.5,2635.78,0.057,1.054
8.6,2471.81,0.057,0.989
8.7,2569.03,0.058,1.028
8.8,2599.05,0.059,1.04
8.9,2481.08,0.059,0.992
9.0,2404.22,0.06,0.962
9.1,2403.86,0.061,0.962
9.2,2403.35,0.061,0.961
9.3,2550.69,0.062,1.02
9.4,2382.02,0.063,0.953
9.5,2382.42,0.063,0.953
9.6,2415.28,0.064,0.966
9.7,2546.0,0.065,1.018
9.8,2336.84,0.065,0.935
9.9,2307.93,0.066,0.923
10.0,2337.91,0.067,0.935
10.1,2341.05,0.067,0.936
10.2,2349.74,0.068,0.94
10.3,2357.14,0.069,0.943
10.4,2317.5,0.069,0.927
10.5,2468.59,0.07,0.987
10.6,2501.92,0.071,1.001
