Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,-1.78,-3.01,9.96,17.65,-11.74,-20.66,23.763,0.0,0.406,316.8,1.0
0.1,-1.36,-1.61,9.96,17.51,-11.32,-19.12,22.22,0.001,0.444,316.79845,1.0
0.2,-1.72,-1.12,9.87,17.61,-11.59,-18.73,22.026,0.002,0.449,316.79678,1.0
0.3,-1.91,-0.3,9.97,17.7,-11.88,-18.0,21.567,0.003,0.461,316.79531,1.0
0.4,-2.05,0.33,10.1,17.7,-12.15,-17.37,21.198,0.004,0.47,316.79374,1.0
0.5,-2.21,0.53,10.24,17.69,-12.45,-17.16,21.201,0.005,0.47,316.79244,1.0
0.6,-2.26,0.6,10.34,17.77,-12.6,-17.17,21.297,0.006,0.468,316.79104,1.0
0.7,-2.26,0.6,10.45,17.85,-12.71,-17.25,21.427,0.007,0.464,316.78998,1.0
0.8,-2.26,0.6,10.58,17.88,-12.84,-17.28,21.528,0.008,0.462,316.78828,1.0
0.9,-2.25,0.6,10.68,17.96,-12.93,-17.36,21.646,0.009,0.459,316.78676,1.0
1.0,-2.49,0.33,10.74,18.08,-13.23,-17.75,22.138,0.01,0.447,316.78526,1.0
1.1,-2.26,0.6,10.86,18.14,-13.12,-17.54,21.904,0.011,0.452,316.78418,1.0
1.2,-2.26,0.6,10.78,18.25,-13.04,-17.65,21.945,0.012,0.451,316.78309,1.0
1.3,-2.26,0.6,10.67,18.32,-12.93,-17.72,21.936,0.013,0.452,316.7815,1.0
1.4,-2.25,0.6,10.75,18.22,-13.0,-17.62,21.897,0.014,0.453,316.78013,1.0
1.5,-2.25,0.6,10.88,18.27,-13.13,-17.67,22.014,0.015,0.45,316.77872,1.0
1.6,-2.25,0.6,11.01,18.3,-13.26,-17.7,22.116,0.016,0.447,316.77716,1.0
1.7,-2.25,0.6,11.08,18.41,-13.33,-17.81,22.246,0.017,0.444,316.77562,1.0
1.8,-2.25,0.6,11.06,18.55,-13.31,-17.95,22.346,0.018,0.441,316.77439,1.0
1.9,-2.25,0.6,10.95,18.63,-13.2,-18.03,22.345,0.019,0.441,316.77302,1.0
2.0,-2.46,0.35,11.09,18.61,-13.55,-18.26,22.738,0.02,0.432,316.77188,1.0
2.1,-2.25,0.6,11.22,18.6,-13.47,-18.0,22.482,0.021,0.438,316.77034,1.0
2.2,-2.25,0.6,11.3,18.49,-13.55,-17.89,22.442,0.022,0.439,316.76887,1.0
2.3,-2.24,0.6,11.25,18.37,-13.49,-17.77,22.31,0.023,0.442,316.76754,1.0
2.4,-2.24,0.6,11.23,18.5,-13.47,-17.9,22.402,0.024,0.44,316.76633,1.0
2.5,-2.24,0.6,11.26,18.37,-13.5,-17.77,22.316,0.025,0.442,316.76521,1.0
2.6,-2.24,0.6,11.38,18.42,-13.62,-17.82,22.429,0.026,0.439,316.7642,1.0
2.7,-2.24,0.61,11.38,18.56,-13.62,-17.95,22.532,0.027,0.437,316.76292,1.0
2.8,-2.24,0.61,11.47,18.46,-13.71,-17.85,22.507,0.028,0.437,316.76141,1.0
2.9,-2.24,0.61,11.56,18.56,-13.8,-17.95,22.642,0.029,0.434,316.76031,1.0
3.0,-2.41,0.39,11.68,18.51,-14.09,-18.12,22.953,0.03,0.426,316.7591,1.0
3.1,-2.23,0.6,11.58,18.59,-13.81,-17.99,22.679,0.031,0.433,316.75787,1.0
3.2,-2.23,0.6,11.55,18.46,-13.78,-17.86,22.558,0.032,0.436,316.7566,1.0
3.3,-2.22,0.61,11.63,18.57,-13.85,-17.96,22.68,0.033,0.433,316.75509,1.0
3.4,-2.22,0.6,11.72,18.47,-13.94,-17.87,22.664,0.034,0.433,316.75354,1.0
3.5,-2.22,0.6,11.82,18.56,-14.04,-17.96,22.797,0.035,0.43,316.75189,1.0
3.6,-2.21,0.6,11.9,18.46,-14.11,-17.86,22.761,0.036,0.431,316.75062,1.0
3.7,-2.21,0.6,12.03,18.47,-14.24,-17.87,22.85,0.037,0.429,316.74948,1.0
3.8,-2.2,0.6,12.01,18.34,-14.21,-17.74,22.73,0.038,0.432,316.74787,1.0
3.9,-1.88,0.74,11.99,18.2,-13.87,-17.46,22.299,0.039,0.443,316.74676,1.0
4.0,-1.88,0.61,12.11,18.27,-13.99,-17.66,22.53,0.04,0.437,316.74535,1.0
4.1,-1.71,0.82,12.21,18.35,-13.92,-17.53,22.385,0.041,0.44,316.74414,1.0
4.2,-1.72,0.82,12.34,18.32,-14.06,-17.5,22.448,0.042,0.439,316.74269,1.0
4.3,-1.7,0.82,12.22,18.38,-13.92,-17.56,22.408,0.043,0.44,316.74143,1.0
4.4,-1.7,0.81,12.1,18.32,-13.8,-17.51,22.294,0.044,0.443,316.73983,1.0
4.5,-1.7,0.81,12.03,18.43,-13.73,-17.62,22.338,0.045,0.442,316.73815,1.0
4.6,-1.7,0.81,11.93,18.51,-13.63,-17.7,22.34,0.046,0.442,316.73665,1.0
4.7,-1.69,0.81,12.02,18.42,-13.71,-17.61,22.318,0.047,0.442,316.73494,1.0
4.8,-1.69,0.81,11.93,18.52,-13.62,-17.71,22.342,0.048,0.441,316.73369,1.0
4.9,-1.68,0.81,11.88,18.39,-13.56,-17.58,22.202,0.049,0.445,316.73222,1.0
5.0,-1.25,-2.75,11.75,18.41,-13.0,-21.16,24.834,0.05,0.379,316.73062,1.0
5.1,0.4,-0.18,11.87,18.47,-11.47,-18.65,21.895,0.051,0.453,316.72929,1.0
5.2,2.41,0.26,11.9,18.34,-9.49,-18.08,20.419,0.052,0.49,316.72781,1.0
5.3,3.4,0.24,11.76,18.33,-8.36,-18.09,19.928,0.053,0.502,316.72627,1.0
5.4,3.83,0.4,11.71,18.21,-7.88,-17.81,19.475,0.054,0.513,316.72476,1.0
5.5,3.83,0.4,11.6,18.29,-7.77,-17.89,19.504,0.055,0.512,316.72327,1.0
5.6,3.83,0.4,11.47,18.33,-7.64,-17.93,19.49,0.056,0.513,316.72207,1.0
5.7,3.83,0.4,11.58,18.25,-7.75,-17.85,19.46,0.057,0.514,316.72067,1.0
5.8,3.83,0.41,11.54,18.37,-7.71,-17.96,19.545,0.058,0.511,316.7195,1.0
5.9,3.82,0.41,11.43,18.31,-7.61,-17.9,19.451,0.059,0.514,316.71873,1.0
6.0,2.2,-0.21,11.35,18.2,-9.15,-18.41,20.558,0.06,0.486,316.71724,1.0
6.1,3.85,0.42,11.22,18.16,-7.37,-17.74,19.21,0.061,0.52,316.71588,1.0
6.2,3.87,0.42,11.1,18.1,-7.23,-17.68,19.101,0.062,0.522,316.71464,1.0
6.3,3.88,0.42,11.22,18.15,-7.34,-17.73,19.189,0.063,0.52,316.71381,1.0
6.4,3.88,0.41,11.1,18.21,-7.22,-17.8,19.209,0.064,0.52,316.71236,1.0
6.5,3.89,0.41,11.2,18.12,-7.31,-17.71,19.159,0.065,0.521,316.71124,1.0
6.6,3.89,0.41,11.33,18.07,-7.44,-17.66,19.163,0.066,0.521,316.7103,1.0
6.7,3.88,0.41,11.2,18.12,-7.32,-17.71,19.163,0.067,0.521,316.70946,1.0
6.8,3.88,0.41,11.11,18.02,-7.23,-17.61,19.036,0.068,0.524,316.70819,1.0
6.9,3.89,0.43,11.05,17.91,-7.16,-17.48,18.89,0.069,0.528,316.70683,1.0
7.0,1.97,-0.06,11.17,17.87,-9.2,-17.93,20.153,0.07,0.496,316.70541,1.0
7.1,3.08,0.31,11.14,17.74,-8.06,-17.43,19.203,0.071,0.52,316.70422,1.0
7.2,2.58,0.33,11.27,17.69,-8.69,-17.36,19.414,0.072,0.515,316.70254,1.0
7.3,2.95,0.25,11.32,17.82,-8.37,-17.57,19.462,0.073,0.513,316.701,1.0
7.4,3.36,0.37,11.22,17.91,-7.86,-17.54,19.221,0.074,0.519,316.69989,1.0
7.5,5.69,0.92,11.18,17.78,-5.49,-16.86,17.731,0.075,0.557,316.69818,1.0
7.6,6.88,1.3,11.06,17.74,-4.18,-16.44,16.963,0.076,0.576,316.69682,1.0
7.7,7.28,1.43,10.92,17.73,-3.64,-16.3,16.701,0.077,0.582,316.69507,1.0
7.8,7.66,1.55,10.82,17.81,-3.16,-16.26,16.564,0.078,0.586,316.69388,1.0
7.9,7.66,1.55,10.72,17.9,-3.06,-16.35,16.634,0.079,0.584,316.6924,1.0
8.0,5.5,0.84,10.67,18.03,-5.17,-17.19,17.951,0.08,0.551,316.69083,1.0
8.1,7.69,1.55,10.61,18.14,-2.92,-16.59,16.845,0.081,0.579,316.68941,1.0
8.2,7.69,1.55,10.48,18.17,-2.79,-16.62,16.853,0.082,0.579,316.6884,1.0
8.3,7.69,1.56,10.58,18.08,-2.89,-16.52,16.771,0.083,0.581,316.68724,1.0
