Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,-9.2,-12.0,,,9.96,17.65,19.16,29.65,35.302,0.0,0.883,0.543,0.84,
0.0,2,14.5,1.7,,,9.96,17.65,-4.54,15.95,16.584,0.0,0.415,-0.274,0.962,
0.0,3,-2.4,18.4,,,9.96,17.65,12.36,-0.75,12.383,0.0,0.31,0.998,-0.061,
0.0,4,-13.6,-2.0,,,9.96,17.65,23.56,19.65,30.679,0.0,0.767,0.768,0.641,
0.1,1,-9.1,-11.9,0.9,0.4,9.96,17.51,19.06,29.41,35.046,0.001,0.876,0.544,0.839,0.837766497461929
0.1,2,14.4,1.7,-0.4,-0.2,9.96,17.51,-4.44,15.81,16.422,0.001,0.411,-0.27,0.963,-0.1892617449664429
0.1,3,-2.4,18.4,0.3,0.0,9.96,17.51,12.36,-0.89,12.392,0.001,0.31,0.997,-0.072,0.997
0.1,4,-13.5,-2.1,0.6,-0.5,9.96,17.51,23.46,19.61,30.577,0.001,0.764,0.767,0.641,0.1788732394366197
0.2,1,-9.0,-11.9,0.6,0.6,9.87,17.61,18.87,29.51,35.027,0.002,0.876,0.539,0.842,0.9759717314487633
0.2,2,14.4,1.6,-0.4,-0.4,9.87,17.61,-4.53,16.01,16.639,0.002,0.416,-0.272,0.962,-0.48763250883392234
0.2,3,-2.4,18.4,0.3,0.0,9.87,17.61,12.27,-0.79,12.295,0.002,0.307,0.998,-0.064,0.998
0.2,4,-13.4,-2.1,0.7,-0.5,9.87,17.61,23.27,19.71,30.496,0.002,0.762,0.763,0.646,0.24546511627906978
0.3,1,-9.0,-11.8,0.5,0.5,9.97,17.7,18.97,29.5,35.073,0.003,0.877,0.541,0.841,0.9773691654879775
0.3,2,14.4,1.6,-0.4,-0.2,9.97,17.7,-4.43,16.1,16.698,0.003,0.417,-0.265,0.964,-0.19418344519015657
0.3,3,-2.3,18.4,0.2,-0.0,9.97,17.7,12.27,-0.7,12.29,0.003,0.307,0.998,-0.057,0.998
0.3,4,-13.3,-2.1,0.9,-0.2,9.97,17.7,23.27,19.8,30.554,0.003,0.764,0.762,0.648,0.6032537960954447
0.4,1,-8.9,-11.8,0.5,0.6,10.1,17.7,19.0,29.5,35.089,0.004,0.877,0.541,0.841,0.9924455825864275
0.4,2,14.3,1.6,-0.5,0.1,10.1,17.7,-4.2,16.1,16.639,0.004,0.416,-0.252,0.968,0.4368627450980392
0.4,3,-2.3,18.4,0.1,-0.0,10.1,17.7,12.4,-0.7,12.42,0.004,0.31,0.998,-0.056,0.998
0.4,4,-13.3,-2.2,0.7,-0.2,10.1,17.7,23.4,19.9,30.718,0.004,0.768,0.762,0.648,0.5546703296703296
0.5,1,-8.9,-11.7,0.6,0.7,10.24,17.69,19.14,29.39,35.073,0.005,0.877,0.546,0.838,0.9915401301518436
0.5,2,14.3,1.6,-0.5,-0.1,10.24,17.69,-4.06,16.09,16.594,0.005,0.415,-0.245,0.97,0.04999999999999999
0.5,3,-2.3,18.4,0.1,0.1,10.24,17.69,12.54,-0.71,12.56,0.005,0.314,0.998,-0.057,0.6673758865248228
0.5,4,-13.2,-2.2,0.7,-0.2,10.24,17.69,23.44,19.89,30.742,0.005,0.769,0.762,0.647,0.554945054945055
0.6,1,-8.8,-11.6,0.6,0.7,10.34,17.77,19.14,29.37,35.056,0.006,0.876,0.546,0.838,0.9915401301518436
0.6,2,14.2,1.6,-0.7,0.1,10.34,17.77,-3.86,16.17,16.624,0.006,0.416,-0.232,0.973,0.3673267326732673
0.6,3,-2.3,18.4,0.3,0.0,10.34,17.77,12.64,-0.63,12.656,0.006,0.316,0.999,-0.05,0.9989999999999999
0.6,4,-13.1,-2.2,0.7,-0.1,10.34,17.77,23.44,19.97,30.793,0.006,0.77,0.761,0.649,0.6616690240452616
0.7,1,-8.7,-11.6,0.6,0.5,10.45,17.85,19.15,29.45,35.129,0.007,0.878,0.545,0.838,0.9551856594110115
0.7,2,14.1,1.6,-0.7,0.2,10.45,17.85,-3.65,16.25,16.655,0.007,0.416,-0.219,0.976,0.4787087912087913
0.7,3,-2.3,18.4,0.1,0.0,10.45,17.85,12.75,-0.55,12.762,0.007,0.319,0.999,-0.043,0.999
0.7,4,-13.1,-2.2,0.7,-0.2,10.45,17.85,23.55,20.05,30.929,0.007,0.773,0.761,0.648,0.5537087912087911
0.8,1,-8.7,-11.5,0.6,0.7,10.58,17.88,19.28,29.38,35.141,0.008,0.879,0.549,0.836,0.9919739696312364
0.8,2,14.1,1.7,-0.6,0.1,10.58,17.88,-3.52,16.18,16.558,0.008,0.414,-0.213,0.977,0.37088815789473684
0.8,3,-2.2,18.4,0.3,0.0,10.58,17.88,12.78,-0.52,12.791,0.008,0.32,0.999,-0.041,0.9989999999999999
0.8,4,-13.0,-2.2,0.9,-0.1,10.58,17.88,23.58,20.08,30.971,0.008,0.774,0.761,0.648,0.6844370860927154
0.9,1,-8.6,-11.4,0.7,0.6,10.68,17.96,19.28,29.36,35.124,0.009,0.878,0.549,0.836,0.9608459869848155
0.9,2,14.0,1.7,-0.6,0.1,10.68,17.96,-3.32,16.26,16.595,0.009,0.415,-0.2,0.98,0.3585526315789474
0.9,3,-2.2,18.4,0.1,0.1,10.68,17.96,12.88,-0.44,12.888,0.009,0.322,0.999,-0.034,0.6843971631205674
0.9,4,-12.9,-2.2,0.7,-0.2,10.68,17.96,23.58,20.16,31.023,0.009,0.776,0.76,0.65,0.5521978021978021
1.0,1,-8.5,-11.4,0.7,0.5,10.74,18.08,19.24,29.48,35.203,0.01,0.88,0.547,0.837,0.9318604651162791
1.0,2,13.9,1.7,-0.6,-0.0,10.74,18.08,-3.16,16.38,16.682,0.01,0.417,-0.189,0.982,0.189
1.0,3,-2.2,18.4,0.1,-0.0,10.74,18.08,12.94,-0.32,12.944,0.01,0.324,1.0,-0.025,1.0
1.0,4,-12.8,-2.3,0.8,-0.2,10.74,18.08,23.54,20.38,31.136,0.01,0.778,0.756,0.655,0.5743030303030303
1.1,1,-8.5,-11.3,0.5,0.7,10.86,18.14,19.36,29.44,35.235,0.011,0.881,0.549,0.836,0.9996511627906975
1.1,2,13.9,1.7,-0.6,-0.0,10.86,18.14,-3.04,16.44,16.719,0.011,0.418,-0.182,0.983,0.182
1.1,3,-2.2,18.4,0.1,0.1,10.86,18.14,13.06,-0.26,13.063,0.011,0.327,1.0,-0.02,0.6950354609929079
1.1,4,-12.7,-2.3,0.8,0.0,10.86,18.14,23.56,20.44,31.191,0.011,0.78,0.755,0.655,0.7550000000000001
1.2,1,-8.4,-11.3,0.7,0.5,10.78,18.25,19.18,29.55,35.229,0.012,0.881,0.544,0.839,0.9305813953488372
1.2,2,13.8,1.7,-0.6,-0.0,10.78,18.25,-3.02,16.55,16.823,0.012,0.421,-0.18,0.984,0.18
1.2,3,-2.2,18.4,0.2,0.2,10.78,18.25,12.98,-0.15,12.981,0.012,0.325,1.0,-0.012,0.6982332155477032
1.2,4,-12.6,-2.3,0.8,-0.2,10.78,18.25,23.38,20.55,31.128,0.012,0.778,0.751,0.66,0.5682424242424242
1.3,1,-8.4,-11.2,0.7,0.6,10.67,18.32,19.07,29.52,35.144,0.013,0.879,0.543,0.84,0.9588937093275488
1.3,2,13.8,1.7,-0.6,0.1,10.67,18.32,-3.13,16.62,16.912,0.013,0.423,-0.185,0.983,0.34424342105263156
1.3,3,-2.2,18.4,0.3,0.1,10.67,18.32,12.87,-0.08,12.87,0.013,0.322,1.0,-0.006,0.9474683544303797
1.3,4,-12.6,-2.3,0.8,0.0,10.67,18.32,23.27,20.62,31.091,0.013,0.777,0.748,0.663,0.748
1.4,1,-8.3,-11.2,0.7,0.6,10.75,18.22,19.05,29.42,35.049,0.014,0.876,0.544,0.839,0.9590021691973969
1.4,2,13.7,1.7,-0.7,0.2,10.75,18.22,-2.95,16.52,16.781,0.014,0.42,-0.176,0.984,0.4395604395604396
1.4,3,-2.1,18.4,0.2,-0.0,10.75,18.22,12.85,-0.18,12.851,0.014,0.321,1.0,-0.014,1.0
1.4,4,-12.5,-2.3,0.8,0.0,10.75,18.22,23.25,20.52,31.01,0.014,0.775,0.75,0.662,0.7500000000000001
1.5,1,-8.2,-11.1,0.5,0.5,10.88,18.27,19.08,29.37,35.023,0.015,0.876,0.545,0.839,0.9787835926449787
1.5,2,13.6,1.7,-0.7,0.1,10.88,18.27,-2.72,16.57,16.792,0.015,0.42,-0.162,0.987,0.30000000000000004
1.5,3,-2.1,18.4,0.3,0.1,10.88,18.27,12.98,-0.13,12.981,0.015,0.325,1.0,-0.01,0.9462025316455696
1.5,4,-12.4,-2.3,0.8,-0.2,10.88,18.27,23.28,20.57,31.066,0.015,0.777,0.749,0.662,0.5658181818181819
1.6,1,-8.2,-11.1,0.5,0.6,11.01,18.3,19.21,29.4,35.12,0.016,0.878,0.547,0.837,0.9932138284250961
1.6,2,13.6,1.7,-0.7,-0.1,11.01,18.3,-2.59,16.6,16.801,0.016,0.42,-0.154,0.988,0.012729844413012722
1.6,3,-2.1,18.5,0.1,0.0,11.01,18.3,13.11,-0.2,13.112,0.016,0.328,1.0,-0.015,1.0
1.6,4,-12.3,-2.3,0.8,-0.2,11.01,18.3,23.31,20.6,31.108,0.016,0.778,0.749,0.662,0.5658181818181819
1.7,1,-8.1,-11.0,0.7,0.6,11.08,18.41,19.18,29.41,35.112,0.017,0.878,0.546,0.838,0.959869848156182
1.7,2,13.5,1.7,-0.8,-0.1,11.08,18.41,-2.42,16.71,16.884,0.017,0.422,-0.143,0.99,0.019106699751861037
1.7,3,-2.1,18.4,0.2,-0.0,11.08,18.41,13.18,0.01,13.18,0.017,0.33,1.0,0.001,1.0
1.7,4,-12.2,-2.3,0.9,-0.2,11.08,18.41,23.28,20.71,31.159,0.017,0.779,0.747,0.665,0.5849240780911062
1.8,1,-8.1,-10.9,0.7,0.6,11.06,18.55,19.16,29.45,35.134,0.018,0.878,0.545,0.838,0.959110629067245
1.8,2,13.4,1.7,-0.9,0.0,11.06,18.55,-2.34,16.85,17.012,0.018,0.425,-0.138,0.99,0.138
1.8,3,-2.1,18.5,0.3,0.0,11.06,18.55,13.16,0.05,13.16,0.018,0.329,1.0,0.004,1.0
1.8,4,-12.2,-2.3,0.8,0.0,11.06,18.55,23.26,20.85,31.237,0.018,0.781,0.745,0.667,0.7449999999999999
1.9,1,-8.0,-10.9,0.5,0.6,10.95,18.63,18.95,29.53,35.087,0.019,0.877,0.54,0.842,0.992573623559539
1.9,2,13.3,1.7,-0.8,-0.1,10.95,18.63,-2.35,16.93,17.092,0.019,0.427,-0.137,0.991,0.013027295285359812
1.9,3,-2.0,18.5,0.2,0.2,10.95,18.63,12.95,0.13,12.951,0.019,0.324,1.0,0.01,0.7137809187279153
1.9,4,-12.1,-2.3,0.8,-0.0,10.95,18.63,23.05,20.93,31.135,0.019,0.778,0.74,0.672,0.7399999999999999
2.0,1,-8.0,-10.8,0.5,0.5,11.09,18.61,19.09,29.41,35.062,0.02,0.877,0.544,0.839,0.9780763790664782
2.0,2,13.2,1.7,-0.8,0.1,11.09,18.61,-2.11,16.91,17.041,0.02,0.426,-0.124,0.992,0.24615384615384617
2.0,3,-2.0,18.5,0.2,0.2,11.09,18.61,13.09,0.11,13.09,0.02,0.327,1.0,0.008,0.7123674911660778
