Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,seeker,17.841241161527712,47520,100.0,-0.3,3.7,0.0,,,,-0.3,3.7,0.0,1,,,,
0.0,2,seeker,17.841241161527712,47520,100.0,9.2,21.5,0.0,,,,9.2,21.5,0.0,2,,,,
0.0,3,explorer,17.841241161527712,47520,100.0,-11.8,21.6,0.0,,,,-11.8,21.6,0.0,3,,,,
0.0,4,explorer,17.841241161527712,47520,100.0,-6.7,-9.8,0.0,,,,-6.7,-9.8,0.0,4,,,,
0.0,5,explorer,17.841241161527712,47520,100.0,-2.4,-0.1,0.0,,,,-2.4,-0.1,0.0,5,,,,
0.0,6,explorer,17.841241161527712,47520,100.0,3.3,5.5,0.0,,,,3.3,5.5,0.0,6,,,,
0.0,7,explorer,17.841241161527712,47520,100.0,12.9,20.9,0.0,,,,12.9,20.9,0.0,7,,,,
0.0,8,explorer,17.841241161527712,47520,100.0,-15.6,15.7,0.0,,,,-15.6,15.7,0.0,8,,,,
0.0,9,explorer,17.841241161527712,47520,100.0,3.7,-0.5,0.0,,,,3.7,-0.5,0.0,9,,,,
0.0,10,explorer,17.841241161527712,47520,100.0,-5.4,-19.1,0.0,,,,-5.4,-19.1,0.0,10,,,,
0.0,Target,,,,,12.78,1.53,0.0,-2.66,0.23,,,,,,,,,
0.1,1,seeker,17.841241161527712,47519.36,100.0,-0.3,3.8,0.0,0.4,0.7,0.8,-0.3,3.8,0.0,1,4,0,4,0
0.1,2,seeker,17.841241161527712,47519.85,100.0,9.2,21.5,0.0,-0.2,0.4,0.4,9.2,21.5,0.0,2,2,0,2,0
0.1,3,explorer,17.841241161527712,47461.11,99.88,-11.5,21.7,0.0,3.5,1.0,3.6,-11.5,21.7,0.0,3,1,0,1,0
0.1,4,explorer,17.841241161527712,47504.59,99.97,-6.5,-9.7,0.0,2.3,0.3,2.3,-6.5,-9.7,0.0,4,4,1,3,0
0.1,5,explorer,17.841241161527712,47508.26,99.98,-2.6,-0.1,0.0,-1.9,0.8,2.1,-2.6,-0.1,0.0,5,4,1,3,0
0.1,6,explorer,17.841241161527712,47423.87,99.8,3.6,5.6,0.0,4.1,1.2,4.3,3.6,5.6,0.0,6,4,2,2,0
0.1,7,explorer,17.841241161527712,47518.97,100.0,12.9,20.9,0.0,0.1,-0.9,0.9,12.9,20.9,0.0,7,1,1,0,0
0.1,8,explorer,17.841241161527712,47490.11,99.94,-15.9,15.7,0.0,-2.9,-0.2,2.9,-15.9,15.7,0.0,8,1,0,1,0
0.1,9,explorer,17.841241161527712,47422.5,99.79,3.8,-0.9,0.0,1.3,-4.0,4.2,3.8,-0.9,0.0,9,4,1,3,0
0.1,10,explorer,17.841241161527712,47502.28,99.96,-5.2,-19.1,0.0,2.4,-0.1,2.4,-5.2,-19.1,0.0,10,1,0,1,0
0.1,Target,,,,,12.98,0.97,0.117,2.3,-6.65,,,,,,,,,
0.2,1,seeker,17.841241161527712,47518.73,100.0,-0.3,3.8,0.0,0.3,0.7,0.8,-0.3,3.8,0.0,1,4,0,4,0
0.2,2,seeker,17.841241161527712,47519.77,100.0,9.2,21.5,0.0,0.1,0.3,0.3,9.2,21.5,0.0,2,2,0,2,0
0.2,3,explorer,17.841241161527712,47401.23,99.75,-11.4,22.0,0.0,-0.3,3.6,3.6,-11.4,22.0,0.0,3,1,0,1,0
0.2,4,explorer,17.841241161527712,47484.58,99.93,-6.7,-9.8,0.0,-2.1,-1.4,2.5,-6.7,-9.8,0.0,4,4,1,3,0
0.2,5,explorer,17.841241161527712,47399.38,99.75,-2.8,-0.4,0.0,-2.1,-3.9,4.4,-2.8,-0.4,0.0,5,4,1,3,0
0.2,6,explorer,17.841241161527712,47339.45,99.62,4.0,5.7,0.0,4.0,0.7,4.1,4.0,5.7,0.0,6,4,2,2,0
0.2,7,explorer,17.841241161527712,47495.69,99.95,13.0,21.0,0.0,1.9,1.9,2.7,13.0,21.0,0.0,7,1,1,0,0
0.2,8,explorer,17.841241161527712,47459.91,99.87,-15.9,15.4,0.0,0.8,-2.8,2.9,-15.9,15.4,0.0,8,1,0,1,0
0.2,9,explorer,17.841241161527712,47402.73,99.75,4.1,-0.9,0.0,2.4,0.5,2.5,4.1,-0.9,0.0,9,4,1,3,0
0.2,10,explorer,17.841241161527712,47485.42,99.93,-5.0,-19.1,0.0,2.3,0.6,2.4,-5.0,-19.1,0.0,10,1,0,1,0
0.2,Target,,,,,13.2,1.02,0.261,2.67,0.66,,,,,,,,,
0.3,1,seeker,17.841241161527712,47518.23,100.0,-0.3,3.9,0.0,-0.3,0.6,0.7,-0.3,3.9,0.0,1,4,0,4,0
0.3,2,seeker,17.841241161527712,47519.11,100.0,9.2,21.6,0.0,-0.3,0.7,0.8,9.2,21.6,0.0,2,2,0,2,0
0.3,3,explorer,17.841241161527712,47395.62,99.74,-11.5,22.2,0.0,-0.9,1.4,1.7,-11.5,22.2,0.0,3,1,0,1,0
0.3,4,explorer,17.841241161527712,47468.14,99.89,-6.5,-10.0,0.0,2.1,-1.0,2.3,-6.5,-10.0,0.0,4,4,1,3,0
0.3,5,explorer,17.841241161527712,47388.93,99.72,-3.0,-0.4,0.0,-1.9,0.7,2.0,-3.0,-0.4,0.0,5,4,1,3,0
0.3,6,explorer,17.841241161527712,47338.74,99.62,4.1,5.6,0.0,0.5,-0.6,0.8,4.1,5.6,0.0,6,5,2,3,0
0.3,7,explorer,17.841241161527712,47399.56,99.75,13.4,21.2,0.0,3.9,1.7,4.3,13.4,21.2,0.0,7,2,1,1,0
0.3,8,explorer,17.841241161527712,47319.65,99.58,-16.1,15.1,0.0,-3.4,-3.4,4.8,-16.1,15.1,0.0,8,1,0,1,0
0.3,9,explorer,17.841241161527712,47276.8,99.49,4.3,-1.2,0.0,2.1,-4.1,4.6,4.3,-1.2,0.0,9,4,1,3,0
0.3,10,explorer,17.841241161527712,47467.26,99.89,-5.1,-19.2,0.0,-2.1,-1.2,2.4,-5.1,-19.2,0.0,10,1,0,1,0
0.3,Target,,,,,12.93,0.56,0.374,-3.18,-5.46,,,,,,,,,
0.4,1,seeker,17.841241161527712,47517.8,100.0,-0.3,4.0,0.0,-0.3,0.6,0.7,-0.3,4.0,0.0,1,4,0,4,0
0.4,2,seeker,17.841241161527712,47519.05,100.0,9.2,21.6,0.0,0.1,0.3,0.3,9.2,21.6,0.0,2,2,0,2,0
0.4,3,explorer,17.841241161527712,47390.41,99.73,-11.6,22.3,0.0,-0.9,1.3,1.6,-11.6,22.3,0.0,3,1,0,1,0
0.4,4,explorer,17.841241161527712,47453.13,99.86,-6.3,-9.9,0.0,1.9,1.2,2.2,-6.3,-9.9,0.0,4,4,1,3,0
0.4,5,explorer,17.841241161527712,47274.04,99.48,-3.2,-0.7,0.0,-2.0,-4.0,4.5,-3.2,-0.7,0.0,5,4,1,3,0
0.4,6,explorer,17.841241161527712,47336.36,99.61,4.1,5.7,0.0,-0.4,1.2,1.3,4.1,5.7,0.0,6,4,2,2,0
0.4,7,explorer,17.841241161527712,47389.86,99.73,13.5,21.0,0.0,0.7,-1.8,1.9,13.5,21.0,0.0,7,1,1,0,0
0.4,8,explorer,17.841241161527712,47204.77,99.34,-16.5,14.8,0.0,-3.7,-2.5,4.5,-16.5,14.8,0.0,8,1,0,1,0
0.4,9,explorer,17.841241161527712,47273.08,99.48,4.4,-1.3,0.0,1.3,0.6,1.4,4.4,-1.3,0.0,9,4,1,3,0
0.4,10,explorer,17.841241161527712,47449.75,99.85,-5.0,-19.2,0.0,2.4,0.1,2.4,-5.0,-19.2,0.0,10,1,0,1,0
0.4,Target,,,,,13.07,-0.03,0.34,1.58,-6.88,,,,,,,,,
0.5,1,seeker,17.841241161527712,47517.24,99.99,-0.4,4.0,0.0,-0.3,0.7,0.8,-0.4,4.0,0.0,1,4,0,4,0
