Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2735.87,0.001,1.094
0.2,2749.21,0.001,1.1
0.3,2774.13,0.002,1.11
0.4,2774.13,0.003,1.11
0.5,2807.46,0.003,1.123
0.6,2774.13,0.004,1.11
0.7,2789.21,0.005,1.116
0.8,2789.21,0.005,1.116
0.9,2822.54,0.006,1.129
1.0,2829.68,0.007,1.132
1.1,2835.87,0.007,1.134
1.2,2824.29,0.008,1.13
1.3,2824.29,0.009,1.13
1.4,2797.14,0.009,1.119
1.5,2797.14,0.01,1.119
1.6,2797.14,0.011,1.119
1.7,2782.06,0.011,1.113
1.8,2738.73,0.012,1.095
1.9,2737.62,0.013,1.095
2.0,2715.09,0.013,1.086
2.1,2683.98,0.014,1.074
2.2,2675.4,0.015,1.07
2.3,2625.87,0.015,1.05
2.4,2825.87,0.016,1.13
2.5,3009.54,0.017,1.204
2.6,2932.87,0.017,1.173
2.7,2910.19,0.018,1.164
2.8,2905.74,0.019,1.162
2.9,2888.74,0.019,1.155
3.0,2871.43,0.02,1.149
3.1,2859.84,0.021,1.144
3.2,2772.88,0.021,1.109
3.3,2748.1,0.022,1.099
3.4,2348.1,0.023,0.939
3.5,2318.57,0.023,0.927
3.6,2298.87,0.024,0.92
3.7,2234.77,0.025,0.894
3.8,2203.67,0.025,0.881
3.9,2192.66,0.026,0.877
4.0,2145.92,0.027,0.858
4.1,2109.53,0.027,0.844
4.2,2100.3,0.028,0.84
4.3,2089.66,0.029,0.836
4.4,2070.21,0.029,0.828
4.5,2062.05,0.03,0.825
4.6,2047.38,0.031,0.819
4.7,2045.46,0.031,0.818
4.8,2035.21,0.032,0.814
4.9,2030.98,0.033,0.812
5.0,2048.96,0.033,0.82
5.1,2045.66,0.034,0.818
5.2,2046.04,0.035,0.818
5.3,1774.37,0.035,0.71
5.4,1772.19,0.036,0.709
5.5,1765.33,0.037,0.706
5.6,1763.14,0.037,0.705
5.7,1775.33,0.038,0.71
5.8,1777.0,0.039,0.711
5.9,1771.05,0.039,0.708
6.0,1777.94,0.04,0.711
6.1,1757.36,0.041,0.703
6.2,1755.16,0.041,0.702
6.3,1764.21,0.042,0.706
6.4,1799.85,0.043,0.72
6.5,1840.23,0.043,0.736
6.6,1729.57,0.044,0.692
6.7,1729.57,0.045,0.692
6.8,1749.42,0.045,0.7
6.9,1728.03,0.046,0.691
7.0,1732.47,0.047,0.693
7.1,1732.47,0.047,0.693
7.2,1730.44,0.048,0.692
7.3,1739.02,0.049,0.696
7.4,1737.12,0.049,0.695
7.5,1739.32,0.05,0.696
7.6,1782.83,0.051,0.713
7.7,1788.13,0.051,0.715
7.8,1784.25,0.052,0.714
7.9,1783.43,0.053,0.713
8.0,1821.18,0.053,0.728
8.1,1817.68,0.054,0.727
8.2,1817.68,0.055,0.727
8.3,1796.73,0.055,0.719
