Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.277,0.0,0.0,-24.9,14.0,-24.9,-1.7,31.4,0.0
0.1,0.277,45.14,0.001,-24.8,14.1,-24.9,-1.6,31.6,1.428
0.2,0.277,45.14,0.001,-24.8,14.2,-24.8,-1.6,31.6,1.428
0.3,0.277,45.14,0.002,-24.8,14.1,-24.8,-1.5,31.2,1.447
0.4,0.277,45.14,0.003,-24.8,14.2,-24.8,-1.4,31.2,1.447
0.5,0.277,45.14,0.003,-24.8,14.1,-24.9,-1.4,31.2,1.447
0.6,0.277,45.14,0.004,-24.8,14.1,-24.9,-1.5,31.4,1.438
0.7,0.277,45.14,0.005,-24.8,14.2,-24.9,-1.5,31.6,1.428
0.8,0.276,45.14,0.005,-24.8,14.3,-24.9,-1.4,31.6,1.428
0.9,0.276,45.14,0.006,-24.8,14.2,-24.9,-1.3,31.2,1.447
1.0,0.274,45.14,0.007,-24.8,14.2,-24.8,-1.3,31.0,1.456
1.1,0.272,45.14,0.007,-24.8,14.1,-24.9,-1.4,31.2,1.447
1.2,0.269,45.14,0.008,-24.9,14.2,-24.9,-1.4,31.2,1.447
1.3,0.264,45.14,0.009,-24.8,14.2,-24.9,-1.3,31.2,1.447
1.4,0.26,45.14,0.009,-24.7,14.1,-24.9,-1.3,31.2,1.447
1.5,0.254,45.14,0.01,-24.7,14.0,-24.9,-1.3,31.0,1.456
1.6,0.248,45.14,0.011,-24.7,13.9,-24.9,-1.3,30.8,1.466
1.7,0.241,45.14,0.011,-24.8,13.9,-24.9,-1.4,30.8,1.466
1.8,0.233,45.14,0.012,-24.8,13.8,-24.9,-1.5,30.8,1.466
1.9,0.226,45.14,0.013,-24.8,13.8,-24.9,-1.5,30.8,1.466
2.0,0.218,45.14,0.013,-24.8,13.9,-24.9,-1.5,31.0,1.456
2.1,0.21,45.14,0.014,-24.9,14.0,-24.9,-1.6,31.2,1.447
2.2,0.202,45.14,0.015,-24.9,13.9,-24.9,-1.5,30.8,1.466
2.3,0.193,45.14,0.015,-24.9,14.0,-24.9,-1.5,31.0,1.456
2.4,0.184,45.14,0.016,-24.9,14.1,-24.9,-1.4,31.0,1.456
2.5,0.174,45.14,0.017,-24.9,14.0,-24.9,-1.3,30.6,1.475
2.6,0.164,45.14,0.017,-24.9,13.9,-25.0,-1.2,30.4,1.485
2.7,0.156,45.14,0.018,-24.9,14.0,-25.0,-1.2,30.6,1.475
2.8,0.146,45.14,0.019,-24.9,13.9,-24.9,-1.3,30.4,1.485
2.9,0.137,45.14,0.019,-24.8,14.0,-24.9,-1.4,31.0,1.456
3.0,0.128,45.14,0.02,-24.8,13.9,-24.9,-1.5,31.0,1.456
3.1,0.118,45.14,0.021,-24.7,13.8,-24.9,-1.4,30.8,1.466
3.2,0.109,45.14,0.021,-24.7,13.9,-24.9,-1.5,31.2,1.447
3.3,0.1,45.14,0.022,-24.7,13.8,-24.9,-1.6,31.2,1.447
3.4,0.093,45.14,0.023,-24.8,13.7,-24.9,-1.7,31.0,1.456
3.5,0.084,45.14,0.023,-24.8,13.7,-24.9,-1.6,30.8,1.466
3.6,0.075,45.14,0.024,-24.7,13.6,-24.9,-1.7,31.0,1.456
3.7,0.068,45.14,0.025,-24.7,13.5,-24.9,-1.8,31.0,1.456
3.8,0.062,45.14,0.025,-24.8,13.6,-24.9,-1.7,30.8,1.466
