Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,-1.03,3.4,-19.55,7.27,18.52,-3.87,18.92,0.0,0.622,660.0,1.0
0.1,-1.04,3.39,-19.35,7.85,18.31,-4.46,18.845,0.001,0.623,659.8722,1.0
0.2,-1.04,3.4,-19.13,8.41,18.09,-5.01,18.771,0.001,0.625,659.78181,1.0
0.3,-0.91,3.69,-18.76,8.88,17.85,-5.19,18.589,0.002,0.628,659.65585,0.999
0.4,-1.33,2.98,-18.45,9.4,17.12,-6.42,18.284,0.003,0.634,659.50061,0.999
0.5,-1.16,3.81,-18.7,9.56,17.54,-5.75,18.458,0.003,0.631,659.38627,0.999
0.6,-1.11,3.73,-18.94,9.86,17.83,-6.13,18.854,0.004,0.623,659.25925,0.999
0.7,-1.48,4.76,-19.19,10.04,17.71,-5.28,18.48,0.005,0.63,659.11752,0.999
0.8,-1.92,5.39,-19.03,10.62,17.11,-5.23,17.891,0.005,0.642,658.94864,0.998
0.9,-2.23,5.03,-18.9,10.46,16.67,-5.43,17.532,0.006,0.649,658.78313,0.998
1.0,-1.06,3.54,-19.07,10.89,18.01,-7.35,19.452,0.007,0.611,658.61501,0.998
1.1,-0.95,3.54,-19.28,11.26,18.33,-7.72,19.889,0.007,0.602,658.42685,0.998
1.2,-1.39,3.33,-18.79,11.48,17.4,-8.15,19.214,0.008,0.616,658.21742,0.997
1.3,-1.68,2.98,-18.93,11.44,17.25,-8.46,19.213,0.009,0.616,658.05389,0.997
1.4,-2.73,3.17,-18.84,11.28,16.11,-8.11,18.036,0.009,0.639,657.89343,0.997
1.5,-3.07,3.94,-18.83,11.83,15.76,-7.89,17.625,0.01,0.648,657.66005,0.996
1.6,-5.5,3.68,-18.51,12.35,13.01,-8.67,15.634,0.011,0.687,657.42146,0.996
1.7,-7.1,3.46,-18.55,12.23,11.45,-8.77,14.423,0.011,0.712,657.15182,0.996
1.8,-8.65,3.61,-18.54,12.09,9.89,-8.48,13.028,0.012,0.739,656.9254,0.995
1.9,-9.63,3.5,-18.77,12.31,9.14,-8.81,12.695,0.013,0.746,656.68537,0.995
2.0,-1.67,3.64,-18.95,12.7,17.28,-9.06,19.511,0.013,0.61,656.42227,0.995
2.1,-3.24,4.22,-19.1,13.12,15.86,-8.9,18.187,0.014,0.636,656.13746,0.994
2.2,-5.45,4.74,-18.65,13.51,13.2,-8.77,15.848,0.015,0.683,655.90221,0.994
2.3,-6.44,4.47,-18.87,13.65,12.43,-9.18,15.452,0.015,0.691,655.62295,0.993
2.4,-6.96,4.96,-19.03,13.66,12.07,-8.7,14.879,0.016,0.702,655.38672,0.993
2.5,-6.7,5.5,-19.06,14.18,12.36,-8.68,15.103,0.017,0.698,655.10575,0.993
2.6,-7.89,5.93,-18.89,14.74,11.0,-8.81,14.093,0.017,0.718,654.84154,0.992
2.7,-7.88,6.23,-18.98,15.2,11.1,-8.97,14.271,0.018,0.715,654.4743,0.992
2.8,-8.09,6.29,-18.56,15.64,10.47,-9.35,14.037,0.019,0.719,654.18703,0.991
2.9,-8.29,6.39,-18.6,16.12,10.31,-9.73,14.176,0.019,0.716,653.91693,0.991
3.0,-2.7,4.04,-18.57,16.65,15.87,-12.61,20.27,0.02,0.595,653.64708,0.99
3.1,-4.91,4.86,-18.04,16.82,13.13,-11.96,17.761,0.021,0.645,653.34036,0.99
3.2,-6.57,6.54,-18.06,16.69,11.49,-10.15,15.331,0.021,0.693,652.95794,0.989
3.3,-7.55,7.3,-18.25,16.76,10.7,-9.46,14.282,0.022,0.714,652.67101,0.989
3.4,-7.88,7.73,-17.72,16.9,9.84,-9.17,13.45,0.023,0.731,652.32367,0.988
3.5,-7.26,7.58,-17.8,16.81,10.54,-9.23,14.01,0.023,0.72,652.04751,0.988
3.6,-8.17,8.15,-17.93,16.78,9.76,-8.63,13.028,0.024,0.739,651.7035,0.987
3.7,-8.2,8.1,-17.44,16.8,9.24,-8.7,12.691,0.025,0.746,651.40025,0.987
3.8,-8.3,8.01,-16.96,16.77,8.66,-8.76,12.318,0.025,0.754,651.04479,0.986
3.9,-8.37,7.96,-17.03,16.67,8.66,-8.71,12.282,0.026,0.754,650.75399,0.986
4.0,-3.79,4.83,-16.99,16.5,13.2,-11.67,17.619,0.027,0.648,650.48333,0.986
4.1,-5.75,6.16,-16.59,16.4,10.84,-10.24,14.912,0.027,0.702,650.12495,0.985
4.2,-7.5,7.32,-16.24,16.25,8.74,-8.93,12.495,0.028,0.75,649.78818,0.985
4.3,-8.31,7.52,-15.81,16.17,7.5,-8.65,11.449,0.029,0.771,649.51189,0.984
4.4,-7.84,7.65,-15.4,16.61,7.56,-8.96,11.723,0.029,0.766,649.11079,0.984
4.5,-7.25,7.25,-15.54,16.61,8.29,-9.36,12.503,0.03,0.75,648.83819,0.983
4.6,-8.06,7.75,-15.04,16.95,6.98,-9.2,11.548,0.031,0.769,648.46949,0.983
4.7,-8.04,7.76,-15.21,17.22,7.17,-9.46,11.87,0.031,0.763,648.10181,0.982
4.8,-8.09,7.76,-15.2,17.06,7.11,-9.3,11.706,0.032,0.766,647.77655,0.981
4.9,-8.17,7.75,-15.33,17.04,7.16,-9.29,11.729,0.033,0.765,647.42058,0.981
5.0,-4.58,5.52,-15.29,16.86,10.71,-11.34,15.598,0.033,0.688,647.12732,0.98
5.1,-6.06,6.7,-14.88,16.74,8.82,-10.04,13.364,0.034,0.733,646.85711,0.98
5.2,-7.08,6.92,-14.47,17.18,7.39,-10.26,12.644,0.035,0.747,646.55096,0.98
5.3,-7.86,7.0,-14.51,17.62,6.65,-10.62,12.53,0.035,0.749,646.14424,0.979
5.4,-8.3,7.8,-14.31,18.14,6.01,-10.34,11.96,0.036,0.761,645.80387,0.978
5.5,-7.89,7.44,-14.16,18.65,6.27,-11.21,12.844,0.037,0.743,645.38483,0.978
5.6,-8.72,7.96,-13.76,19.1,5.04,-11.14,12.227,0.037,0.755,645.02745,0.977
5.7,-8.7,7.94,-13.26,19.04,4.56,-11.1,12.0,0.038,0.76,644.63593,0.977
5.8,-8.77,7.95,-12.72,19.04,3.95,-11.09,11.772,0.039,0.765,644.31291,0.976
