Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.009,52.26666666666655,7.839999999999982,15.679999999999964,0.2,10,5,10
