Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,seeker,7,47520,100.0,-12.5,6.5,-47.921,,,,-12.5,6.5,-198.648,1,,,,
0.0,2,seeker,7,47520,100.0,11.7,-4.2,-995.944,,,,11.7,-4.2,-154.623,2,,,,
0.0,3,seeker,7,47520,100.0,13.8,-6.7,-1204.225,,,,13.8,-6.7,-235.499,3,,,,
0.0,4,seeker,7,47520,100.0,2.4,0.7,-445.056,,,,2.4,0.7,-6.285,4,,,,
0.0,5,seeker,7,47520,100.0,-14.4,14.6,-2.287,,,,-14.4,14.6,-418.953,5,,,,
0.0,6,seeker,7,47520,100.0,2.5,-5.7,-650.624,,,,2.5,-5.7,-38.967,6,,,,
0.0,7,seeker,7,47520,100.0,-14.1,-14.8,-780.698,,,,-14.1,-14.8,-420.135,7,,,,
0.0,8,seeker,7,47520,100.0,0.4,-9.8,-753.664,,,,0.4,-9.8,-96.594,8,,,,
0.0,9,seeker,7,47520,100.0,-8.8,9.5,-47.737,,,,-8.8,9.5,-167.867,9,,,,
0.0,10,seeker,7,47520,100.0,-14.5,0.6,-155.733,,,,-14.5,0.6,-211.257,10,,,,
0.0,Target,,,,,-14.71,13.09,-387.599,-1.2,-0.59,,,,,,,,,
0.1,1,seeker,7,47519.09,100.0,-12.4,6.6,-46.509,0.6,0.6,0.8,-8.8,9.5,-47.737,9,2,2,0,0
0.1,2,seeker,7,47519.98,100.0,11.7,-4.1,-987.109,-0.1,0.2,0.2,11.7,-4.1,-154.623,2,1,1,0,0
0.1,3,seeker,7,47519.09,100.0,13.8,-6.6,-1190.177,-0.5,0.7,0.9,11.7,-4.2,-154.623,2,1,1,0,0
0.1,4,seeker,7,47519.99,100.0,2.4,0.8,-439.311,-0.1,0.2,0.2,2.4,0.8,-6.285,4,1,1,0,0
0.1,5,seeker,7,47520.0,100.0,-14.4,14.6,-2.303,0.1,0.0,0.1,-14.4,14.6,-2.287,5,0,0,0,0
0.1,6,seeker,7,47518.87,100.0,2.5,-5.6,-641.632,-0.0,0.9,0.9,2.4,0.7,-6.285,4,2,2,0,0
0.1,7,seeker,7,47520.0,100.0,-14.1,-14.8,-778.969,-0.1,0.1,0.1,-14.1,-14.8,-420.135,7,0,0,0,0
0.1,8,seeker,7,47518.9,100.0,0.5,-9.7,-746.316,0.5,0.8,0.9,2.5,-5.7,-38.967,6,1,1,0,0
0.1,9,seeker,7,47520.0,100.0,-8.8,9.5,-46.035,0.1,0.1,0.1,-8.8,9.5,-47.737,9,1,1,0,0
0.1,10,seeker,7,47518.97,100.0,-14.5,0.7,-152.926,0.2,0.9,0.9,-12.5,6.5,-47.921,1,1,1,0,0
0.1,Target,,,,,-14.57,13.07,-0.018,1.31,-0.22,,,,,,,,,
