Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,seeker,25.2313252202016,47520,100.0,-19.1,23.3,0.0,,,,-19.1,23.3,0.0,1,,,,
0.0,2,seeker,25.2313252202016,47520,100.0,22.0,18.6,0.0,,,,22.0,18.6,0.0,2,,,,
0.0,3,seeker,25.2313252202016,47520,100.0,-15.4,-24.8,0.0,,,,-15.4,-24.8,0.0,3,,,,
0.0,4,seeker,25.2313252202016,47520,100.0,19.8,0.2,0.0,,,,19.8,0.2,0.0,4,,,,
0.0,5,seeker,25.2313252202016,47520,100.0,-0.6,-13.1,0.0,,,,-0.6,-13.1,0.0,5,,,,
0.0,Target,,,,,23.33,0.23,0.0,-4.21,-3.21,,,,,,,,,
0.1,1,seeker,25.2313252202016,47519.95,100.0,-19.1,23.3,0.0,0.1,0.3,0.3,-19.1,23.3,0.0,1,0,0,0,0
0.1,2,seeker,25.2313252202016,47519.93,100.0,22.0,18.6,0.0,0.1,0.3,0.3,22.0,18.6,0.0,2,1,1,0,0
0.1,3,seeker,25.2313252202016,47518.72,100.0,-15.4,-24.8,0.0,-0.8,-0.6,1.0,-15.4,-24.8,0.0,3,1,1,0,0
0.1,4,seeker,25.2313252202016,47519.26,100.0,19.8,0.1,0.0,0.6,-0.5,0.8,19.8,0.1,0.0,4,2,2,0,0
0.1,5,seeker,25.2313252202016,47518.72,100.0,-0.7,-13.1,0.0,-1.0,-0.2,1.0,-0.7,-13.1,0.0,5,2,2,0,0
0.1,Target,,,,,23.56,-0.3,0.078,2.68,-6.22,,,,,,,,,
0.2,1,seeker,25.2313252202016,47519.9,100.0,-19.1,23.3,0.0,-0.1,-0.3,0.3,-19.1,23.3,0.0,1,0,0,0,0
0.2,2,seeker,25.2313252202016,47518.9,100.0,22.0,18.7,0.0,0.4,0.8,0.9,22.0,18.7,0.0,2,1,1,0,0
0.2,3,seeker,25.2313252202016,47518.63,100.0,-15.4,-24.9,0.0,-0.2,-0.4,0.4,-15.4,-24.9,0.0,3,1,1,0,0
0.2,4,seeker,25.2313252202016,47518.88,100.0,19.9,0.1,0.0,0.6,0.2,0.6,19.9,0.1,0.0,4,2,2,0,0
0.2,5,seeker,25.2313252202016,47518.66,100.0,-0.7,-13.1,0.0,-0.3,-0.2,0.4,-0.7,-13.1,0.0,5,2,2,0,0
0.2,Target,,,,,23.91,-0.61,0.163,4.18,-3.61,,,,,,,,,
0.3,1,seeker,25.2313252202016,47519.84,100.0,-19.1,23.3,0.0,0.2,-0.2,0.3,-19.1,23.3,0.0,1,0,0,0,0
0.3,2,seeker,25.2313252202016,47517.62,99.99,22.1,18.8,0.0,0.2,1.0,1.0,22.1,18.8,0.0,2,1,1,0,0
0.3,3,seeker,25.2313252202016,47517.42,99.99,-15.5,-24.9,0.0,-0.9,-0.5,1.0,-15.5,-24.9,0.0,3,1,1,0,0
0.3,4,seeker,25.2313252202016,47518.43,100.0,19.9,0.2,0.01,0.7,0.1,0.7,19.9,0.2,0.0,4,2,2,0,0
0.3,5,seeker,25.2313252202016,47518.6,100.0,-0.8,-13.1,0.0,-0.3,-0.2,0.4,-0.8,-13.1,0.0,5,2,2,0,0
0.3,Target,,,,,23.66,-1.12,0.229,-2.97,-6.01,,,,,,,,,
0.4,1,seeker,25.2313252202016,47519.79,100.0,-19.1,23.3,0.0,0.2,-0.2,0.3,-19.1,23.3,0.0,1,0,0,0,0
0.4,2,seeker,25.2313252202016,47500.76,99.96,22.0,18.6,0.0,-0.4,-2.3,2.3,19.9,0.2,0.01,4,1,1,0,0
0.4,3,seeker,25.2313252202016,47517.1,99.99,-15.6,-24.9,0.0,-0.6,-0.1,0.6,-15.6,-24.9,0.0,3,1,1,0,0
0.4,4,seeker,25.2313252202016,47517.7,100.0,20.0,0.1,0.052,0.6,-0.5,0.8,20.0,0.1,0.01,4,2,2,0,0
0.4,5,seeker,25.2313252202016,47484.81,99.93,-0.5,-13.0,0.0,2.6,1.5,3.0,19.9,0.2,0.01,4,2,2,0,0
0.4,Target,,,,,23.99,-1.47,0.3,3.94,-4.19,,,,,,,,,
0.5,1,seeker,25.2313252202016,47519.74,100.0,-19.0,23.3,0.0,0.3,0.2,0.4,-19.0,23.3,0.0,1,0,0,0,0
0.5,2,seeker,25.2313252202016,47475.31,99.91,22.0,18.3,0.0,-0.6,-2.6,2.7,20.0,0.1,0.052,4,1,1,0,0
0.5,3,seeker,25.2313252202016,47513.22,99.99,-15.5,-24.8,0.0,1.0,1.1,1.5,19.9,0.2,0.01,4,1,1,0,0
0.5,4,seeker,25.2313252202016,47516.96,99.99,20.1,0.1,0.118,0.6,-0.5,0.8,20.1,0.1,0.052,4,2,2,0,0
0.5,5,seeker,25.2313252202016,47452.36,99.86,-0.3,-12.8,0.0,2.6,1.4,3.0,20.0,0.1,0.052,4,2,2,0,0
