Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,1.68,-1.76,16.29,-22.0,-14.61,20.24,24.962,0.0,0.501,330.0,1.0
0.1,1.68,-1.78,15.82,-21.91,-14.14,20.13,24.6,0.001,0.508,329.98862,1.0
0.2,1.68,-1.76,15.35,-22.3,-13.67,20.54,24.673,0.001,0.507,329.97671,1.0
0.3,1.68,-1.76,15.35,-22.74,-13.67,20.98,25.041,0.002,0.499,329.96408,1.0
0.4,1.66,-1.76,15.08,-23.23,-13.42,21.47,25.319,0.003,0.494,329.95366,1.0
0.5,2.0,-2.92,14.64,-23.08,-12.64,20.16,23.795,0.003,0.524,329.92196,1.0
0.6,2.23,-4.04,14.21,-22.93,-11.98,18.89,22.369,0.004,0.553,329.88722,1.0
0.7,3.96,-5.36,13.81,-22.75,-9.85,17.39,19.986,0.005,0.6,329.83498,0.999
0.8,5.42,-6.48,13.94,-23.02,-8.52,16.54,18.605,0.005,0.628,329.78034,0.999
0.9,6.94,-5.33,13.88,-22.82,-6.94,17.49,18.817,0.006,0.624,329.72329,0.999
1.0,7.22,-4.18,13.83,-23.27,-6.61,19.09,20.202,0.007,0.596,329.65343,0.999
1.1,8.12,-4.82,13.27,-23.32,-5.15,18.5,19.203,0.007,0.616,329.57256,0.999
1.2,8.13,-4.85,12.74,-23.63,-4.61,18.78,19.338,0.008,0.613,329.49986,0.998
1.3,9.28,-6.33,12.18,-23.64,-2.9,17.31,17.551,0.009,0.649,329.4289,0.998
1.4,8.16,-4.92,11.7,-24.0,-3.54,19.08,19.406,0.009,0.612,329.34037,0.998
1.5,9.27,-6.32,11.79,-24.3,-2.52,17.98,18.156,0.01,0.637,329.25076,0.998
1.6,8.24,-5.08,11.22,-24.31,-2.98,19.23,19.46,0.011,0.611,329.1677,0.997
1.7,8.23,-5.16,10.8,-24.72,-2.57,19.56,19.728,0.011,0.605,329.10191,0.997
1.8,8.21,-5.25,10.48,-24.46,-2.27,19.21,19.344,0.012,0.613,329.02616,0.997
1.9,8.17,-5.34,9.9,-24.53,-1.73,19.19,19.268,0.013,0.615,328.94041,0.997
2.0,1.9,-2.53,9.93,-24.36,-8.03,21.83,23.26,0.013,0.535,328.82926,0.996
