Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.28,0.0,0.0,23.9,18.2,-23.0,-21.4,173.0,0.0
0.1,0.28,137.56,0.001,23.8,18.2,-23.0,-21.5,173.0,0.795
0.2,0.28,137.56,0.001,23.7,18.3,-23.0,-21.5,173.0,0.795
0.3,0.28,138.85,0.002,23.7,18.3,-23.0,-21.5,173.0,0.803
0.4,0.28,138.85,0.003,23.7,18.3,-23.1,-21.4,173.0,0.803
0.5,0.28,138.85,0.003,23.7,18.4,-23.2,-21.3,173.2,0.802
0.6,0.279,165.18,0.004,23.7,18.4,-23.3,-21.3,173.4,0.953
0.7,0.278,176.46,0.005,23.8,18.5,-23.3,-21.3,173.8,1.015
0.8,0.277,176.46,0.005,23.7,18.5,-23.3,-21.3,173.6,1.016
0.9,0.276,176.46,0.006,23.8,18.5,-23.3,-21.2,173.6,1.016
1.0,0.274,176.46,0.007,23.8,18.5,-23.3,-21.2,173.6,1.016
1.1,0.272,176.46,0.007,23.7,18.5,-23.3,-21.2,173.4,1.018
1.2,0.27,176.46,0.008,23.5,18.5,-23.2,-21.2,172.8,1.021
1.3,0.267,176.46,0.009,23.3,18.5,-23.2,-21.2,172.4,1.024
1.4,0.265,176.46,0.009,23.2,18.4,-23.2,-21.2,172.0,1.026
1.5,0.263,176.46,0.01,23.1,18.5,-23.2,-21.2,172.0,1.026
1.6,0.264,176.46,0.011,23.1,18.5,-23.2,-21.2,172.0,1.026
1.7,0.265,176.46,0.011,23.0,18.5,-23.3,-21.2,172.0,1.026
1.8,0.265,176.46,0.012,23.0,18.4,-23.3,-21.2,171.8,1.027
1.9,0.265,176.46,0.013,23.1,18.4,-23.2,-21.3,172.0,1.026
2.0,0.265,176.46,0.013,23.1,18.4,-23.2,-21.3,172.0,1.026
2.1,0.264,174.58,0.014,23.1,18.4,-23.3,-21.3,172.2,1.014
2.2,0.263,174.18,0.015,23.1,18.5,-23.2,-21.3,172.2,1.011
2.3,0.262,171.98,0.015,23.2,18.5,-23.1,-21.2,172.0,1.0
