Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,-12.2,-9.6,,,-11.85,-23.84,0.35,-14.24,14.244,0.0,0.285,0.025,-1.0,
0.0,2,18.8,-21.4,,,-11.85,-23.84,-30.65,-2.44,30.747,0.0,0.615,-0.997,-0.079,
0.0,3,4.3,-10.3,,,-11.85,-23.84,-16.15,-13.54,21.075,0.0,0.422,-0.766,-0.642,
0.0,4,3.4,2.3,,,-11.85,-23.84,-15.25,-26.14,30.263,0.0,0.605,-0.504,-0.864,
0.0,5,-1.9,13.5,,,-11.85,-23.84,-9.95,-37.34,38.643,0.0,0.773,-0.257,-0.966,
0.0,6,10.7,9.2,,,-11.85,-23.84,-22.55,-33.04,40.002,0.0,0.8,-0.564,-0.826,
0.0,7,20.6,-5.1,,,-11.85,-23.84,-32.45,-18.74,37.473,0.0,0.749,-0.866,-0.5,
0.0,8,-21.4,14.2,,,-11.85,-23.84,9.55,-38.04,39.22,0.0,0.784,0.243,-0.97,
0.1,1,-12.1,-9.6,0.5,-0.3,-12.06,-24.1,0.04,-14.5,14.5,0.001,0.29,0.003,-1.0,0.5171526586620926
0.1,2,18.7,-21.5,-0.3,-0.9,-12.06,-24.1,-30.76,-2.6,30.87,0.001,0.617,-0.996,-0.084,0.3945205479452055
0.1,3,4.2,-10.3,-0.8,0.4,-12.06,-24.1,-16.26,-13.8,21.327,0.001,0.427,-0.762,-0.647,0.39239373601789707
0.1,4,3.4,2.2,-0.0,-0.4,-12.06,-24.1,-15.46,-26.3,30.507,0.001,0.61,-0.507,-0.862,0.862
0.1,5,-1.9,13.4,-0.1,-0.6,-12.06,-24.1,-10.16,-37.5,38.852,0.001,0.777,-0.262,-0.965,0.9953947368421052
0.1,6,10.8,9.2,0.7,-0.2,-12.06,-24.1,-22.86,-33.3,40.391,0.001,0.808,-0.566,-0.824,-0.3178571428571428
0.1,7,20.6,-5.1,-0.6,-0.0,-12.06,-24.1,-32.66,-19.0,37.785,0.001,0.756,-0.864,-0.503,0.864
0.1,8,-21.5,14.1,-0.5,-0.9,-12.06,-24.1,9.44,-38.2,39.349,0.001,0.787,0.24,-0.971,0.7319417475728155
0.2,1,-12.1,-9.6,0.3,-0.0,-12.08,-24.3,0.02,-14.7,14.7,0.001,0.294,0.001,-1.0,0.001
0.2,2,18.7,-21.6,0.1,-0.9,-12.08,-24.3,-30.78,-2.7,30.898,0.001,0.618,-0.996,-0.087,-0.02350993377483445
0.2,3,4.1,-10.2,-0.8,0.5,-12.08,-24.3,-16.18,-14.1,21.462,0.001,0.429,-0.754,-0.657,0.29130434782608705
0.2,4,3.4,2.1,-0.1,-0.9,-12.08,-24.3,-15.48,-26.4,30.604,0.001,0.612,-0.506,-0.863,0.9131346578366446
0.2,5,-1.9,13.4,-0.7,-0.6,-12.08,-24.3,-10.18,-37.7,39.05,0.001,0.781,-0.261,-0.965,0.8261388286334055
0.2,6,10.8,9.1,0.2,-0.7,-12.08,-24.3,-22.88,-33.4,40.485,0.001,0.81,-0.565,-0.825,0.6380494505494504
0.2,7,20.5,-5.2,-0.6,-0.7,-12.08,-24.3,-32.58,-19.1,37.766,0.001,0.755,-0.863,-0.506,0.9457700650759218
0.2,8,-21.5,14.1,-0.4,-0.3,-12.08,-24.3,9.42,-38.4,39.539,0.001,0.791,0.238,-0.971,0.3922
0.3,1,-12.0,-9.6,0.7,-0.4,-12.02,-23.96,-0.02,-14.36,14.36,0.002,0.287,-0.001,-1.0,0.49540942928039705
0.3,2,18.8,-21.7,0.1,-0.9,-12.02,-23.96,-30.82,-2.26,30.903,0.002,0.618,-0.997,-0.073,-0.037527593818984566
0.3,3,4.1,-10.2,-0.2,0.6,-12.02,-23.96,-16.12,-13.76,21.194,0.002,0.424,-0.761,-0.649,-0.3753164556962026
