Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,10,0.0,-11.4,-14.9,,,0.279
0.0,11,0.0,13.5,12.8,,,0.279
0.0,12,0.0,13.2,13.1,,,0.279
0.0,13,0.0,-15.6,10.7,,,0.279
0.0,14,0.0,-3.9,-5.7,,,0.279
0.0,15,0.0,12.2,3.4,,,0.279
0.0,16,0.0,4.8,9.8,,,0.279
0.0,17,0.0,20.9,-16.4,,,0.279
0.0,18,0.0,-16.1,0.4,,,0.279
0.0,19,0.0,16.6,-13.1,,,0.279
0.0,20,0.0,23.3,-1.1,,,0.279
0.0,21,0.0,3.5,-0.7,,,0.279
0.0,22,0.0,-18.0,-2.1,,,0.279
0.0,23,0.0,9.9,-18.4,,,0.279
0.0,24,0.0,23.0,-11.0,,,0.279
0.0,25,0.0,5.4,11.4,,,0.279
0.1,10,0.0,-11.3,-14.9,0.0,22.568,0.279
0.1,11,0.0,13.7,12.8,4.0,4.514,0.279
0.1,12,0.0,13.2,13.3,4.0,4.514,0.279
0.1,13,0.0,-15.7,10.7,1.0,11.284,0.279
0.1,14,0.0,-3.8,-5.7,1.0,11.284,0.279
0.1,15,0.0,12.2,3.3,5.0,3.761,0.279
0.1,16,0.0,4.7,9.8,5.0,3.761,0.279
0.1,17,0.0,21.0,-16.3,3.0,5.642,0.279
0.1,18,0.0,-16.1,0.3,2.0,7.523,0.279
0.1,19,0.0,16.5,-13.1,3.0,5.642,0.279
0.1,20,0.0,23.4,-1.0,1.0,11.284,0.279
0.1,21,0.0,3.5,-0.8,3.0,5.642,0.279
0.1,22,0.0,-18.0,-2.0,1.0,11.284,0.279
0.1,23,0.0,9.8,-18.4,2.0,7.523,0.279
0.1,24,0.0,23.0,-10.9,3.0,5.642,0.279
0.1,25,0.0,5.4,11.4,4.0,4.514,0.279
0.2,10,0.0,-11.3,-14.9,0.0,22.568,0.279
0.2,11,0.0,13.7,12.7,4.0,4.514,0.279
0.2,12,0.0,13.2,13.2,4.0,4.514,0.279
0.2,13,0.0,-15.7,10.8,1.0,11.284,0.279
0.2,14,0.0,-3.8,-5.6,1.0,11.284,0.279
0.2,15,0.0,12.3,3.2,5.0,3.761,0.279
0.2,16,0.0,4.6,9.8,5.0,3.761,0.279
0.2,17,0.0,20.9,-16.4,2.0,7.523,0.279
0.2,18,0.0,-16.1,0.2,2.0,7.523,0.279
0.2,19,0.0,16.5,-13.1,3.0,5.642,0.279
0.2,20,0.0,23.4,-1.1,1.0,11.284,0.279
0.2,21,0.0,3.5,-0.7,3.0,5.642,0.279
0.2,22,0.0,-18.0,-2.1,1.0,11.284,0.279
0.2,23,0.0,9.9,-18.3,1.0,11.284,0.279
0.2,24,0.0,23.1,-11.0,3.0,5.642,0.279
0.2,25,0.0,5.5,11.3,4.0,4.514,0.279
0.3,10,0.0,-11.3,-14.9,0.0,22.568,0.279
0.3,11,0.003,13.7,12.6,4.0,4.514,0.278
0.3,12,0.007,13.3,13.3,4.0,4.514,0.277
