Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.207,0.5333333333333333,0.15999999999999998,0.31999999999999995,0.32,5,8,12
