Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,8,0.0,-3.9,5.3,,,0.281
0.0,9,0.0,22.9,-0.7,,,0.281
0.0,10,0.0,-1.5,20.9,,,0.281
0.0,11,0.0,13.1,-22.8,,,0.281
0.0,12,0.0,-20.3,-19.3,,,0.281
0.0,13,0.0,12.4,7.6,,,0.281
0.0,14,0.0,10.9,0.9,,,0.281
0.0,15,0.0,7.9,15.9,,,0.281
0.0,16,0.0,21.3,-15.4,,,0.281
0.0,17,0.0,21.7,-16.6,,,0.281
0.0,18,0.0,23.7,6.6,,,0.281
0.0,19,0.0,-4.4,-6.7,,,0.281
0.0,20,0.0,-18.8,-12.2,,,0.281
0.0,21,0.0,22.6,-2.7,,,0.281
0.0,22,0.0,-16.6,-24.4,,,0.281
0.0,23,0.0,-8.4,18.0,,,0.281
0.0,24,0.0,-0.7,13.8,,,0.281
0.0,25,0.0,-13.8,-5.0,,,0.281
0.1,8,0.0,-3.9,5.2,1.0,11.284,0.281
0.1,9,0.0,23.0,-0.6,2.0,7.523,0.281
0.1,10,0.0,-1.4,20.9,3.0,5.642,0.281
0.1,11,0.0,13.1,-22.8,2.0,7.523,0.281
0.1,12,0.0,-20.4,-19.3,2.0,7.523,0.281
0.1,13,0.0,12.4,7.7,2.0,7.523,0.281
0.1,14,0.0,10.9,0.8,1.0,11.284,0.281
0.1,15,0.0,7.9,15.9,3.0,5.642,0.281
0.1,16,0.0,21.3,-15.5,2.0,7.523,0.281
0.1,17,0.0,21.8,-16.6,2.0,7.523,0.281
0.1,18,0.0,23.7,6.7,2.0,7.523,0.281
0.1,19,0.0,-4.4,-6.7,1.0,11.284,0.281
0.1,20,0.0,-18.8,-12.1,2.0,7.523,0.281
0.1,21,0.0,22.5,-2.6,2.0,7.523,0.281
0.1,22,0.0,-16.6,-24.4,1.0,11.284,0.281
0.1,23,0.0,-8.5,18.0,2.0,7.523,0.281
0.1,24,0.0,-0.8,13.8,4.0,4.514,0.281
0.1,25,0.0,-13.9,-5.0,2.0,7.523,0.281
0.2,8,0.0,-3.9,5.1,1.0,11.284,0.281
0.2,9,0.0,23.0,-0.7,2.0,7.523,0.281
0.2,10,0.0,-1.5,20.9,3.0,5.642,0.281
0.2,11,0.0,13.2,-22.8,2.0,7.523,0.281
0.2,12,0.0,-20.3,-19.2,2.0,7.523,0.281
0.2,13,0.0,12.4,7.6,2.0,7.523,0.281
0.2,14,0.0,10.8,0.8,1.0,11.284,0.281
0.2,15,0.0,7.9,15.9,3.0,5.642,0.281
0.2,16,0.0,21.3,-15.5,2.0,7.523,0.281
0.2,17,0.0,21.8,-16.6,2.0,7.523,0.281
0.2,18,0.0,23.7,6.7,2.0,7.523,0.281
0.2,19,0.0,-4.3,-6.7,1.0,11.284,0.281
0.2,20,0.0,-18.8,-12.2,2.0,7.523,0.281
0.2,21,0.0,22.5,-2.7,2.0,7.523,0.281
0.2,22,0.0,-16.5,-24.5,1.0,11.284,0.281
0.2,23,0.0,-8.5,18.0,2.0,7.523,0.281
0.2,24,0.0,-0.9,13.8,4.0,4.514,0.281
0.2,25,0.0,-13.9,-5.0,2.0,7.523,0.281
0.3,8,0.0,-3.9,5.1,1.0,11.284,0.281
0.3,9,0.0,23.0,-0.8,2.0,7.523,0.281
0.3,10,0.0,-1.4,20.9,3.0,5.642,0.281
0.3,11,0.0,13.3,-22.9,2.0,7.523,0.281
0.3,12,0.0,-20.4,-19.2,2.0,7.523,0.281
0.3,13,0.0,12.3,7.7,2.0,7.523,0.281
0.3,14,0.0,10.9,0.9,1.0,11.284,0.281
