Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.281,0.0,0.0,20.1,14.0,-13.6,-16.5,128.4,0.0
0.1,0.281,81.62,0.001,20.2,14.0,-13.6,-16.5,128.6,0.635
0.2,0.281,81.62,0.001,20.2,14.1,-13.5,-16.5,128.6,0.635
0.3,0.281,81.62,0.002,20.2,14.1,-13.6,-16.5,128.8,0.634
0.4,0.281,81.62,0.003,20.2,14.2,-13.5,-16.5,128.8,0.634
0.5,0.281,81.62,0.003,20.1,14.2,-13.6,-16.5,128.8,0.634
0.6,0.28,81.62,0.004,19.9,14.3,-13.5,-16.5,128.4,0.636
0.7,0.278,81.62,0.005,19.8,14.2,-13.5,-16.5,128.0,0.638
0.8,0.277,78.61,0.005,19.6,14.0,-13.6,-16.4,127.2,0.618
0.9,0.274,77.32,0.006,19.4,13.8,-13.6,-16.3,126.2,0.613
1.0,0.27,76.19,0.007,19.2,13.5,-13.5,-16.1,124.6,0.611
1.1,0.266,74.15,0.007,19.0,13.2,-13.5,-16.0,123.4,0.601
1.2,0.261,74.15,0.008,18.9,13.0,-13.3,-15.9,122.2,0.607
1.3,0.256,74.15,0.009,18.7,12.8,-13.1,-15.7,120.6,0.615
1.4,0.249,72.27,0.009,18.5,12.6,-12.9,-15.5,119.0,0.607
1.5,0.242,70.07,0.01,18.3,12.3,-12.8,-15.3,117.4,0.597
1.6,0.234,70.07,0.011,18.2,12.2,-12.7,-15.1,116.4,0.602
1.7,0.226,70.07,0.011,18.1,11.9,-12.4,-14.9,114.6,0.611
1.8,0.218,70.07,0.012,17.9,11.6,-12.3,-14.7,113.0,0.62
1.9,0.208,70.07,0.013,17.7,11.4,-12.1,-14.6,111.6,0.628
2.0,0.198,70.07,0.013,17.5,11.3,-12.0,-14.5,110.6,0.634
2.1,0.188,70.07,0.014,17.4,11.0,-11.8,-14.4,109.2,0.642
2.2,0.179,70.07,0.015,17.2,10.9,-11.7,-14.2,108.0,0.649
2.3,0.169,70.07,0.015,17.1,10.6,-11.5,-14.1,106.6,0.657
2.4,0.158,68.78,0.016,16.9,10.3,-11.3,-14.0,105.0,0.655
2.5,0.148,68.78,0.017,16.8,10.1,-11.2,-13.7,103.6,0.664
2.6,0.137,67.7,0.017,16.6,10.0,-11.0,-13.5,102.2,0.662
2.7,0.126,67.7,0.018,16.4,9.8,-10.9,-13.3,100.8,0.672
2.8,0.115,67.7,0.019,16.3,9.6,-10.6,-13.1,99.2,0.682
2.9,0.104,67.7,0.019,16.1,9.3,-10.5,-12.9,97.6,0.694
3.0,0.093,67.7,0.02,15.9,9.1,-10.2,-12.8,96.0,0.705
3.1,0.083,67.7,0.021,15.7,8.8,-10.1,-12.6,94.4,0.717
3.2,0.078,67.7,0.021,15.6,8.5,-9.9,-12.5,93.0,0.728
3.3,0.074,67.7,0.022,15.5,8.2,-9.7,-12.5,91.8,0.737
3.4,0.071,67.7,0.023,15.3,7.9,-9.5,-12.5,90.4,0.749
3.5,0.067,67.7,0.023,15.1,7.6,-9.3,-12.4,88.8,0.762
3.6,0.065,67.7,0.024,14.9,7.5,-9.0,-12.2,87.2,0.776
3.7,0.064,45.14,0.025,14.7,7.4,-8.7,-12.0,85.6,0.527
3.8,0.062,45.14,0.025,14.5,7.1,-8.4,-11.8,83.6,0.54
3.9,0.059,45.14,0.026,14.3,6.8,-8.2,-11.6,81.8,0.552
4.0,0.058,45.14,0.027,14.2,6.6,-8.0,-11.4,80.4,0.561
4.1,0.055,45.14,0.027,14.0,6.4,-7.8,-11.3,79.0,0.571
4.2,0.053,45.14,0.028,13.7,6.2,-7.6,-11.1,77.2,0.585
4.3,0.054,45.14,0.029,13.6,6.0,-7.7,-11.0,76.6,0.589
4.4,0.054,45.14,0.029,13.4,5.9,-7.8,-10.9,76.0,0.594
4.5,0.057,45.14,0.03,13.2,5.8,-8.0,-10.7,75.4,0.599
4.6,0.058,45.14,0.031,13.0,5.5,-8.1,-10.6,74.4,0.607
4.7,0.061,45.14,0.031,12.9,5.2,-8.3,-10.4,73.6,0.613
4.8,0.062,45.14,0.032,12.8,5.1,-8.5,-10.1,73.0,0.618
4.9,0.064,45.14,0.033,12.7,4.8,-8.7,-9.9,72.2,0.625
5.0,0.067,45.14,0.033,12.8,4.5,-8.9,-9.8,72.0,0.627
