Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,13,0.0,12.1,-7.1,,,0.274
0.0,14,0.0,-22.5,16.5,,,0.274
0.0,15,0.0,-16.1,-5.9,,,0.274
0.0,16,0.0,-6.2,6.0,,,0.274
0.0,17,0.0,23.3,-24.4,,,0.274
0.0,18,0.0,-12.8,3.5,,,0.274
0.0,19,0.0,-20.9,21.2,,,0.274
0.0,20,0.0,6.6,7.4,,,0.274
0.0,21,0.0,0.2,24.8,,,0.274
0.0,22,0.0,19.7,-13.8,,,0.274
0.0,23,0.0,23.5,21.9,,,0.274
0.0,24,0.0,19.7,1.4,,,0.274
0.0,25,0.0,2.2,-19.0,,,0.274
0.1,13,0.0,12.1,-7.2,1.0,11.284,0.274
0.1,14,0.0,-22.5,16.6,1.0,11.284,0.274
0.1,15,0.0,-16.1,-5.8,1.0,11.284,0.274
0.1,16,0.0,-6.2,6.0,1.0,11.284,0.274
0.1,17,0.0,23.4,-24.5,1.0,11.284,0.274
0.1,18,0.0,-12.8,3.5,2.0,7.523,0.274
0.1,19,0.0,-20.9,21.1,1.0,11.284,0.274
0.1,20,0.0,6.6,7.5,0.0,22.568,0.274
0.1,21,0.0,0.2,24.8,0.0,22.568,0.274
0.1,22,0.0,19.6,-13.8,2.0,7.523,0.274
0.1,23,0.0,23.5,22.0,0.0,22.568,0.274
0.1,24,0.0,19.7,1.3,0.0,22.568,0.274
0.1,25,0.0,2.2,-19.0,0.0,22.568,0.274
0.2,13,0.0,12.1,-7.1,1.0,11.284,0.274
0.2,14,0.0,-22.6,16.6,1.0,11.284,0.274
0.2,15,0.0,-16.0,-5.9,1.0,11.284,0.274
0.2,16,0.0,-6.1,5.9,1.0,11.284,0.274
0.2,17,0.0,23.4,-24.5,0.0,22.568,0.274
0.2,18,0.0,-12.9,3.6,2.0,7.523,0.274
0.2,19,0.0,-20.9,21.2,1.0,11.284,0.274
0.2,20,0.0,6.5,7.4,0.0,22.568,0.274
0.2,21,0.0,0.3,24.8,0.0,22.568,0.274
0.2,22,0.0,19.6,-13.9,1.0,11.284,0.274
0.2,23,0.0,23.5,22.1,0.0,22.568,0.274
0.2,24,0.0,19.7,1.2,0.0,22.568,0.274
0.2,25,0.0,2.1,-19.0,0.0,22.568,0.274
0.3,13,0.0,12.0,-7.2,1.0,11.284,0.274
0.3,14,0.0,-22.7,16.6,1.0,11.284,0.274
0.3,15,0.0,-16.1,-5.8,1.0,11.284,0.274
0.3,16,0.0,-6.2,5.9,1.0,11.284,0.274
0.3,17,0.0,23.5,-24.5,1.0,11.284,0.274
0.3,18,0.0,-12.8,3.7,2.0,7.523,0.274
0.3,19,0.0,-20.9,21.2,1.0,11.284,0.274
0.3,20,0.0,6.5,7.3,0.0,22.568,0.274
0.3,21,0.0,0.3,24.8,0.0,22.568,0.274
0.3,22,0.0,19.6,-13.8,2.0,7.523,0.274
0.3,23,0.0,23.4,22.2,0.0,22.568,0.274
0.3,24,0.0,19.7,1.1,0.0,22.568,0.274
0.3,25,0.0,2.1,-19.0,0.0,22.568,0.274
0.4,13,0.0,12.0,-7.2,1.0,11.284,0.274
0.4,14,0.0,-22.8,16.6,1.0,11.284,0.274
0.4,15,0.0,-16.1,-5.9,1.0,11.284,0.274
0.4,16,0.0,-6.1,5.9,1.0,11.284,0.274
0.4,17,0.0,23.5,-24.5,0.0,22.568,0.274
0.4,18,0.0,-12.8,3.8,2.0,7.523,0.274
0.4,19,0.0,-20.9,21.3,1.0,11.284,0.274
0.4,20,0.0,6.5,7.4,0.0,22.568,0.274
0.4,21,0.0,0.2,24.8,0.0,22.568,0.274
