Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,2.09,-1.76,-14.98,14.43,17.07,-16.19,23.527,0.0,0.529,330.0,1.0
0.1,2.04,-1.76,-15.14,14.76,17.18,-16.52,23.834,0.001,0.523,329.89279,1.0
0.2,2.04,-1.76,-14.64,15.07,16.68,-16.83,23.695,0.001,0.526,329.80179,0.999
0.3,2.03,-1.76,-14.34,14.9,16.37,-16.66,23.357,0.002,0.533,329.67508,0.999
0.4,1.35,-1.68,-14.47,15.25,15.82,-16.93,23.171,0.003,0.537,329.53351,0.999
0.5,0.86,-1.51,-13.93,15.44,14.79,-16.95,22.495,0.003,0.55,329.40231,0.998
0.6,-2.37,0.86,-13.79,15.96,11.42,-15.1,18.932,0.004,0.621,329.23568,0.998
0.7,-5.05,4.08,-13.89,15.89,8.84,-11.81,14.752,0.005,0.705,329.09668,0.997
0.8,-7.28,8.44,-14.05,16.15,6.77,-7.71,10.26,0.005,0.795,328.97888,0.997
0.9,-10.79,14.51,-14.17,16.52,3.38,-2.01,3.932,0.006,0.921,328.81727,0.996
1.0,1.93,-1.66,-13.63,16.79,15.56,-18.45,24.135,0.007,0.517,328.63404,0.996
1.1,0.34,0.54,-13.79,17.07,14.13,-16.53,21.746,0.007,0.565,328.52808,0.996
1.2,-2.23,2.2,-13.62,16.86,11.39,-14.66,18.565,0.008,0.629,328.34351,0.995
1.3,-4.96,5.89,-13.18,17.28,8.22,-11.39,14.046,0.009,0.719,328.17379,0.994
1.4,-8.14,10.66,-13.35,17.39,5.21,-6.73,8.511,0.009,0.83,327.97542,0.994
1.5,-3.24,7.66,-13.33,17.86,10.09,-10.2,14.347,0.01,0.713,327.80061,0.993
1.6,-12.62,16.32,-13.47,18.14,0.85,-1.82,2.009,0.011,0.96,327.64993,0.993
1.7,-13.23,16.35,-13.03,18.01,-0.2,-1.66,1.672,0.011,0.967,327.49316,0.992
1.8,-14.5,16.44,-13.19,18.08,-1.31,-1.64,2.099,0.012,0.958,327.34272,0.992
1.9,-14.49,16.46,-12.83,18.54,-1.66,-2.08,2.661,0.013,0.947,327.20144,0.992
2.0,1.35,-0.92,-12.87,18.41,14.22,-19.33,23.997,0.013,0.52,327.05684,0.991
2.1,-0.81,2.22,-12.49,18.87,11.68,-16.65,20.338,0.014,0.593,326.92032,0.991
2.2,-4.49,6.04,-12.56,18.75,8.07,-12.71,15.056,0.015,0.699,326.80057,0.99
2.3,-7.82,10.84,-12.67,18.71,4.85,-7.87,9.244,0.015,0.815,326.62925,0.99
2.4,-11.92,14.18,-12.12,18.95,0.2,-4.77,4.774,0.016,0.905,326.46038,0.989
2.5,-4.3,7.49,-11.73,18.76,7.43,-11.27,13.499,0.017,0.73,326.22587,0.989
2.6,-13.24,14.78,-11.54,19.26,-1.7,-4.48,4.792,0.017,0.904,326.07569,0.988
2.7,-13.66,15.41,-11.57,19.66,-2.09,-4.25,4.736,0.018,0.905,325.8929,0.988
2.8,-14.49,16.68,-11.72,19.83,-2.77,-3.15,4.195,0.019,0.916,325.74834,0.987
2.9,-14.51,16.8,-11.24,19.7,-3.27,-2.9,4.371,0.019,0.913,325.53994,0.986
3.0,0.69,-0.14,-10.7,19.96,11.39,-20.1,23.103,0.02,0.538,325.33249,0.986
3.1,-2.1,3.14,-10.38,20.43,8.28,-17.29,19.17,0.021,0.617,325.13252,0.985
