Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,3303.81,0.001,1.322
0.2,3423.81,0.001,1.37
0.3,3296.67,0.002,1.319
0.4,3190.48,0.003,1.276
0.5,3343.81,0.003,1.338
0.6,3216.67,0.004,1.287
0.7,3423.81,0.005,1.37
0.8,3357.14,0.005,1.343
0.9,3477.14,0.006,1.391
1.0,3316.67,0.007,1.327
1.1,3397.14,0.007,1.359
1.2,3336.67,0.008,1.335
1.3,3336.67,0.009,1.335
1.4,3310.48,0.009,1.324
1.5,3377.14,0.01,1.351
1.6,3410.48,0.011,1.364
1.7,3397.14,0.011,1.359
1.8,3613.33,0.012,1.445
1.9,3593.33,0.013,1.437
2.0,3593.33,0.013,1.437
2.1,3540.0,0.014,1.416
2.2,3540.0,0.015,1.416
2.3,3513.33,0.015,1.405
2.4,3513.33,0.016,1.405
2.5,3500.0,0.017,1.4
2.6,3446.67,0.017,1.379
2.7,3486.67,0.018,1.395
2.8,3453.33,0.019,1.381
2.9,3413.33,0.019,1.365
3.0,3327.62,0.02,1.331
3.1,3327.62,0.021,1.331
3.2,3327.62,0.021,1.331
3.3,3310.95,0.022,1.324
3.4,3310.95,0.023,1.324
3.5,3264.29,0.023,1.306
3.6,3284.29,0.024,1.314
3.7,3244.29,0.025,1.298
3.8,3168.1,0.025,1.267
3.9,3153.02,0.026,1.261
4.0,3153.02,0.027,1.261
4.1,3136.35,0.027,1.255
4.2,3176.83,0.028,1.271
4.3,3176.83,0.029,1.271
4.4,3150.16,0.029,1.26
4.5,3116.98,0.03,1.247
4.6,3103.02,0.031,1.241
4.7,3069.68,0.031,1.228
4.8,3031.43,0.032,1.213
4.9,3031.6,0.033,1.213
5.0,3018.27,0.033,1.207
5.1,3041.91,0.034,1.217
5.2,3041.91,0.035,1.217
5.3,3041.91,0.035,1.217
5.4,3028.75,0.036,1.212
5.5,3028.75,0.037,1.212
5.6,3132.38,0.037,1.253
5.7,3136.83,0.038,1.255
5.8,3136.83,0.039,1.255
5.9,3136.83,0.039,1.255
