Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,3444.28,0.001,1.378
0.2,3520.48,0.001,1.408
0.3,3383.81,0.002,1.354
0.4,3194.29,0.003,1.278
0.5,3457.62,0.003,1.383
0.6,3441.9,0.004,1.377
0.7,3434.76,0.005,1.374
0.8,3408.09,0.005,1.363
0.9,3340.95,0.006,1.336
1.0,3670.95,0.007,1.468
1.1,3470.95,0.007,1.388
1.2,3727.14,0.008,1.491
1.3,3447.14,0.009,1.379
1.4,3410.48,0.009,1.364
1.5,3630.48,0.01,1.452
1.6,3697.14,0.011,1.479
1.7,3597.14,0.011,1.439
1.8,3597.14,0.012,1.439
1.9,3624.29,0.013,1.45
2.0,3607.62,0.013,1.443
2.1,3355.24,0.014,1.342
2.2,3301.9,0.015,1.321
2.3,3337.62,0.015,1.335
2.4,3328.1,0.016,1.331
2.5,3478.1,0.017,1.391
2.6,3283.81,0.017,1.314
2.7,3283.81,0.018,1.314
2.8,3283.81,0.019,1.314
2.9,3283.81,0.019,1.314
3.0,3290.95,0.02,1.316
3.1,3514.76,0.021,1.406
3.2,3174.29,0.021,1.27
3.3,3514.76,0.022,1.406
3.4,3500.48,0.023,1.4
3.5,3495.4,0.023,1.398
3.6,3408.73,0.024,1.363
3.7,3369.21,0.025,1.348
3.8,3108.1,0.025,1.243
3.9,3121.43,0.026,1.249
4.0,3392.06,0.027,1.357
4.1,3349.21,0.027,1.34
4.2,3295.4,0.028,1.318
4.3,3195.4,0.029,1.278
4.4,3178.1,0.029,1.271
4.5,3282.54,0.03,1.313
4.6,3282.54,0.031,1.313
4.7,3262.06,0.031,1.305
4.8,3262.06,0.032,1.305
4.9,3204.92,0.033,1.282
5.0,2977.62,0.033,1.191
5.1,2954.76,0.034,1.182
5.2,2954.76,0.035,1.182
5.3,2947.62,0.035,1.179
5.4,2867.62,0.036,1.147
5.5,2859.68,0.037,1.144
5.6,2860.32,0.037,1.144
5.7,2895.4,0.038,1.158
5.8,2872.54,0.039,1.149
5.9,2895.4,0.039,1.158
6.0,3040.48,0.04,1.216
6.1,2980.0,0.041,1.192
6.2,2961.11,0.041,1.184
6.3,2954.92,0.042,1.182
6.4,2954.92,0.043,1.182
6.5,3075.4,0.043,1.23
6.6,3134.29,0.044,1.254
6.7,3085.87,0.045,1.234
6.8,3065.4,0.045,1.226
6.9,3065.4,0.046,1.226
7.0,3024.92,0.047,1.21
7.1,3024.92,0.047,1.21
7.2,3024.92,0.048,1.21
7.3,3006.03,0.049,1.202
7.4,2952.7,0.049,1.181
7.5,3015.56,0.05,1.206
7.6,2982.22,0.051,1.193
7.7,3022.7,0.051,1.209
7.8,3022.7,0.052,1.209
7.9,3008.73,0.053,1.203
8.0,3008.73,0.053,1.203
8.1,3008.73,0.054,1.203
8.2,2979.21,0.055,1.192
8.3,3029.21,0.055,1.212
8.4,2959.21,0.056,1.184
8.5,2986.35,0.057,1.195
8.6,2953.02,0.057,1.181
8.7,2930.16,0.058,1.172
8.8,2916.83,0.059,1.167
8.9,2944.13,0.059,1.178
9.0,2976.19,0.06,1.19
9.1,2996.19,0.061,1.198
9.2,3072.38,0.061,1.229
9.3,3072.38,0.062,1.229
9.4,3091.43,0.063,1.237
9.5,3072.38,0.063,1.229
9.6,3072.38,0.064,1.229
9.7,3075.87,0.065,1.23
9.8,3115.4,0.065,1.246
9.9,3195.4,0.066,1.278
10.0,3261.59,0.067,1.305
10.1,3304.92,0.067,1.322
10.2,3304.92,0.068,1.322
10.3,3322.54,0.069,1.329
10.4,3302.54,0.069,1.321
10.5,3347.14,0.07,1.339
10.6,3347.14,0.071,1.339
10.7,3440.48,0.071,1.376
10.8,3407.14,0.072,1.363
10.9,3440.48,0.073,1.376
11.0,3473.81,0.073,1.39
11.1,3440.48,0.074,1.376
11.2,3347.62,0.075,1.339
11.3,3480.95,0.075,1.392
11.4,3500.95,0.076,1.4
11.5,3407.62,0.077,1.363
11.6,3220.95,0.077,1.288
11.7,3263.81,0.078,1.306
11.8,3157.14,0.079,1.263
11.9,3243.81,0.079,1.298
12.0,3143.81,0.08,1.258
12.1,3213.33,0.081,1.285
12.2,3213.33,0.081,1.285
12.3,3140.0,0.082,1.256
12.4,3153.33,0.083,1.261
12.5,3173.33,0.083,1.269
12.6,3173.33,0.084,1.269
12.7,3306.67,0.085,1.323
12.8,3286.67,0.085,1.315
12.9,3186.66,0.086,1.275
13.0,3186.66,0.087,1.275
13.1,3233.33,0.087,1.293
13.2,3166.66,0.088,1.267
13.3,3233.33,0.089,1.293
13.4,3133.33,0.089,1.253
13.5,3190.47,0.09,1.276
13.6,3143.81,0.091,1.258
13.7,3130.48,0.091,1.252
13.8,3106.67,0.092,1.243
13.9,3140.95,0.093,1.256
14.0,3163.81,0.093,1.266
14.1,3140.95,0.094,1.256
14.2,3007.62,0.095,1.203
14.3,2960.95,0.095,1.184
14.4,2960.95,0.096,1.184
14.5,2960.95,0.097,1.184
14.6,3094.29,0.097,1.238
14.7,3094.29,0.098,1.238
14.8,3094.29,0.099,1.238
14.9,3094.29,0.099,1.238
15.0,3117.14,0.1,1.247
15.1,3064.76,0.101,1.226
15.2,3018.1,0.101,1.207
15.3,3037.62,0.102,1.215
15.4,3064.76,0.103,1.226
15.5,2890.0,0.103,1.156
15.6,2876.67,0.104,1.151
15.7,2897.14,0.105,1.159
15.8,2876.67,0.105,1.151
15.9,2876.67,0.106,1.151
16.0,2876.67,0.107,1.151
16.1,2897.14,0.107,1.159
16.2,2897.14,0.108,1.159
16.3,2917.14,0.109,1.167
16.4,2887.14,0.109,1.155
16.5,2887.14,0.11,1.155
16.6,2910.0,0.111,1.164
16.7,2990.0,0.111,1.196
16.8,3030.0,0.112,1.212
16.9,3030.0,0.113,1.212
17.0,3030.0,0.113,1.212
17.1,2930.0,0.114,1.172
17.2,2927.14,0.115,1.171
17.3,2996.67,0.115,1.199
17.4,3050.0,0.116,1.22
17.5,3077.14,0.117,1.231
17.6,2927.14,0.117,1.171
17.7,3003.33,0.118,1.201
17.8,3003.33,0.119,1.201
17.9,3003.33,0.119,1.201
18.0,2990.0,0.12,1.196
18.1,2980.48,0.121,1.192
18.2,2947.14,0.121,1.179
18.3,2947.14,0.122,1.179
18.4,2960.48,0.123,1.184
18.5,2904.29,0.123,1.162
18.6,2904.29,0.124,1.162
18.7,2904.29,0.125,1.162
18.8,2920.95,0.125,1.168
18.9,2924.76,0.126,1.17
19.0,2924.76,0.127,1.17
19.1,2924.76,0.127,1.17
19.2,2924.76,0.128,1.17
19.3,2924.76,0.129,1.17
19.4,2924.76,0.129,1.17
19.5,2970.48,0.13,1.188
19.6,2970.48,0.131,1.188
19.7,2947.62,0.131,1.179
19.8,2871.43,0.132,1.149
19.9,2871.43,0.133,1.149
20.0,2854.29,0.133,1.142
20.1,2813.81,0.134,1.126
20.2,2807.62,0.135,1.123
20.3,2798.1,0.135,1.119
20.4,2798.1,0.136,1.119
20.5,3087.62,0.137,1.235
20.6,2840.95,0.137,1.136
20.7,3078.1,0.138,1.231
20.8,3048.1,0.139,1.219
20.9,3127.62,0.139,1.251
21.0,3008.57,0.14,1.203
21.1,3020.95,0.141,1.208
21.2,3024.76,0.141,1.21
21.3,3058.1,0.142,1.223
21.4,3080.95,0.143,1.232
21.5,2860.48,0.143,1.144
21.6,2791.43,0.144,1.117
21.7,2771.43,0.145,1.109
21.8,2780.95,0.145,1.112
21.9,2814.76,0.146,1.126
22.0,2856.67,0.147,1.143
22.1,2907.14,0.147,1.163
22.2,2857.14,0.148,1.143
22.3,2897.62,0.149,1.159
22.4,2918.1,0.149,1.167
22.5,2877.62,0.15,1.151
22.6,2824.29,0.151,1.13
22.7,3111.43,0.151,1.245
22.8,3144.29,0.152,1.258
22.9,3064.29,0.153,1.226
23.0,3010.95,0.153,1.204
23.1,3064.29,0.154,1.226
23.2,3077.14,0.155,1.231
23.3,3150.95,0.155,1.26
23.4,3003.81,0.156,1.202
23.5,3043.81,0.157,1.218
23.6,3143.81,0.157,1.258
23.7,3031.9,0.158,1.213
23.8,3061.43,0.159,1.225
23.9,3118.57,0.159,1.247
24.0,3094.76,0.16,1.238
24.1,3094.76,0.161,1.238
24.2,3151.9,0.161,1.261
24.3,2885.24,0.162,1.154
24.4,2885.24,0.163,1.154
24.5,2885.24,0.163,1.154
24.6,2885.24,0.164,1.154
24.7,2871.9,0.165,1.149
24.8,2828.1,0.165,1.131
24.9,2801.9,0.166,1.121
25.0,2774.76,0.167,1.11
25.1,2687.62,0.167,1.075
25.2,2668.1,0.168,1.067
25.3,2675.24,0.169,1.07
25.4,2695.24,0.169,1.078
25.5,2708.57,0.17,1.083
25.6,2668.1,0.171,1.067
25.7,2741.43,0.171,1.097
25.8,2748.57,0.172,1.099
25.9,2935.24,0.173,1.174
26.0,2801.9,0.173,1.121
26.1,2801.9,0.174,1.121
26.2,2781.43,0.175,1.113
26.3,2732.38,0.175,1.093
26.4,2734.76,0.176,1.094
26.5,2734.76,0.177,1.094
26.6,2755.24,0.177,1.102
26.7,2755.24,0.178,1.102
26.8,2734.76,0.179,1.094
26.9,2864.76,0.179,1.146
27.0,2855.24,0.18,1.142
27.1,2855.24,0.181,1.142
27.2,2855.24,0.181,1.142
27.3,2855.24,0.182,1.142
27.4,2821.91,0.183,1.129
27.5,2821.91,0.183,1.129
27.6,2821.91,0.184,1.129
27.7,2840.95,0.185,1.136
27.8,2831.43,0.185,1.133
27.9,2754.76,0.186,1.102
28.0,2754.76,0.187,1.102
28.1,2754.76,0.187,1.102
28.2,2738.1,0.188,1.095
28.3,2671.43,0.189,1.069
28.4,2667.14,0.189,1.067
28.5,2644.29,0.19,1.058
28.6,2644.29,0.191,1.058
28.7,2618.73,0.191,1.047
28.8,2634.76,0.192,1.054
28.9,2638.25,0.193,1.055
