Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,9,0.0,-13.2,-12.3,,,0.249
0.0,10,0.0,-7.8,3.3,,,0.249
0.0,11,0.0,-20.6,16.9,,,0.249
0.0,12,0.0,18.2,-3.2,,,0.249
0.0,13,0.0,9.7,-23.0,,,0.249
0.0,14,0.0,14.3,-4.9,,,0.249
0.0,15,0.0,2.1,-14.6,,,0.249
0.0,16,0.0,12.2,-15.4,,,0.249
0.0,17,0.0,7.8,-11.6,,,0.249
0.0,18,0.0,-6.0,3.0,,,0.249
0.0,19,0.0,22.1,-17.4,,,0.249
0.0,20,0.0,-6.4,19.5,,,0.249
0.0,21,0.0,19.8,6.1,,,0.249
0.0,22,0.0,2.1,-23.7,,,0.249
0.0,23,0.0,-22.0,13.6,,,0.249
0.0,24,0.0,4.5,-3.2,,,0.249
0.0,25,0.0,15.3,-5.0,,,0.249
0.1,9,0.0,-13.1,-12.2,0.0,22.568,0.249
0.1,10,0.0,-7.8,3.4,1.0,11.284,0.249
0.1,11,0.0,-20.7,16.9,1.0,11.284,0.249
0.1,12,0.0,18.2,-3.1,3.0,5.642,0.249
0.1,13,0.0,9.8,-23.0,2.0,7.523,0.249
0.1,14,0.0,14.3,-4.8,5.0,3.761,0.249
0.1,15,0.0,2.0,-14.6,3.0,5.642,0.249
0.1,16,0.0,12.2,-15.3,6.0,3.224,0.249
0.1,17,0.0,7.8,-11.6,5.0,3.761,0.249
0.1,18,0.0,-6.0,3.0,1.0,11.284,0.249
0.1,19,0.0,22.2,-17.3,1.0,11.284,0.249
0.1,20,0.0,-6.4,19.5,0.0,22.568,0.249
0.1,21,0.0,19.8,6.0,1.0,11.284,0.249
0.1,22,0.0,2.0,-23.7,2.0,7.523,0.249
0.1,23,0.0,-21.9,13.7,1.0,11.284,0.249
0.1,24,0.0,4.5,-3.3,3.0,5.642,0.249
0.1,25,0.0,15.3,-5.0,5.0,3.761,0.249
0.2,9,0.0,-13.1,-12.1,0.0,22.568,0.249
0.2,10,0.0,-7.9,3.3,1.0,11.284,0.249
0.2,11,0.0,-20.6,16.9,1.0,11.284,0.249
0.2,12,0.0,18.2,-3.2,3.0,5.642,0.249
0.2,13,0.0,9.7,-23.0,2.0,7.523,0.249
0.2,14,0.0,14.3,-4.8,5.0,3.761,0.249
0.2,15,0.0,2.1,-14.6,3.0,5.642,0.249
0.2,16,0.0,12.1,-15.3,6.0,3.224,0.249
0.2,17,0.0,7.7,-11.6,5.0,3.761,0.249
0.2,18,0.0,-6.0,3.1,1.0,11.284,0.249
0.2,19,0.0,22.3,-17.3,1.0,11.284,0.249
0.2,20,0.0,-6.3,19.6,0.0,22.568,0.249
0.2,21,0.0,19.8,5.9,1.0,11.284,0.249
0.2,22,0.0,1.9,-23.7,2.0,7.523,0.249
0.2,23,0.0,-21.9,13.6,1.0,11.284,0.249
0.2,24,0.0,4.4,-3.4,3.0,5.642,0.249
0.2,25,0.0,15.3,-5.1,5.0,3.761,0.249
0.3,9,0.0,-13.1,-12.2,0.0,22.568,0.249
0.3,10,0.0,-7.9,3.3,1.0,11.284,0.249
0.3,11,0.0,-20.6,17.0,1.0,11.284,0.249
0.3,12,0.0,18.2,-3.3,3.0,5.642,0.249
0.3,13,0.0,9.7,-23.1,2.0,7.523,0.249
0.3,14,0.0,14.4,-4.7,5.0,3.761,0.249
0.3,15,0.0,2.2,-14.6,3.0,5.642,0.249
0.3,16,0.0,12.1,-15.2,6.0,3.224,0.249
0.3,17,0.0,7.7,-11.5,5.0,3.761,0.249
0.3,18,0.0,-6.1,3.1,1.0,11.284,0.249
0.3,19,0.0,22.3,-17.2,1.0,11.284,0.249
0.3,20,0.0,-6.4,19.7,0.0,22.568,0.249
0.3,21,0.0,19.8,5.9,1.0,11.284,0.249
0.3,22,0.0,1.8,-23.7,2.0,7.523,0.249
0.3,23,0.0,-21.9,13.5,1.0,11.284,0.249
0.3,24,0.0,4.4,-3.4,3.0,5.642,0.249
0.3,25,0.0,15.3,-5.0,5.0,3.761,0.249
0.4,9,0.0,-13.1,-12.2,0.0,22.568,0.249
0.4,10,0.0,-7.9,3.4,1.0,11.284,0.249
0.4,11,0.0,-20.6,17.0,1.0,11.284,0.249
0.4,12,0.0,18.2,-3.4,3.0,5.642,0.249
0.4,13,0.0,9.7,-23.0,3.0,5.642,0.249
0.4,14,0.0,14.5,-4.7,5.0,3.761,0.249
0.4,15,0.0,2.1,-14.6,3.0,5.642,0.249
0.4,16,0.0,12.1,-15.2,6.0,3.224,0.249
0.4,17,0.0,7.7,-11.5,5.0,3.761,0.249
0.4,18,0.001,-6.1,3.2,1.0,11.284,0.248
0.4,19,0.0,22.4,-17.2,1.0,11.284,0.249
0.4,20,0.0,-6.5,19.7,0.0,22.568,0.249
0.4,21,0.0,19.8,5.9,1.0,11.284,0.249
0.4,22,0.0,1.9,-23.8,2.0,7.523,0.249
0.4,23,0.0,-22.0,13.5,1.0,11.284,0.249
0.4,24,0.005,4.4,-3.4,3.0,5.642,0.247
0.4,25,0.0,15.3,-5.0,5.0,3.761,0.249
