Time,ID,behv,com_radius,Battery,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id
0.0,1,isocontour,5,100.0,-15.6,-19.4,-620.3,,,,-15.6,-19.4,-620.3,1
0.0,2,isocontour,5,100.0,2.1,19.4,-381.9,,,,2.1,19.4,-381.9,2
0.0,3,isocontour,5,100.0,0.7,19.3,-374.8,,,,0.7,19.3,-374.8,3
0.0,4,isocontour,5,100.0,-16.3,2.6,-273.1,,,,-16.3,2.6,-273.1,4
0.0,5,isocontour,5,100.0,-2.1,0.5,-4.7,,,,-2.1,0.5,-4.7,5
0.0,6,isocontour,5,100.0,-15.3,-14.0,-431.0,,,,-15.3,-14.0,-431.0,6
0.0,7,isocontour,5,100.0,-9.8,14.0,-293.3,,,,-9.8,14.0,-293.3,7
0.0,8,isocontour,5,100.0,12.2,-15.7,-394.9,,,,12.2,-15.7,-394.9,8
0.0,9,isocontour,5,100.0,15.1,-5.8,-261.1,,,,15.1,-5.8,-261.1,9
0.0,10,isocontour,5,100.0,-12.6,3.7,-171.4,,,,-12.6,3.7,-171.4,10
0.0,11,isocontour,5,100.0,-3.4,16.4,-281.9,,,,-3.4,16.4,-281.9,11
0.0,12,isocontour,5,100.0,7.7,-5.7,-91.5,,,,7.7,-5.7,-91.5,12
0.0,13,isocontour,5,100.0,-2.5,-12.3,-158.7,,,,-2.5,-12.3,-158.7,13
0.0,14,isocontour,5,100.0,18.4,13.8,-529.2,,,,18.4,13.8,-529.2,14
0.0,15,isocontour,5,100.0,5.1,-16.2,-288.1,,,,5.1,-16.2,-288.1,15
0.0,16,isocontour,5,100.0,2.2,15.2,-236.7,,,,2.2,15.2,-236.7,16
0.0,17,isocontour,5,100.0,-10.6,2.5,-119.0,,,,-10.6,2.5,-119.0,17
0.0,18,isocontour,5,100.0,-3.6,2.8,-20.7,,,,-3.6,2.8,-20.7,18
0.0,19,isocontour,5,100.0,-18.2,5.5,-362.0,,,,-18.2,5.5,-362.0,19
0.0,20,isocontour,5,100.0,8.2,-5.9,-102.7,,,,8.2,-5.9,-102.7,20
0.0,21,isocontour,5,100.0,-2.2,-16.2,-267.0,,,,-2.2,-16.2,-267.0,21
0.0,22,isocontour,5,100.0,0.3,1.0,-1.1,,,,0.3,1.0,-1.1,22
0.0,23,isocontour,5,100.0,-9.9,19.6,-483.0,,,,-9.9,19.6,-483.0,23
0.0,24,isocontour,5,100.0,14.6,-2.2,-219.1,,,,14.6,-2.2,-219.1,24
0.0,25,isocontour,5,100.0,6.5,5.0,-66.8,,,,6.5,5.0,-66.8,25
0.0,26,isocontour,5,100.0,19.2,-10.9,-485.9,,,,19.2,-10.9,-485.9,26
0.0,27,isocontour,5,100.0,-11.6,-17.2,-430.1,,,,-11.6,-17.2,-430.1,27
0.0,28,isocontour,5,100.0,1.7,14.3,-208.8,,,,1.7,14.3,-208.8,28
0.0,29,isocontour,5,100.0,-17.5,6.0,-342.3,,,,-17.5,6.0,-342.3,29
0.0,30,isocontour,5,100.0,5.6,-3.0,-40.7,,,,5.6,-3.0,-40.7,30
0.1,1,isocontour,5,100.0,-15.6,-19.3,-615.9,0.6,0.7,0.9,-11.6,-17.2,-430.1,27
0.1,2,isocontour,5,100.0,2.1,19.4,-379.1,0.1,-0.7,0.7,2.2,15.2,-236.7,16
0.1,3,isocontour,5,99.99,0.7,19.2,-369.2,0.0,-1.5,1.5,2.2,15.2,-236.7,16
0.1,4,isocontour,5,99.99,-16.2,2.6,-268.1,1.6,0.1,1.6,-12.6,3.7,-171.4,10
0.1,5,isocontour,5,99.99,-2.2,0.7,-5.3,-1.0,1.4,1.7,0.3,1.0,-1.1,22
0.1,6,isocontour,5,99.99,-15.2,-14.2,-430.8,1.2,-1.2,1.7,-11.6,-17.2,-430.1,27
0.1,7,isocontour,5,100.0,-9.8,14.0,-292.3,-0.2,-0.5,0.5,-9.8,14.0,-293.3,7
0.1,8,isocontour,5,100.0,12.2,-15.7,-394.7,0.3,0.3,0.4,12.2,-15.7,-394.9,8
0.1,9,isocontour,5,100.0,15.1,-5.7,-260.7,0.2,0.9,0.9,14.6,-2.2,-219.1,24
