Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.014,9.33333333333331,0.9999999999999976,1.9999999999999951,0.16,14,4,7
