Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,3250.48,0.001,1.3
0.2,3180.95,0.001,1.272
0.3,3197.14,0.002,1.279
0.4,3230.48,0.003,1.292
0.5,3277.14,0.003,1.311
0.6,3197.14,0.004,1.279
0.7,3346.67,0.005,1.339
0.8,3346.67,0.005,1.339
0.9,3317.14,0.006,1.327
1.0,3326.67,0.007,1.331
1.1,3240.0,0.007,1.296
1.2,3293.33,0.008,1.317
1.3,3250.48,0.009,1.3
1.4,3287.14,0.009,1.315
1.5,3248.25,0.01,1.299
1.6,3311.11,0.011,1.324
1.7,3397.78,0.011,1.359
1.8,3288.25,0.012,1.315
1.9,3288.25,0.013,1.315
2.0,3288.25,0.013,1.315
2.1,3174.92,0.014,1.27
2.2,3134.92,0.015,1.254
2.3,3154.92,0.015,1.262
2.4,3025.4,0.016,1.21
2.5,3006.35,0.017,1.203
2.6,2922.06,0.017,1.169
2.7,2905.4,0.018,1.162
2.8,2815.87,0.019,1.126
2.9,2792.7,0.019,1.117
3.0,2773.65,0.02,1.109
3.1,2718.57,0.021,1.087
3.2,2744.13,0.021,1.098
3.3,2744.13,0.022,1.098
3.4,2744.13,0.023,1.098
3.5,2636.98,0.023,1.055
3.6,2627.46,0.024,1.051
3.7,2627.46,0.025,1.051
3.8,2612.38,0.025,1.045
3.9,2612.38,0.026,1.045
4.0,2612.38,0.027,1.045
4.1,2612.38,0.027,1.045
4.2,2576.82,0.028,1.031
4.3,2559.22,0.029,1.024
4.4,2553.66,0.029,1.021
4.5,2545.89,0.03,1.018
4.6,2533.19,0.031,1.013
4.7,2513.19,0.031,1.005
4.8,2507.63,0.032,1.003
4.9,2493.19,0.033,0.997
5.0,2497.63,0.033,0.999
5.1,2497.63,0.034,0.999
5.2,2497.63,0.035,0.999
5.3,2470.49,0.035,0.988
5.4,2470.49,0.036,0.988
5.5,2470.49,0.037,0.988
5.6,2470.49,0.037,0.988
5.7,2461.3,0.038,0.985
5.8,2461.3,0.039,0.985
5.9,2449.71,0.039,0.98
6.0,2449.71,0.04,0.98
6.1,2429.71,0.041,0.972
6.2,2424.16,0.041,0.97
6.3,2413.04,0.042,0.965
6.4,2395.44,0.043,0.958
6.5,2364.46,0.043,0.946
6.6,2365.6,0.044,0.946
6.7,2360.35,0.045,0.944
6.8,2284.16,0.045,0.914
6.9,2261.29,0.046,0.905
7.0,2250.51,0.047,0.9
7.1,2228.47,0.047,0.891
7.2,2220.99,0.048,0.888
7.3,2204.02,0.049,0.882
7.4,2195.44,0.049,0.878
7.5,2124.93,0.05,0.85
7.6,2126.85,0.051,0.851
7.7,2095.28,0.051,0.838
7.8,2060.51,0.052,0.824
7.9,2050.0,0.053,0.82
8.0,2030.3,0.053,0.812
8.1,2021.71,0.054,0.809
8.2,1997.8,0.055,0.799
8.3,1974.95,0.055,0.79
8.4,1958.6,0.056,0.783
8.5,1923.58,0.057,0.769
8.6,1900.88,0.057,0.76
8.7,1880.59,0.058,0.752
8.8,1842.39,0.059,0.737
8.9,1793.93,0.059,0.718
9.0,1787.09,0.06,0.715
9.1,1776.53,0.061,0.711
9.2,1778.2,0.061,0.711
9.3,1795.76,0.062,0.718
9.4,1773.8,0.063,0.71
9.5,1754.19,0.063,0.702
9.6,1738.01,0.064,0.695
