Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,3087.62,0.001,1.235
0.2,3108.09,0.001,1.243
0.3,3150.95,0.002,1.26
0.4,3172.38,0.003,1.269
0.5,3144.28,0.003,1.258
0.6,3171.19,0.004,1.268
0.7,3162.14,0.005,1.265
0.8,3119.6,0.005,1.248
0.9,3102.94,0.006,1.241
1.0,3086.27,0.007,1.235
1.1,3139.37,0.007,1.256
1.2,3076.83,0.008,1.231
1.3,3077.62,0.009,1.231
1.4,3084.84,0.009,1.234
1.5,3040.48,0.01,1.216
1.6,3077.78,0.011,1.231
1.7,3010.56,0.011,1.204
1.8,3091.11,0.012,1.236
1.9,3090.79,0.013,1.236
2.0,3071.59,0.013,1.229
2.1,3083.02,0.014,1.233
2.2,3056.35,0.015,1.223
2.3,3076.67,0.015,1.231
2.4,3051.9,0.016,1.221
2.5,3002.22,0.017,1.201
2.6,2921.67,0.017,1.169
2.7,2925.0,0.018,1.17
2.8,2928.33,0.019,1.171
2.9,2939.68,0.019,1.176
3.0,3013.01,0.02,1.205
3.1,3039.68,0.021,1.216
3.2,3069.92,0.021,1.228
3.3,3051.82,0.022,1.221
3.4,3060.95,0.023,1.224
3.5,2820.39,0.023,1.128
3.6,2782.3,0.024,1.113
3.7,2817.3,0.025,1.127
3.8,2810.63,0.025,1.124
3.9,2752.3,0.026,1.101
4.0,2738.96,0.027,1.096
4.1,2738.96,0.027,1.096
4.2,2727.54,0.028,1.091
4.3,2598.65,0.029,1.039
4.4,2645.31,0.029,1.058
4.5,2627.77,0.03,1.051
4.6,2584.68,0.031,1.034
4.7,2564.2,0.031,1.026
4.8,2576.11,0.032,1.03
4.9,2606.75,0.033,1.043
5.0,2726.51,0.033,1.091
5.1,2669.84,0.034,1.068
5.2,2607.06,0.035,1.043
5.3,2721.98,0.035,1.089
5.4,2715.63,0.036,1.086
5.5,2638.02,0.037,1.055
5.6,2601.27,0.037,1.041
5.7,2569.6,0.038,1.028
5.8,2573.81,0.039,1.03
5.9,2554.21,0.039,1.022
6.0,2516.91,0.04,1.007
6.1,2526.46,0.041,1.011
6.2,2531.37,0.041,1.013
6.3,2524.01,0.042,1.01
6.4,2541.53,0.043,1.017
6.5,2541.53,0.043,1.017
6.6,2551.05,0.044,1.02
6.7,2557.54,0.045,1.023
6.8,2474.21,0.045,0.99
6.9,2470.57,0.046,0.988
7.0,2451.23,0.047,0.98
7.1,2408.39,0.047,0.963
7.2,2417.04,0.048,0.967
7.3,2402.29,0.049,0.961
7.4,2402.29,0.049,0.961
7.5,2401.33,0.05,0.961
7.6,2438.78,0.051,0.976
7.7,2435.99,0.051,0.974
7.8,2416.5,0.052,0.967
7.9,2413.9,0.053,0.966
8.0,2413.9,0.053,0.966
8.1,2408.54,0.054,0.963
8.2,2356.15,0.055,0.942
8.3,2354.82,0.055,0.942
8.4,2338.32,0.056,0.935
8.5,2303.04,0.057,0.921
8.6,2279.27,0.057,0.912
8.7,2284.55,0.058,0.914
8.8,2318.59,0.059,0.927
8.9,2336.36,0.059,0.935
9.0,2413.34,0.06,0.965
9.1,2390.37,0.061,0.956
9.2,2384.34,0.061,0.954
9.3,2385.35,0.062,0.954
9.4,2369.81,0.063,0.948
9.5,2358.53,0.063,0.943
9.6,2349.09,0.064,0.94
9.7,2321.96,0.065,0.929
9.8,2241.39,0.065,0.897
9.9,2217.78,0.066,0.887
10.0,2200.06,0.067,0.88
10.1,2190.94,0.067,0.876
10.2,2174.65,0.068,0.87
10.3,2164.17,0.069,0.866
10.4,2154.66,0.069,0.862
10.5,2146.39,0.07,0.859
10.6,2247.55,0.071,0.899
10.7,2245.01,0.071,0.898
10.8,2346.06,0.072,0.938
10.9,2328.62,0.073,0.931
11.0,2309.9,0.073,0.924
11.1,2292.9,0.074,0.917
11.2,2286.94,0.075,0.915
11.3,2250.39,0.075,0.9
11.4,2208.19,0.076,0.883
11.5,2187.33,0.077,0.875
11.6,2159.41,0.077,0.864
11.7,2146.74,0.078,0.859
11.8,2163.85,0.079,0.866
11.9,2140.66,0.079,0.856
12.0,2143.28,0.08,0.857
12.1,2116.91,0.081,0.847
12.2,2108.48,0.081,0.843
12.3,2066.61,0.082,0.827
12.4,2047.82,0.083,0.819
12.5,2027.89,0.083,0.811
12.6,2030.24,0.084,0.812
12.7,2007.8,0.085,0.803
12.8,1992.98,0.085,0.797
12.9,2000.55,0.086,0.8
13.0,2010.06,0.087,0.804
13.1,1994.03,0.087,0.798
13.2,2129.93,0.088,0.852
13.3,2127.44,0.089,0.851
13.4,2130.46,0.089,0.852
13.5,2128.02,0.09,0.851
13.6,2118.66,0.091,0.847
13.7,2159.72,0.091,0.864
13.8,2150.82,0.092,0.86
13.9,2144.82,0.093,0.858
14.0,2024.09,0.093,0.81
14.1,2016.74,0.094,0.807
14.2,2033.33,0.095,0.813
14.3,2036.17,0.095,0.814
14.4,2041.6,0.096,0.817
14.5,2051.65,0.097,0.821
14.6,2046.49,0.097,0.819
14.7,2041.34,0.098,0.817
14.8,2079.2,0.099,0.832
14.9,2174.2,0.099,0.87
15.0,2177.89,0.1,0.871
15.1,2170.49,0.101,0.868
15.2,2170.61,0.101,0.868
15.3,2162.0,0.102,0.865
15.4,2155.39,0.103,0.862
15.5,2151.41,0.103,0.861
15.6,2156.84,0.104,0.863
15.7,2152.22,0.105,0.861
15.8,2150.9,0.105,0.86
15.9,2046.08,0.106,0.818
16.0,2062.02,0.107,0.825
16.1,2060.73,0.107,0.824
16.2,2057.09,0.108,0.823
16.3,2040.58,0.109,0.816
16.4,2046.55,0.109,0.819
16.5,2045.29,0.11,0.818
16.6,2046.51,0.111,0.819
16.7,2080.69,0.111,0.832
16.8,2081.34,0.112,0.833
16.9,1970.79,0.113,0.788
17.0,1902.47,0.113,0.761
17.1,1906.9,0.114,0.763
17.2,1889.54,0.115,0.756
17.3,1891.76,0.115,0.757
17.4,1894.72,0.116,0.758
17.5,1903.91,0.117,0.762
17.6,1903.41,0.117,0.761
17.7,1909.86,0.118,0.764
17.8,1909.86,0.119,0.764
17.9,1920.17,0.119,0.768
18.0,1920.36,0.12,0.768
18.1,1937.03,0.121,0.775
18.2,1938.1,0.121,0.775
18.3,1937.7,0.122,0.775
18.4,1904.95,0.123,0.762
18.5,1931.22,0.123,0.772
18.6,2031.41,0.124,0.813
18.7,2032.61,0.125,0.813
18.8,2031.8,0.125,0.813
18.9,2032.44,0.126,0.813
19.0,2032.2,0.127,0.813
19.1,2032.88,0.127,0.813
19.2,2032.41,0.128,0.813
19.3,2032.41,0.129,0.813
19.4,2032.91,0.129,0.813
19.5,2035.85,0.13,0.814
19.6,1999.11,0.131,0.8
19.7,1998.64,0.131,0.799
19.8,2020.22,0.132,0.808
19.9,1976.04,0.133,0.79
20.0,1995.01,0.133,0.798
20.1,1984.02,0.134,0.794
20.2,1983.83,0.135,0.794
20.3,1990.74,0.135,0.796
20.4,2090.32,0.136,0.836
20.5,1990.32,0.137,0.796
20.6,1990.32,0.137,0.796
20.7,1995.28,0.138,0.798
20.8,2001.94,0.139,0.801
20.9,2002.13,0.139,0.801
21.0,2002.13,0.14,0.801
21.1,2023.75,0.141,0.81
21.2,2016.68,0.141,0.807
21.3,1998.19,0.142,0.799
21.4,2041.52,0.143,0.817
21.5,2064.62,0.143,0.826
21.6,2058.19,0.144,0.823
21.7,2053.62,0.145,0.821
21.8,2038.86,0.145,0.816
21.9,2072.38,0.146,0.829
