Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,2.68,-1.76,-13.94,-12.68,16.62,10.92,19.886,0.0,0.602,660.0,1.0
0.1,2.7,-1.74,-14.47,-12.51,17.17,10.77,20.268,0.001,0.595,659.72304,1.0
0.2,2.69,-1.71,-14.28,-12.45,16.97,10.74,20.083,0.001,0.598,659.45807,0.999
0.3,2.7,-1.77,-14.15,-12.48,16.85,10.71,19.966,0.002,0.601,659.33695,0.999
0.4,2.32,-1.79,-14.15,-11.97,16.47,10.18,19.362,0.003,0.613,659.06586,0.999
0.5,2.39,-1.65,-14.55,-11.51,16.94,9.86,19.601,0.003,0.608,658.89542,0.998
0.6,2.1,-1.88,-14.69,-11.69,16.79,9.81,19.446,0.004,0.611,658.74019,0.998
0.7,1.98,-2.26,-14.54,-11.71,16.52,9.45,19.032,0.005,0.619,658.56322,0.998
0.8,0.42,-2.05,-14.42,-11.27,14.84,9.22,17.471,0.005,0.651,658.33128,0.997
0.9,-0.87,-1.79,-14.8,-11.37,13.93,9.58,16.906,0.006,0.662,658.11749,0.997
1.0,2.59,-1.56,-14.93,-11.54,17.52,9.98,20.163,0.007,0.597,657.97299,0.997
1.1,1.33,-1.54,-14.75,-11.18,16.08,9.64,18.748,0.007,0.625,657.79998,0.997
1.2,0.73,-1.83,-14.54,-11.03,15.27,9.2,17.827,0.008,0.643,657.58932,0.996
1.3,-0.65,-1.38,-15.02,-10.68,14.37,9.3,17.117,0.009,0.658,657.31998,0.996
1.4,-1.35,-1.37,-14.87,-10.71,13.52,9.34,16.432,0.009,0.671,657.12095,0.996
1.5,0.15,-1.4,-14.68,-10.38,14.83,8.98,17.337,0.01,0.653,656.89659,0.995
1.6,-1.58,-1.35,-15.13,-9.99,13.55,8.64,16.07,0.011,0.679,656.71602,0.995
1.7,-1.57,-1.39,-15.37,-10.13,13.8,8.74,16.335,0.011,0.673,656.51823,0.995
1.8,-1.18,-1.03,-15.41,-10.28,14.23,9.25,16.972,0.012,0.661,656.29077,0.994
1.9,-1.71,-1.18,-15.82,-10.32,14.11,9.14,16.812,0.013,0.664,655.98647,0.994
2.0,2.07,-1.4,-16.16,-10.41,18.23,9.01,20.335,0.013,0.593,655.70828,0.993
2.1,-0.6,-2.23,-16.53,-10.49,15.93,8.26,17.944,0.014,0.641,655.49619,0.993
2.2,-2.21,-2.4,-16.38,-10.05,14.17,7.65,16.103,0.015,0.678,655.16675,0.993
2.3,-3.39,-2.54,-16.72,-10.14,13.33,7.6,15.344,0.015,0.693,654.92162,0.992
2.4,-4.14,-2.28,-16.62,-10.21,12.48,7.93,14.786,0.016,0.704,654.62539,0.992
2.5,-2.27,-1.54,-17.04,-9.78,14.77,8.24,16.913,0.017,0.662,654.37028,0.991
2.6,-4.43,-2.03,-17.35,-9.89,12.92,7.86,15.123,0.017,0.698,654.06318,0.991
2.7,-4.52,-2.3,-17.75,-9.45,13.23,7.15,15.038,0.018,0.699,653.76517,0.991
2.8,-4.36,-2.65,-18.22,-9.3,13.86,6.65,15.373,0.019,0.693,653.48484,0.99
2.9,-4.5,-2.65,-17.98,-9.01,13.48,6.36,14.905,0.019,0.702,653.17706,0.99
3.0,1.08,-1.47,-18.1,-9.16,19.18,7.69,20.664,0.02,0.587,652.86753,0.989
3.1,-1.36,-2.25,-18.05,-8.61,16.69,6.36,17.861,0.021,0.643,652.56029,0.989
