Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.249,0.0,0.0,20.9,24.7,-20.6,-24.2,180.8,0.0
0.1,0.249,135.41,0.001,20.9,24.7,-20.6,-24.3,181.0,0.748
0.2,0.249,135.41,0.001,21.0,24.7,-20.6,-24.3,181.2,0.747
0.3,0.249,135.41,0.002,21.0,24.7,-20.6,-24.3,181.2,0.747
0.4,0.249,135.41,0.003,21.0,24.7,-20.6,-24.3,181.2,0.747
0.5,0.249,135.41,0.003,21.0,24.7,-20.6,-24.3,181.2,0.747
0.6,0.249,135.41,0.004,21.0,24.7,-20.6,-24.3,181.2,0.747
0.7,0.248,135.41,0.005,21.1,24.6,-20.6,-24.3,181.2,0.747
0.8,0.247,135.41,0.005,21.1,24.6,-20.6,-24.3,181.2,0.747
0.9,0.246,135.41,0.006,21.1,24.7,-20.5,-24.3,181.2,0.747
1.0,0.245,135.41,0.007,21.1,24.7,-20.3,-24.3,180.8,0.749
1.1,0.244,135.41,0.007,21.0,24.5,-20.1,-24.3,179.8,0.753
1.2,0.241,135.41,0.008,21.1,24.3,-19.9,-24.3,179.2,0.756
1.3,0.239,135.41,0.009,21.1,24.1,-19.6,-24.3,178.2,0.76
1.4,0.236,135.41,0.009,21.1,23.9,-19.4,-24.3,177.4,0.763
1.5,0.233,135.41,0.01,21.2,23.7,-19.2,-24.3,176.8,0.766
1.6,0.23,135.41,0.011,20.9,23.5,-19.0,-24.2,175.2,0.773
1.7,0.226,135.41,0.011,20.8,23.4,-18.8,-24.1,174.2,0.777
1.8,0.221,135.41,0.012,20.8,23.3,-18.6,-23.9,173.2,0.782
1.9,0.217,135.41,0.013,20.9,23.1,-18.4,-23.7,172.2,0.786
2.0,0.211,135.41,0.013,21.0,22.9,-18.2,-23.6,171.4,0.79
2.1,0.206,135.41,0.014,21.0,22.7,-18.0,-23.4,170.2,0.796
2.2,0.199,135.41,0.015,21.1,22.6,-17.8,-23.2,169.4,0.799
2.3,0.193,135.41,0.015,21.1,22.4,-17.6,-23.0,168.2,0.805
2.4,0.188,135.41,0.016,21.1,22.2,-17.4,-22.9,167.2,0.81
2.5,0.184,135.41,0.017,21.2,21.9,-17.2,-22.7,166.0,0.816
2.6,0.18,135.41,0.017,21.1,21.7,-17.0,-22.5,164.6,0.823
2.7,0.176,135.41,0.018,21.1,21.6,-16.8,-22.3,163.6,0.828
2.8,0.172,131.65,0.019,21.1,21.4,-16.6,-22.2,162.6,0.81
2.9,0.167,120.36,0.019,21.2,21.1,-16.4,-22.0,161.4,0.746
3.0,0.162,116.6,0.02,21.2,20.9,-16.2,-21.9,160.4,0.727
3.1,0.157,112.84,0.021,21.2,20.7,-16.0,-21.7,159.2,0.709
3.2,0.15,99.68,0.021,21.3,20.5,-15.7,-21.6,158.2,0.63
3.3,0.145,99.68,0.022,21.2,20.3,-15.5,-21.5,157.0,0.635
3.4,0.142,99.68,0.023,21.2,20.1,-15.3,-21.3,155.8,0.64
3.5,0.138,99.68,0.023,21.1,19.9,-15.2,-21.3,155.0,0.643
3.6,0.134,99.68,0.024,21.1,19.6,-15.0,-21.3,154.0,0.647
3.7,0.13,97.8,0.025,21.1,19.4,-14.9,-21.2,153.2,0.638
3.8,0.126,95.91,0.025,21.1,19.2,-14.7,-21.2,152.4,0.629
3.9,0.124,95.91,0.026,21.2,19.0,-14.5,-21.2,151.8,0.632
4.0,0.122,91.02,0.027,21.2,18.8,-14.3,-21.1,150.8,0.604
4.1,0.119,91.02,0.027,21.2,18.6,-14.2,-21.0,150.0,0.607
4.2,0.116,91.02,0.028,21.2,18.4,-14.0,-20.9,149.0,0.611
4.3,0.114,91.02,0.029,21.2,18.2,-13.8,-21.0,148.4,0.613
4.4,0.111,91.02,0.029,21.3,18.0,-13.6,-21.0,147.8,0.616
4.5,0.108,89.14,0.03,21.4,17.8,-13.4,-21.1,147.4,0.605
4.6,0.106,83.13,0.031,21.4,17.6,-13.3,-21.1,146.8,0.566
4.7,0.103,83.13,0.031,21.4,17.3,-13.2,-21.1,146.0,0.569
4.8,0.099,83.13,0.032,21.4,17.1,-13.1,-21.0,145.2,0.573
4.9,0.096,83.13,0.033,21.4,16.9,-13.0,-21.0,144.6,0.575
5.0,0.095,83.13,0.033,21.4,16.6,-13.0,-21.0,144.0,0.577
5.1,0.095,83.13,0.034,21.4,16.4,-13.1,-21.0,143.8,0.578
5.2,0.094,83.13,0.035,21.4,16.2,-13.2,-20.9,143.4,0.58
5.3,0.092,83.13,0.035,21.5,16.0,-13.2,-20.8,143.0,0.581
5.4,0.091,80.12,0.036,21.4,15.8,-13.4,-20.6,142.4,0.563
5.5,0.089,80.12,0.037,21.5,15.6,-13.5,-20.7,142.6,0.562
5.6,0.088,80.12,0.037,21.5,15.5,-13.6,-20.8,142.8,0.561
5.7,0.087,80.12,0.038,21.5,15.4,-13.8,-20.7,142.8,0.561
5.8,0.087,80.12,0.039,21.5,15.4,-13.9,-20.6,142.8,0.561
5.9,0.087,80.12,0.039,21.6,15.4,-13.9,-20.5,142.8,0.561
6.0,0.087,80.12,0.04,21.7,15.3,-14.0,-20.5,143.0,0.56
6.1,0.087,80.12,0.041,21.6,15.3,-14.0,-20.5,142.8,0.561
6.2,0.087,80.12,0.041,21.7,15.3,-14.0,-20.5,143.0,0.56
6.3,0.087,80.12,0.042,21.7,15.2,-14.1,-20.4,142.8,0.561
6.4,0.086,80.12,0.043,21.4,15.2,-14.1,-20.3,142.0,0.564
6.5,0.086,80.12,0.043,21.2,15.1,-14.1,-20.3,141.4,0.567
6.6,0.085,80.12,0.044,21.0,15.1,-14.1,-20.2,140.8,0.569
6.7,0.085,83.13,0.045,20.8,15.0,-14.1,-20.2,140.2,0.593
6.8,0.084,83.13,0.045,20.6,14.9,-14.0,-20.1,139.2,0.597
6.9,0.083,83.13,0.046,20.4,14.9,-14.0,-20.1,138.8,0.599
7.0,0.082,85.38,0.047,20.2,14.9,-13.9,-19.9,137.8,0.62
7.1,0.08,88.39,0.047,19.9,14.9,-13.9,-19.9,137.2,0.644
7.2,0.078,88.39,0.048,19.6,14.9,-13.9,-19.8,136.4,0.648
7.3,0.077,88.39,0.049,19.5,14.8,-14.0,-19.6,135.8,0.651
7.4,0.076,88.39,0.049,19.3,14.9,-13.9,-19.5,135.2,0.654
7.5,0.075,88.39,0.05,19.1,14.8,-13.9,-19.4,134.4,0.658
7.6,0.073,88.39,0.051,18.9,14.8,-14.0,-19.4,134.2,0.659
7.7,0.072,75.23,0.051,18.7,14.8,-14.0,-19.3,133.6,0.563
7.8,0.07,75.23,0.052,18.6,14.8,-14.1,-19.2,133.4,0.564
7.9,0.069,78.99,0.053,18.3,14.8,-14.3,-19.1,133.0,0.594
8.0,0.067,78.99,0.053,18.2,14.9,-14.2,-18.9,132.4,0.597
8.1,0.065,78.99,0.054,18.0,14.9,-14.3,-18.9,132.2,0.598
8.2,0.064,78.99,0.055,17.7,14.9,-14.3,-18.8,131.4,0.601
8.3,0.062,84.63,0.055,17.5,14.8,-14.3,-18.7,130.6,0.648
8.4,0.061,84.63,0.056,17.4,14.8,-14.3,-18.6,130.2,0.65
8.5,0.06,78.99,0.057,17.1,14.7,-14.3,-18.6,129.4,0.61
8.6,0.059,78.99,0.057,16.9,14.7,-14.4,-18.5,129.0,0.612
8.7,0.058,75.23,0.058,16.8,14.7,-14.5,-18.4,128.8,0.584
8.8,0.057,75.23,0.059,16.7,14.8,-14.5,-18.3,128.6,0.585
8.9,0.055,75.23,0.059,16.4,14.9,-14.7,-18.4,128.8,0.584
9.0,0.054,75.23,0.06,16.3,14.8,-14.7,-18.6,128.8,0.584
9.1,0.053,67.7,0.061,16.1,14.8,-14.8,-18.5,128.4,0.527
