Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,14.6,-16.7,,,-5.55,0.75,-20.15,17.45,26.656,0.0,0.533,-0.756,0.655,
0.0,2,-17.7,-8.6,,,-5.55,0.75,12.15,9.35,15.331,0.0,0.307,0.793,0.61,
0.0,3,-15.6,0.3,,,-5.55,0.75,10.05,0.45,10.06,0.0,0.201,0.999,0.045,
0.0,4,0.5,9.0,,,-5.55,0.75,-6.05,-8.25,10.231,0.0,0.205,-0.591,-0.806,
0.0,5,-8.6,22.5,,,-5.55,0.75,3.05,-21.75,21.963,0.0,0.439,0.139,-0.99,
0.0,6,7.3,-20.4,,,-5.55,0.75,-12.85,21.15,24.748,0.0,0.495,-0.519,0.855,
0.0,7,19.3,-7.1,,,-5.55,0.75,-24.85,7.85,26.06,0.0,0.521,-0.954,0.301,
0.0,8,-4.7,-9.5,,,-5.55,0.75,-0.85,10.25,10.285,0.0,0.206,-0.083,0.997,
0.0,9,23.7,-20.7,,,-5.55,0.75,-29.25,21.45,36.272,0.0,0.725,-0.806,0.591,
0.0,10,22.9,12.6,,,-5.55,0.75,-28.45,-11.85,30.819,0.0,0.616,-0.923,-0.385,
0.0,11,2.7,-12.3,,,-5.55,0.75,-8.25,13.05,15.439,0.0,0.309,-0.534,0.845,
0.0,12,13.3,10.6,,,-5.55,0.75,-18.85,-9.85,21.268,0.0,0.425,-0.886,-0.463,
0.0,13,-13.4,6.0,,,-5.55,0.75,7.85,-5.25,9.444,0.0,0.189,0.831,-0.556,
0.0,14,-10.6,-2.4,,,-5.55,0.75,5.05,3.15,5.952,0.0,0.119,0.848,0.529,
0.0,15,-9.2,-6.4,,,-5.55,0.75,3.65,7.15,8.028,0.0,0.161,0.455,0.891,
0.0,16,-22.6,9.9,,,-5.55,0.75,17.05,-9.15,19.35,0.0,0.387,0.881,-0.473,
0.0,17,-0.6,-9.6,,,-5.55,0.75,-4.95,10.35,11.473,0.0,0.229,-0.431,0.902,
0.1,1,14.5,-16.7,-0.3,-0.1,-5.87,0.95,-20.37,17.65,26.953,0.001,0.539,-0.756,0.655,0.5104430379746835
0.1,2,-17.8,-8.7,-0.8,-0.2,-5.87,0.95,11.93,9.65,15.344,0.001,0.307,0.778,0.629,-0.9069090909090911
