,Time Averaged Accuracy,Total Energy Remaining,Best Heading/Bearing Correlation,Heterogeneity Parameter,Seekers,Explorers
0,0.5420366666666666,0.561,0.5178666666666667,0.0,5.0,0.0
0,0.5564086666666667,0.481,0.5683333333333334,0.2,4.0,1.0
0,0.7130586666666668,0.456,0.4931111111111111,0.4,3.0,2.0
0,0.6260933333333333,0.394,0.4996666666666666,0.6,2.0,3.0
0,0.7157573333333334,0.318,0.3766666666666666,0.8,1.0,4.0
